"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
11300,2.6097,0.036,0.0257,1016.91,16.07
11400,2.5977,0.036,0.0255,1016.9,16.08
11100,2.6297,0.036,0.0259,1016.76,15.91
9700,2.6657,0.036,0.0262,1016.55,14.42
9050,2.6817,0.036,0.0264,1016.22,13.13
9350,2.6857,0.036,0.0264,1015.85,12.84
9480,2.6658,0.043,0.0263,1015.34,12.6
9610,2.6898,0.049,0.0265,1014.8,12.53
9660,2.682,0.049,0.0264,1014.25,12.48
9810,2.698,0.055,0.0266,1013.66,12.42
10000,2.702,0.059,0.0267,1013.02,12.34
10200,2.722,0.063,0.0269,1012.43,12.29
10200,2.738,0.069,0.0271,1011.89,12.3
10400,2.746,0.075,0.0272,1011.24,12.34
10600,2.7581,0.08,0.0273,1010.63,12.3
10600,2.7701,0.085,0.0274,1009.86,12.17
10600,2.7741,0.097,0.0275,1009.16,12.13
10700,2.7862,0.102,0.0276,1008.54,12.12
10800,2.7782,0.102,0.0276,1007.88,12.1
10900,2.7742,0.107,0.0275,1007.26,12.05
10900,2.7823,0.113,0.0276,1006.61,11.98
10900,2.7903,0.118,0.0277,1005.96,11.96
10900,2.8183,0.123,0.028,1005.35,11.84
10900,2.8263,0.128,0.0281,1004.66,11.83
11000,2.8223,0.133,0.0281,1004.05,11.91
11100,2.8184,0.139,0.0281,1003.4,11.87
11200,2.8184,0.15,0.0281,1002.76,11.84
11200,2.8344,0.156,0.0283,1002.03,11.78
11200,2.8425,0.156,0.0284,1001.28,11.64
11200,2.8585,0.162,0.0286,1000.51,11.57
11200,2.8625,0.168,0.0286,999.8,11.43
11200,2.8546,0.174,0.0286,999.01,11.38
11300,2.8666,0.181,0.0287,998.32,11.37
11300,2.8906,0.188,0.029,997.53,11.35
11200,2.8707,0.195,0.0288,996.77,11.33
11100,2.8587,0.201,0.0287,996.02,11.21
11100,2.8587,0.213,0.0287,995.44,11.21
11100,2.8628,0.218,0.0288,994.92,11.2
11100,2.8828,0.218,0.029,994.31,11.16
11200,2.8788,0.223,0.029,993.71,11.02
11200,2.8789,0.228,0.029,993.07,10.96
11300,2.8909,0.233,0.0291,992.4,10.91
11300,2.8949,0.239,0.0292,991.77,10.91
11200,2.895,0.245,0.0292,991.13,10.9
11200,2.883,0.25,0.0291,990.48,10.9
11300,2.883,0.255,0.0291,989.81,10.83
11200,2.8751,0.266,0.0291,989.1,10.74
11100,2.879,0.272,0.0291,988.33,10.75
11200,2.9111,0.272,0.0295,987.7,10.68
11100,2.9111,0.278,0.0295,987.04,10.71
11000,2.9071,0.284,0.0295,986.4,10.72
10700,2.9073,0.289,0.0295,985.63,10.57
10700,2.9193,0.294,0.0296,985.02,10.59
10700,2.9353,0.3,0.0298,984.28,10.7
10600,2.9474,0.307,0.03,983.46,10.59
10600,2.9474,0.313,0.03,982.6,10.65
10600,2.9434,0.326,0.03,981.89,10.51
10600,2.9315,0.333,0.0299,981.11,10.47
10600,2.9355,0.333,0.0299,980.41,10.48
10500,2.9515,0.341,0.0301,979.61,10.38
10300,2.9556,0.348,0.0302,978.92,10.29
10400,2.9636,0.354,0.0303,978.19,10.39
10300,2.9716,0.359,0.0304,977.42,10.27
10400,2.9677,0.365,0.0304,976.71,10.23
10400,2.9717,0.372,0.0304,975.97,10.19
10400,2.9598,0.378,0.0303,975.32,10.17
10400,2.9598,0.39,0.0304,974.59,10.15
10300,2.9878,0.397,0.0307,973.79,10.02
10400,2.9879,0.397,0.0307,973.03,9.98
10400,2.9799,0.403,0.0306,972.24,9.84
10400,2.9799,0.408,0.0307,971.47,9.78
10600,2.98,0.415,0.0307,970.68,9.82
10600,2.968,0.421,0.0306,969.89,9.69
10600,2.964,0.427,0.0306,969.09,9.65
10800,2.9761,0.434,0.0307,968.4,9.58
10800,2.9761,0.44,0.0308,967.62,9.55
10800,2.9681,0.453,0.0307,966.87,9.42
10800,2.9642,0.459,0.0307,966.15,9.37
10900,2.9522,0.459,0.0306,965.38,9.43
10800,2.9482,0.466,0.0306,964.62,9.32
10700,2.9443,0.472,0.0305,963.87,9.2
10800,2.9483,0.478,0.0306,963.18,9.27
10800,2.9483,0.484,0.0306,962.53,9.15
10800,2.9484,0.489,0.0307,961.88,9.13
10800,2.9444,0.495,0.0306,961.16,9.11
10800,2.9324,0.502,0.0305,960.41,9.05
10800,2.9364,0.515,0.0306,959.8,9.06
10800,2.9364,0.52,0.0306,959.21,8.91
10800,2.9125,0.52,0.0304,958.6,8.89
10800,2.9165,0.525,0.0304,957.96,8.88
10800,2.9406,0.531,0.0307,957.26,8.75
10800,2.9327,0.537,0.0307,956.6,8.79
10800,2.9207,0.542,0.0306,955.91,8.69
10600,2.9087,0.548,0.0304,955.37,8.6
10500,2.9088,0.555,0.0305,954.8,8.62
10500,2.9288,0.561,0.0307,954.2,8.62
10500,2.9328,0.57,0.0308,953.6,8.61
10500,2.9169,0.575,0.0306,953,8.58
10500,2.9169,0.575,0.0306,952.37,8.59
10400,2.9129,0.581,0.0306,951.73,8.49
10300,2.917,0.586,0.0307,951.04,8.38
10300,2.909,0.591,0.0306,950.43,8.35
10400,2.901,0.596,0.0305,949.84,8.41
10400,2.9011,0.601,0.0306,949.17,8.4
10300,2.8971,0.608,0.0305,948.58,8.3
10200,2.9011,0.614,0.0306,947.92,8.2
10200,2.9252,0.625,0.0309,947.33,8.17
10200,2.9212,0.63,0.0309,946.72,8.14
10200,2.9173,0.63,0.0308,945.97,8.1
10200,2.9093,0.635,0.0308,945.3,8.09
10100,2.9093,0.642,0.0308,944.51,7.97
10000,2.9014,0.648,0.0307,943.76,8.01
9920,2.9054,0.655,0.0308,942.97,8.01
9870,2.9094,0.662,0.0309,942.27,7.91
9910,2.9135,0.668,0.0309,941.59,7.88
9840,2.9255,0.675,0.0311,940.93,7.87
9740,2.9215,0.687,0.0311,940.27,7.79
9760,2.9216,0.692,0.0311,939.58,7.74
9770,2.9216,0.692,0.0311,939.03,7.74
9650,2.9296,0.698,0.0312,938.45,7.64
9670,2.9417,0.704,0.0314,937.9,7.64
9720,2.9417,0.708,0.0314,937.28,7.7
9680,2.9297,0.712,0.0313,936.65,7.59
9700,2.9138,0.717,0.0311,935.96,7.57
9640,2.9138,0.722,0.0312,935.3,7.46
9710,2.9178,0.728,0.0312,934.73,7.52
9620,2.9138,0.74,0.0312,934.13,7.42
9600,2.9138,0.746,0.0312,933.46,7.4
9520,2.9098,0.746,0.0312,932.86,7.3
9570,2.9139,0.751,0.0313,932.33,7.36
9510,2.934,0.756,0.0315,931.71,7.25
9480,2.922,0.761,0.0314,931.07,7.16
9540,2.9021,0.766,0.0312,930.48,7.21
9520,2.9021,0.772,0.0312,929.89,7.18
9460,2.9022,0.778,0.0312,929.38,7.1
9460,2.9142,0.784,0.0314,928.76,7.09
9410,2.9022,0.794,0.0313,928.17,6.98
9490,2.9103,0.799,0.0314,927.64,7.03
9410,2.9143,0.799,0.0314,927.07,6.93
9420,2.9103,0.803,0.0314,926.46,6.89
9470,2.9184,0.808,0.0315,925.88,6.87
9440,2.9184,0.814,0.0315,925.26,6.75
9540,2.9104,0.819,0.0315,924.52,6.82
9540,2.9065,0.825,0.0315,923.91,6.79
9530,2.9025,0.832,0.0314,923.24,6.79
9490,2.8985,0.838,0.0314,922.64,6.7
9470,2.8986,0.849,0.0314,921.93,6.65
9420,2.8946,0.854,0.0314,921.23,6.55
9490,2.8906,0.854,0.0314,920.74,6.63
9430,2.8907,0.859,0.0314,920.11,6.5
9380,2.8827,0.864,0.0313,919.59,6.49
9330,2.8987,0.87,0.0315,919.1,6.41
9320,2.9028,0.875,0.0316,918.44,6.38
9320,2.8948,0.879,0.0315,917.81,6.37
9320,2.8908,0.885,0.0315,917.24,6.36
9290,2.8989,0.89,0.0316,916.66,6.37
9280,2.9029,0.902,0.0317,916.14,6.36
9210,2.9029,0.906,0.0317,915.69,6.26
9200,2.895,0.906,0.0316,915.14,6.23
9240,2.8869,0.911,0.0316,914.54,6.23
9190,2.895,0.915,0.0317,913.99,6.1
9160,2.895,0.921,0.0317,913.43,6.08
9160,2.9031,0.926,0.0318,912.76,6.08
9080,2.8911,0.931,0.0317,912.14,6.01
9060,2.8751,0.936,0.0315,911.51,6.15
9020,2.8871,0.942,0.0317,910.93,6.15
9000,2.8872,0.954,0.0317,910.32,6.17
8930,2.8912,0.959,0.0318,909.83,6.1
8950,2.8872,0.959,0.0318,909.33,6.16
8890,2.8953,0.963,0.0319,908.85,6.07
8890,2.8953,0.969,0.0319,908.24,6.07
8820,2.9033,0.974,0.032,907.67,5.93
8820,2.9034,0.978,0.032,907.08,5.93
8800,2.8874,0.983,0.0319,906.51,5.92
8730,2.8914,0.989,0.0319,905.87,5.98
8700,2.8875,0.995,0.0319,905.29,6
8600,2.8955,1.005,0.032,904.68,5.93
8560,2.8956,1.011,0.032,904.02,5.93
8550,2.8837,1.011,0.0319,903.3,5.92
8530,2.8917,1.017,0.032,902.66,5.88
8470,2.8797,1.023,0.0319,902.05,5.82
8430,2.8918,1.029,0.0321,901.51,5.83
8370,2.9038,1.034,0.0322,900.95,5.84
8350,2.9038,1.039,0.0323,900.33,5.83
8340,2.9039,1.044,0.0323,899.84,5.81
8280,2.9119,1.048,0.0324,899.22,5.71
8270,2.8959,1.058,0.0322,898.57,5.7
8270,2.896,1.065,0.0322,897.99,5.67
8230,2.9,1.065,0.0323,897.3,5.56
8250,2.888,1.071,0.0322,896.65,5.54
8240,2.8961,1.078,0.0323,896.06,5.5
8240,2.8961,1.084,0.0323,895.45,5.49
8190,2.8961,1.09,0.0324,894.82,5.39
8180,2.9002,1.096,0.0324,894.25,5.36
8160,2.8922,1.101,0.0324,893.67,5.33
8110,2.8882,1.107,0.0323,893.19,5.25
8090,2.9043,1.115,0.0325,892.58,5.23
8070,2.8922,1.12,0.0324,891.92,5.23
8010,2.8882,1.12,0.0324,891.29,5.16
8040,2.8923,1.126,0.0325,890.61,5.24
7980,2.8803,1.133,0.0324,890,5.17
7920,2.8963,1.139,0.0326,889.35,5.07
7900,2.9004,1.144,0.0326,888.74,5.06
7890,2.9045,1.149,0.0327,888.06,5.04
7830,2.8844,1.154,0.0325,887.55,5.07
7800,2.9005,1.16,0.0327,886.96,5.08
7720,2.9005,1.172,0.0327,886.41,5.03
7660,2.9126,1.177,0.0329,885.87,5.03
7620,2.9006,1.177,0.0328,885.3,5.01
7580,2.9127,1.182,0.0329,884.66,4.91
7520,2.9207,1.187,0.033,883.97,4.78
7570,2.9087,1.192,0.0329,883.36,4.74
7650,2.8767,1.198,0.0326,882.75,4.79
7620,2.8727,1.205,0.0326,882.15,4.77
7610,2.8768,1.211,0.0326,881.55,4.75
7520,2.9048,1.217,0.033,880.94,4.59
7510,2.9209,1.225,0.0332,880.28,4.56
7530,2.925,1.231,0.0333,879.63,4.56
7530,2.925,1.231,0.0333,879.08,4.54
7540,2.921,1.237,0.0333,878.41,4.51
7500,2.9131,1.244,0.0332,877.74,4.4
7500,2.9091,1.251,0.0332,877.13,4.39
7470,2.9011,1.257,0.0331,876.48,4.38
7410,2.9132,1.263,0.0333,875.78,4.29
7400,2.9212,1.269,0.0334,875.2,4.27
7360,2.9292,1.275,0.0335,874.61,4.23
7370,2.9173,1.286,0.0334,873.97,4.29
7310,2.9093,1.292,0.0333,873.38,4.23
7300,2.9133,1.292,0.0334,872.88,4.22
7340,2.9214,1.298,0.0335,872.28,4.29
7350,2.9174,1.303,0.0335,871.67,4.27
7360,2.9134,1.307,0.0334,871.08,4.27
7370,2.9215,1.312,0.0336,870.41,4.22
7340,2.9095,1.318,0.0335,869.76,4.1
7360,2.9015,1.325,0.0334,869.18,4.09
7310,2.9136,1.332,0.0335,868.5,3.98
7310,2.9176,1.343,0.0336,867.87,3.97
7260,2.9136,1.347,0.0336,867.27,3.87
7280,2.9137,1.347,0.0336,866.6,3.83
7250,2.9217,1.353,0.0337,865.97,3.73
7290,2.9297,1.359,0.0339,865.43,3.76
7220,2.9258,1.365,0.0338,864.8,3.58
7280,2.8977,1.371,0.0335,864.1,3.62
7250,2.8777,1.376,0.0333,863.42,3.54
7250,2.8778,1.384,0.0334,862.8,3.51
7250,2.8898,1.391,0.0335,862.19,3.52
7230,2.9018,1.403,0.0337,861.62,3.49
7260,2.9019,1.408,0.0337,861.06,3.51
7260,2.9019,1.408,0.0337,860.51,3.5
7250,2.8819,1.413,0.0335,859.91,3.45
7210,2.874,1.418,0.0334,859.34,3.37
7210,2.886,1.423,0.0336,858.77,3.37
7210,2.89,1.428,0.0337,858.28,3.37
7230,2.8781,1.432,0.0336,857.78,3.48
7170,2.8781,1.437,0.0336,857.36,3.41
7140,2.8741,1.442,0.0335,856.9,3.32
7130,2.8661,1.452,0.0335,856.3,3.29
7140,2.8701,1.457,0.0335,855.71,3.25
7150,2.8501,1.457,0.0333,855.18,3.22
7120,2.8542,1.463,0.0334,854.61,3.12
7180,2.8542,1.469,0.0334,854.1,3.18
7100,2.8582,1.474,0.0335,853.65,3.02
7080,2.8584,1.48,0.0335,853.22,3.01
7040,2.8584,1.484,0.0335,852.72,3.02
6990,2.8624,1.488,0.0336,852.25,3.03
6970,2.8625,1.492,0.0336,851.79,3.02
6940,2.8625,1.502,0.0336,851.32,2.97
6930,2.8545,1.507,0.0336,850.78,2.92
6960,2.8626,1.507,0.0337,850.24,2.88
6940,2.8466,1.512,0.0335,849.65,2.86
6950,2.8385,1.517,0.0334,849.1,2.85
6900,2.8306,1.523,0.0334,848.54,2.76
6890,2.8306,1.528,0.0334,848.01,2.73
6860,2.8266,1.534,0.0334,847.44,2.67
6850,2.8026,1.538,0.0331,846.96,2.68
6820,2.7986,1.543,0.0331,846.45,2.67
6800,2.7946,1.552,0.033,846.08,2.65
6820,2.8026,1.556,0.0331,845.59,2.61
6820,2.8067,1.556,0.0332,845.18,2.44
6860,2.8107,1.56,0.0333,844.66,2.36
6890,2.8148,1.564,0.0333,844.19,2.26
6910,2.8148,1.569,0.0334,843.64,2.21
6930,2.8148,1.574,0.0334,843.14,2.21
6900,2.8028,1.58,0.0333,842.57,2.13
6940,2.7949,1.585,0.0332,842.05,2.16
6910,2.7869,1.591,0.0331,841.47,2.08
6900,2.7829,1.602,0.0331,840.94,2.07
6880,2.787,1.607,0.0332,840.39,2.04
6840,2.7829,1.607,0.0331,839.8,1.95
6850,2.7829,1.612,0.0332,839.27,1.94
6820,2.775,1.617,0.0331,838.77,1.86
6860,2.759,1.622,0.0329,838.2,1.93
6810,2.759,1.627,0.0329,837.67,1.83
6810,2.7751,1.632,0.0331,837.15,1.79
6790,2.7831,1.637,0.0333,836.64,1.72
6780,2.7751,1.643,0.0332,836.08,1.69
6780,2.7792,1.654,0.0333,835.51,1.67
6750,2.7832,1.66,0.0333,834.93,1.58
6800,2.7832,1.66,0.0334,834.34,1.68
6740,2.7672,1.665,0.0332,833.81,1.61
6720,2.7512,1.67,0.033,833.29,1.58
6720,2.7472,1.675,0.033,832.73,1.57
6710,2.7392,1.681,0.0329,832.19,1.54
6670,2.7473,1.687,0.033,831.61,1.43
6680,2.7393,1.692,0.033,831.1,1.42
6650,2.7272,1.697,0.0328,830.54,1.33
6640,2.7273,1.707,0.0329,829.93,1.31
6660,2.7154,1.713,0.0327,829.23,1.26
6610,2.7194,1.713,0.0328,828.65,1.14
6630,2.7115,1.719,0.0327,828.12,1.14
6630,2.7115,1.725,0.0328,827.65,1.1
6630,2.6874,1.73,0.0325,827.17,1.09
6590,2.6915,1.735,0.0326,826.73,1
6560,2.6875,1.739,0.0325,826.18,0.9
6600,2.7075,1.743,0.0328,825.69,0.92
6600,2.7076,1.748,0.0328,825.03,0.81
6650,2.6996,1.76,0.0327,824.44,0.78
6660,2.6876,1.767,0.0326,823.85,0.77
6680,2.6795,1.767,0.0325,823.21,0.74
6630,2.6796,1.773,0.0326,822.65,0.63
6600,2.6796,1.779,0.0326,822.11,0.56
6620,2.6756,1.785,0.0326,821.65,0.59
6600,2.6597,1.79,0.0324,821.19,0.54
6600,2.6637,1.794,0.0325,820.58,0.51
6570,2.6677,1.798,0.0325,820.05,0.41
6590,2.6838,1.803,0.0328,819.4,0.4
6650,2.6838,1.815,0.0328,818.8,0.42
6630,2.6718,1.821,0.0327,818.14,0.33
6690,2.6638,1.821,0.0326,817.51,0.37
6730,2.6598,1.827,0.0326,816.83,0.31
6740,2.6638,1.834,0.0326,816.21,0.23
6750,2.6638,1.841,0.0327,815.64,0.22
6710,2.6479,1.848,0.0325,815.04,0.16
6680,2.6479,1.854,0.0325,814.5,0.13
6630,2.6358,1.859,0.0324,813.87,0.04
6680,2.6319,1.864,0.0324,813.26,0.11
6690,2.6359,1.875,0.0324,812.73,0.07
6670,2.6279,1.881,0.0324,812.16,-0.01
6670,2.62,1.881,0.0323,811.58,-0.01
6680,2.62,1.888,0.0323,810.96,-0.03
6640,2.6159,1.894,0.0323,810.43,-0.13
6690,2.612,1.9,0.0323,809.84,-0.06
6670,2.616,1.905,0.0323,809.27,-0.14
6660,2.608,1.91,0.0322,808.79,-0.16
6650,2.6,1.916,0.0322,808.32,-0.16
6590,2.6001,1.921,0.0322,807.85,-0.28
6560,2.6081,1.93,0.0323,807.3,-0.34
6600,2.6041,1.935,0.0323,806.75,-0.3
6600,2.6002,1.935,0.0323,806.12,-0.38
6600,2.5802,1.941,0.032,805.52,-0.38
6580,2.5842,1.948,0.0321,804.91,-0.37
6580,2.5762,1.955,0.032,804.39,-0.26
6560,2.5843,1.961,0.0322,803.81,-0.19
6530,2.5803,1.965,0.0321,803.35,-0.14
6510,2.5843,1.969,0.0322,802.86,-0.13
6470,2.5683,1.974,0.032,802.35,-0.11
6450,2.5763,1.984,0.0321,801.9,-0.09
6420,2.5803,1.988,0.0322,801.49,-0.15
6430,2.5804,1.988,0.0322,801.08,-0.09
6400,2.5884,1.992,0.0323,800.67,-0.13
6420,2.5884,1.997,0.0323,800.24,-0.06
6370,2.5925,2.001,0.0324,799.78,-0.15
6370,2.5885,2.006,0.0324,799.26,-0.17
6350,2.5885,2.01,0.0324,798.76,-0.27
6350,2.5845,2.015,0.0324,798.23,-0.33
6350,2.5886,2.021,0.0325,797.66,-0.34
6340,2.5926,2.033,0.0325,797.09,-0.33
6300,2.6007,2.04,0.0327,796.52,-0.41
6280,2.6168,2.04,0.0329,796,-0.44
6200,2.6328,2.051,0.0331,795.38,-0.42
6070,2.6328,2.057,0.0331,794.8,-0.3
5970,2.6409,2.062,0.0332,794.34,-0.19
5870,2.649,2.068,0.0334,793.8,-0.15
5810,2.661,2.073,0.0335,793.26,-0.11
5760,2.6811,2.077,0.0338,792.76,-0.13
5700,2.6892,2.081,0.0339,792.26,-0.16
5490,2.6852,2.086,0.0339,791.71,-0.11
5320,2.6892,2.092,0.034,791.1,-0.08
5240,2.7053,2.099,0.0342,790.55,-0.05
5190,2.7134,2.106,0.0343,790,-0.04
5100,2.7134,2.111,0.0344,789.46,-0.09
5020,2.7334,2.116,0.0346,788.92,-0.14
4950,2.7456,2.121,0.0348,788.33,-0.2
4800,2.7456,2.127,0.0349,787.65,-0.03
4650,2.7496,2.134,0.0349,786.99,-0.01
4530,2.7577,2.141,0.0351,786.36,-0.01
4450,2.7577,2.148,0.0351,785.74,0
4380,2.7537,2.154,0.0351,785.17,-0.04
4330,2.7577,2.16,0.0351,784.69,-0.03
4220,2.7498,2.166,0.0351,784.11,0.06
4090,2.7498,2.171,0.0351,783.61,0.06
4010,2.7658,2.176,0.0353,783.22,0.08
3940,2.77,2.18,0.0354,782.78,0.11
3870,2.7821,2.183,0.0356,782.35,0.05
3830,2.7821,2.187,0.0356,781.83,0.07
3790,2.7941,2.191,0.0358,781.39,0.06
3750,2.7862,2.197,0.0357,780.91,-0.08
3740,2.7781,2.202,0.0356,780.39,-0.11
3720,2.7741,2.208,0.0356,779.73,-0.12
3710,2.7702,2.214,0.0356,779.19,-0.15
3690,2.7622,2.221,0.0355,778.63,-0.23
3680,2.7501,2.228,0.0353,778.08,-0.23
3640,2.7622,2.235,0.0355,777.53,-0.31
3610,2.7622,2.24,0.0356,776.89,-0.36
3560,2.7622,2.244,0.0356,776.38,-0.34
3510,2.7582,2.248,0.0355,775.94,-0.31
3480,2.7664,2.253,0.0357,775.45,-0.37
3450,2.7824,2.258,0.0359,774.93,-0.31
3410,2.7704,2.262,0.0358,774.47,-0.27
3370,2.7583,2.267,0.0356,773.97,-0.32
3330,2.7464,2.272,0.0355,773.57,-0.39
3340,2.7383,2.276,0.0354,773.13,-0.33
3320,2.7464,2.281,0.0355,772.61,-0.42
3330,2.7465,2.285,0.0356,772.19,-0.45
3330,2.7505,2.289,0.0356,771.69,-0.49
3340,2.7545,2.294,0.0357,771.14,-0.56
3360,2.7585,2.299,0.0358,770.59,-0.58
3410,2.7546,2.305,0.0358,770.04,-0.63
3410,2.7506,2.312,0.0357,769.45,-0.7
3430,2.7425,2.318,0.0357,768.96,-0.55
3400,2.7306,2.325,0.0355,768.47,-0.62
3360,2.7266,2.33,0.0355,768.01,-0.67
3340,2.7346,2.335,0.0356,767.55,-0.7
3320,2.7386,2.339,0.0357,767.1,-0.76
3320,2.7266,2.343,0.0356,766.58,-0.78
3310,2.7347,2.348,0.0357,766.12,-0.86
3300,2.7427,2.354,0.0358,765.61,-0.88
3300,2.7507,2.359,0.0359,765.22,-0.91
3280,2.7508,2.363,0.036,764.74,-0.98
3280,2.7589,2.368,0.0361,764.27,-0.99
3280,2.7789,2.373,0.0364,763.75,-1.02
3290,2.7871,2.377,0.0365,763.36,-1.03
3300,2.8031,2.382,0.0367,762.86,-1.05
3310,2.8111,2.387,0.0369,762.37,-1.08
3300,2.8152,2.392,0.037,761.83,-1.17
3290,2.8153,2.398,0.037,761.18,-1.25
3310,2.8113,2.404,0.037,760.69,-1.26
3310,2.8234,2.41,0.0371,760.21,-1.29
3310,2.8274,2.415,0.0372,759.64,-1.33
3310,2.8275,2.42,0.0372,759.1,-1.41
3300,2.8114,2.426,0.0371,758.57,-1.48
3300,2.8034,2.432,0.037,758.08,-1.5
3320,2.8356,2.437,0.0374,757.66,-1.51
3350,2.8436,2.442,0.0376,757.19,-1.53
3380,2.8477,2.446,0.0376,756.62,-1.56
3420,2.8517,2.45,0.0377,756.14,-1.57
3450,2.8558,2.456,0.0378,755.6,-1.6
3480,2.8759,2.462,0.0381,755.09,-1.63
3530,2.8879,2.468,0.0383,754.55,-1.6
3530,2.912,2.473,0.0386,754.08,-1.71
3550,2.9322,2.478,0.0389,753.51,-1.7
3520,2.9402,2.484,0.0391,752.93,-1.79
3500,2.9402,2.49,0.0391,752.3,-1.76
3420,2.9483,2.496,0.0392,751.81,-1.69
3380,2.9564,2.502,0.0393,751.35,-1.6
