"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
4090,3.2102,0.98,0.0353,910.47,8.37
4040,3.2518,0.985,0.0357,909.85,8.49
3910,3.2632,0.99,0.0359,909.29,8.44
3850,3.3275,0.995,0.0366,908.74,8.46
3720,3.4373,1,0.0379,908.11,8.52
3560,3.4827,1.006,0.0384,907.44,8.51
3410,3.4941,1.012,0.0385,906.79,8.59
3300,3.4979,1.017,0.0386,906.17,8.72
3200,3.566,1.024,0.0394,905.56,8.64
3110,3.6304,1.03,0.0401,904.87,8.56
3060,3.6684,1.036,0.0406,904.13,8.68
2940,3.6759,1.042,0.0407,903.46,8.64
2880,3.6494,1.049,0.0404,902.76,8.67
2780,3.6835,1.055,0.0408,902.08,8.69
2730,3.7251,1.06,0.0413,901.52,8.79
2620,3.8122,1.063,0.0423,901.02,8.85
2490,3.9246,1.068,0.0436,900.4,8.82
2340,3.928,1.074,0.0437,899.83,8.89
2230,3.8826,1.079,0.0432,899.25,8.93
2150,3.8864,1.084,0.0432,898.66,8.95
2120,3.9205,1.088,0.0436,898.17,8.98
2100,3.9659,1.093,0.0442,897.68,9.02
2080,4.0264,1.098,0.0449,897.17,9.11
2060,4.0983,1.103,0.0457,896.6,9.13
2060,4.1437,1.109,0.0462,896.1,9.12
2050,4.174,1.115,0.0466,895.52,9.11
2070,4.1816,1.123,0.0467,894.9,9.01
2060,4.1854,1.13,0.0468,894.25,9
2060,4.1437,1.137,0.0464,893.51,9.01
2050,4.121,1.143,0.0462,892.78,9.02
2030,4.1929,1.146,0.047,892.16,9.14
2020,4.3143,1.15,0.0484,891.68,9.13
2000,4.3718,1.154,0.0491,891.16,9.07
1990,4.3459,1.158,0.0488,890.7,9.16
1980,4.3459,1.163,0.0488,890.24,9.08
1960,4.3006,1.167,0.0483,889.76,9.09
1960,4.3269,1.172,0.0487,889.31,9.17
1930,4.3823,1.177,0.0493,888.77,9.15
1930,4.4086,1.182,0.0496,888.26,9.1
1900,4.3935,1.186,0.0495,887.71,9.1
1880,4.3557,1.19,0.0491,887.24,9.11
1880,4.3897,1.195,0.0495,886.71,9.15
1850,4.4805,1.2,0.0506,886.19,9.1
1830,4.4995,1.205,0.0508,885.75,9.13
1800,4.4503,1.209,0.0503,885.26,9.24
1800,4.4427,1.213,0.0502,884.82,9.26
1800,4.4957,1.218,0.0508,884.38,9.27
1800,4.5146,1.223,0.0511,883.87,9.24
1820,4.5108,1.227,0.0511,883.53,9.23
1810,4.5373,1.231,0.0514,883.17,9.24
1820,4.5638,1.235,0.0517,882.71,9.24
1830,4.5827,1.24,0.0519,882.14,9.25
1820,4.5789,1.244,0.0519,881.79,9.26
1840,4.5751,1.248,0.0519,881.22,9.24
1800,4.6016,1.253,0.0523,880.66,9.16
1790,4.6281,1.258,0.0526,880.21,9.15
1800,4.6508,1.263,0.0529,879.74,9.11
1790,4.647,1.268,0.0529,879.25,9.11
1800,4.647,1.272,0.0529,878.82,9.12
1810,4.6396,1.276,0.0528,878.32,9.02
1780,4.6548,1.281,0.053,877.89,9
1790,4.6813,1.286,0.0534,877.46,8.99
1800,4.6813,1.291,0.0534,876.92,8.95
1780,4.6888,1.295,0.0535,876.5,8.94
1800,4.7229,1.299,0.0539,876.08,8.93
1800,4.738,1.304,0.0541,875.62,8.93
1820,4.7191,1.309,0.0539,875.19,8.84
1820,4.6888,1.314,0.0536,874.68,8.81
1810,4.6888,1.317,0.0536,874.17,8.8
1850,4.7191,1.321,0.054,873.65,8.78
1860,4.7759,1.327,0.0547,873.11,8.67
1850,4.8213,1.334,0.0553,872.58,8.66
1820,4.7948,1.34,0.055,871.9,8.55
1830,4.7569,1.347,0.0546,871.26,8.52
1820,4.7497,1.353,0.0546,870.58,8.42
1840,4.8072,1.36,0.0553,869.93,8.48
1830,4.8378,1.366,0.0557,869.21,8.39
1820,4.814,1.373,0.0554,868.5,8.35
1830,4.7721,1.38,0.055,867.79,8.26
1830,4.7948,1.386,0.0553,867.05,8.32
1810,4.7948,1.391,0.0553,866.47,8.24
1790,4.7834,1.396,0.0552,865.82,8.23
1800,4.738,1.4,0.0548,865.38,8.12
1800,4.7645,1.405,0.0551,864.88,8.02
1810,4.7834,1.409,0.0553,864.34,8.1
1820,4.8137,1.414,0.0557,863.91,8.01
1840,4.8515,1.418,0.0562,863.46,8.09
1850,4.8667,1.422,0.0564,862.98,8.07
1840,4.8629,1.428,0.0564,862.45,7.96
1830,4.7948,1.434,0.0556,861.95,7.97
1830,4.7607,1.439,0.0553,861.42,7.97
1810,4.8061,1.444,0.0558,860.93,7.96
1800,4.8206,1.449,0.056,860.46,7.97
1820,4.8498,1.453,0.0564,859.98,7.97
1810,4.8459,1.458,0.0564,859.46,7.95
1810,4.8383,1.464,0.0563,859.02,7.85
1800,4.8156,1.469,0.0561,858.61,7.82
1760,4.8156,1.474,0.0561,858.13,7.72
1770,4.808,1.479,0.0561,857.65,7.74
1750,4.8156,1.484,0.0562,857.15,7.73
1760,4.8459,1.489,0.0566,856.58,7.72
1740,4.861,1.495,0.0568,855.9,7.69
1710,4.9102,1.501,0.0574,855.27,7.62
1680,4.9291,1.507,0.0577,854.6,7.61
1620,4.8875,1.514,0.0572,853.9,7.53
1590,4.8574,1.52,0.0569,853.19,7.52
1560,4.8195,1.526,0.0565,852.62,7.5
1500,4.7855,1.531,0.0562,852.1,7.41
1460,4.8536,1.537,0.057,851.61,7.44
1380,4.8192,1.541,0.0566,851.06,7.45
1320,4.8027,1.546,0.0565,850.55,7.38
1260,4.8216,1.55,0.0567,850.06,7.29
1170,4.8292,1.554,0.0568,849.6,7.29
1130,4.8367,1.558,0.057,849.19,7.31
1080,4.8288,1.562,0.0569,848.76,7.33
1010,4.7932,1.566,0.0565,848.31,7.27
922,4.7819,1.571,0.0564,847.79,7.2
903,4.7328,1.577,0.0559,847.32,7.25
914,4.6987,1.582,0.0555,846.81,7.28
912,4.695,1.586,0.0555,846.31,7.29
924,4.695,1.591,0.0555,845.82,7.3
916,4.6488,1.595,0.055,845.39,7.33
932,4.5987,1.599,0.0544,844.99,7.41
946,4.6024,1.603,0.0545,844.57,7.41
941,4.6213,1.607,0.0547,844.16,7.41
972,4.644,1.612,0.055,843.66,7.4
990,4.6327,1.616,0.0549,843.19,7.47
989,4.5949,1.621,0.0545,842.74,7.49
1010,4.5798,1.625,0.0544,842.33,7.4
1040,4.5722,1.63,0.0543,841.94,7.47
1040,4.5873,1.635,0.0545,841.5,7.39
1060,4.5872,1.64,0.0545,841.03,7.36
1040,4.5405,1.646,0.054,840.48,7.36
1060,4.5289,1.65,0.0539,839.93,7.34
1080,4.5062,1.655,0.0537,839.36,7.3
1070,4.4458,1.66,0.053,838.81,7.31
1010,4.408,1.664,0.0526,838.36,7.36
878,4.4835,1.668,0.0535,837.83,7.33
764,4.5326,1.673,0.0541,837.25,7.38
723,4.5402,1.679,0.0543,836.74,7.4
705,4.5251,1.684,0.0541,836.25,7.4
682,4.5289,1.689,0.0542,835.75,7.32
687,4.5251,1.694,0.0542,835.27,7.31
689,4.5364,1.699,0.0543,834.74,7.3
684,4.5364,1.703,0.0544,834.24,7.32
687,4.4911,1.708,0.0539,833.84,7.28
688,4.476,1.713,0.0537,833.39,7.25
684,4.4647,1.718,0.0536,832.87,7.22
701,4.4873,1.724,0.0539,832.29,7.12
772,4.4722,1.73,0.0538,831.66,7.09
895,4.4684,1.736,0.0538,831.11,7.17
944,4.4375,1.742,0.0534,830.57,7.07
983,4.3951,1.748,0.053,830.01,7.14
1010,4.3838,1.754,0.0529,829.45,7.15
1050,4.433,1.759,0.0535,828.92,7.23
1080,4.4556,1.765,0.0538,828.38,7.21
1130,4.4179,1.77,0.0534,827.9,7.2
1130,4.3839,1.774,0.053,827.42,7.2
1120,4.3915,1.777,0.0531,827,7.18
1120,4.4066,1.782,0.0533,826.64,7.18
1070,4.4368,1.786,0.0537,826.25,7.14
1060,4.4632,1.791,0.054,825.83,7.19
1040,4.4859,1.795,0.0543,825.39,7.21
983,4.5047,1.8,0.0546,824.99,7.27
937,4.4896,1.805,0.0545,824.54,7.33
919,4.4443,1.81,0.0539,824.05,7.43
920,4.433,1.815,0.0538,823.63,7.45
900,4.4556,1.819,0.0541,823.21,7.63
896,4.5387,1.823,0.0552,822.75,7.34
879,4.55,1.828,0.0553,822.27,7.38
886,4.501,1.832,0.0548,821.77,7.49
883,4.4934,1.836,0.0547,821.29,7.43
880,4.5274,1.84,0.0552,820.84,7.58
854,4.5538,1.845,0.0555,820.34,7.55
842,4.5349,1.85,0.0553,819.89,7.5
850,4.5312,1.855,0.0553,819.48,7.61
853,4.5274,1.859,0.0553,819.02,7.6
860,4.501,1.863,0.055,818.58,7.61
852,4.5198,1.868,0.0552,818.12,7.6
836,4.5916,1.873,0.0562,817.67,7.52
869,4.6067,1.878,0.0564,817.16,7.59
883,4.5727,1.884,0.056,816.65,7.58
945,4.5085,1.89,0.0552,816.16,7.57
1040,4.4821,1.894,0.055,815.65,7.62
1160,4.5349,1.898,0.0556,815.18,7.6
1280,4.5991,1.903,0.0565,814.7,7.63
1340,4.6029,1.909,0.0565,814.17,7.52
1430,4.5274,1.913,0.0556,813.73,7.52
1470,4.5123,1.918,0.0555,813.27,7.55
1540,4.5046,1.923,0.0554,812.71,7.45
1730,4.5117,1.928,0.0555,812.22,7.47
2080,4.5149,1.933,0.0556,811.75,7.45
2340,4.5258,1.939,0.0558,811.26,7.49
2630,4.503,1.944,0.0555,810.81,7.5
2790,4.4577,1.949,0.055,810.22,7.44
2940,4.4237,1.955,0.0546,809.64,7.38
3100,4.4011,1.961,0.0544,809.04,7.3
3260,4.4124,1.967,0.0546,808.52,7.24
3390,4.386,1.972,0.0543,808.02,7.21
3580,4.3558,1.977,0.0539,807.43,7.21
3690,4.3105,1.982,0.0534,806.89,7.19
3710,4.2916,1.986,0.0532,806.38,7.19
3660,4.3219,1.99,0.0536,805.83,7.2
3710,4.3521,1.995,0.054,805.3,7.08
3840,4.337,1.999,0.0539,804.86,7.02
3910,4.337,2.003,0.0539,804.46,7.03
3930,4.3182,2.007,0.0537,804.06,7.13
3970,4.3295,2.012,0.0539,803.56,7.07
4050,4.2615,2.018,0.0531,803.11,6.94
4160,4.2351,2.023,0.0528,802.58,6.89
4330,4.2615,2.029,0.0531,802.11,6.81
4580,4.2389,2.035,0.0529,801.59,6.78
4890,4.1596,2.042,0.0519,801.06,6.7
5120,4.1974,2.047,0.0524,800.45,6.7
5280,4.1596,2.053,0.052,799.88,6.65
5400,4.1143,2.058,0.0515,799.36,6.72
5460,4.1219,2.062,0.0516,798.89,6.71
5520,4.1672,2.067,0.0522,798.41,6.71
5580,4.186,2.072,0.0525,797.89,6.67
5670,4.2011,2.078,0.0527,797.34,6.73
5690,4.1898,2.085,0.0526,796.82,6.65
5800,4.1445,2.092,0.052,796.27,6.68
5870,4.1068,2.099,0.0516,795.63,6.58
5990,4.0728,2.104,0.0512,795.04,6.66
6010,4.0464,2.109,0.0509,794.53,6.66
6010,4.0653,2.113,0.0512,794.05,6.66
6000,4.0804,2.118,0.0514,793.59,6.65
5980,4.0804,2.123,0.0514,793.13,6.66
5970,4.0539,2.128,0.0511,792.69,6.66
5950,4.0766,2.132,0.0515,792.25,6.65
5920,4.1332,2.137,0.0522,791.74,6.55
5970,4.1332,2.143,0.0522,791.2,6.59
5960,4.0804,2.15,0.0516,790.7,6.49
6000,4.069,2.155,0.0515,790.12,6.48
6060,4.0653,2.161,0.0515,789.58,6.45
6100,4.069,2.166,0.0516,789.02,6.43
6090,4.0804,2.17,0.0517,788.48,6.41
6060,4.0728,2.175,0.0517,788.01,6.35
6100,4.069,2.179,0.0517,787.56,6.43
6070,4.0917,2.184,0.052,786.99,6.41
6050,4.1332,2.189,0.0526,786.5,6.33
6050,4.137,2.195,0.0526,786,6.3
6060,4.137,2.202,0.0527,785.44,6.3
6060,4.0879,2.208,0.0521,784.88,6.3
6020,4.0275,2.213,0.0514,784.27,6.22
6010,4.0086,2.219,0.0511,783.73,6.2
6030,4.02,2.224,0.0513,783.14,6.25
5990,3.9823,2.229,0.0509,782.67,6.17
6000,4.005,2.235,0.0512,782.15,6.17
5970,4.0012,2.24,0.0512,781.64,6.06
5960,4.0201,2.244,0.0515,781.15,6.03
5940,4.0541,2.249,0.0519,780.75,5.94
5960,4.0465,2.254,0.0519,780.25,5.92
5950,4.0276,2.259,0.0516,779.9,5.87
5920,4.005,2.264,0.0514,779.4,5.78
5960,3.9597,2.268,0.0508,778.96,5.85
5920,4.0163,2.272,0.0516,778.5,5.76
5940,4.039,2.277,0.0519,778.05,5.75
5930,4.0125,2.282,0.0516,777.6,5.72
5900,3.9748,2.287,0.0511,777.15,5.64
5910,3.9559,2.291,0.0509,776.66,5.59
5890,3.9786,2.296,0.0513,776.06,5.49
5960,4.005,2.301,0.0516,775.55,5.55
5940,4.0012,2.306,0.0516,775.14,5.47
5970,3.971,2.311,0.0513,774.65,5.45
6020,3.922,2.316,0.0507,774.23,5.49
6000,3.9371,2.32,0.0509,773.8,5.38
6000,3.971,2.325,0.0513,773.41,5.34
5990,3.971,2.33,0.0514,772.94,5.27
6000,3.9484,2.335,0.0511,772.51,5.23
6020,3.8993,2.34,0.0505,772.03,5.23
6040,3.9144,2.345,0.0507,771.57,5.21
6020,3.9408,2.35,0.0511,771.1,5.09
6040,3.9408,2.354,0.0511,770.62,5.08
6060,3.9257,2.359,0.051,770.14,5.05
6090,3.922,2.364,0.051,769.66,5.03
6110,3.8804,2.369,0.0504,769.25,5.01
6110,3.8729,2.374,0.0504,768.82,4.99
6100,3.8767,2.379,0.0505,768.3,4.88
6110,3.888,2.383,0.0506,767.87,4.86
6130,3.8691,2.388,0.0504,767.46,4.84
6140,3.8502,2.392,0.0502,767.05,4.84
6110,3.888,2.396,0.0507,766.66,4.72
6120,3.9106,2.401,0.051,766.21,4.69
6120,3.9069,2.406,0.051,765.73,4.66
6120,3.8729,2.412,0.0506,765.3,4.57
6140,3.8471,2.417,0.0503,764.87,4.56
6140,3.8705,2.422,0.0506,764.41,4.53
6150,3.9159,2.429,0.0513,763.82,4.49
6170,3.9273,2.436,0.0515,763.18,4.46
6200,3.8971,2.443,0.0511,762.55,4.46
6180,3.8366,2.449,0.0503,762.07,4.37
6170,3.8215,2.454,0.0502,761.55,4.33
6130,3.8366,2.459,0.0504,761.1,4.25
6130,3.8632,2.464,0.0508,760.58,4.27
6110,3.8556,2.469,0.0507,760.13,4.28
6090,3.8179,2.473,0.0503,759.77,4.28
6070,3.8556,2.477,0.0508,759.35,4.27
6060,3.8934,2.482,0.0513,758.91,4.27
6010,3.8859,2.487,0.0512,758.45,4.2
5990,3.8556,2.492,0.0509,757.95,4.2
5960,3.8368,2.497,0.0506,757.54,4.16
5950,3.8821,2.502,0.0513,757.15,4.13
5950,3.9274,2.508,0.0519,756.66,4.14
5940,3.8896,2.514,0.0514,756.24,4.16
5910,3.8368,2.52,0.0508,755.79,4.09
5930,3.833,2.526,0.0508,755.23,4.08
5940,3.8405,2.532,0.0509,754.61,4.05
5950,3.833,2.537,0.0508,753.93,4.05
5960,3.8292,2.541,0.0508,753.53,4.05
5930,3.833,2.545,0.0509,753.08,3.96
5950,3.8368,2.549,0.051,752.65,4.03
5930,3.8179,2.554,0.0508,752.18,4.03
5880,3.8184,2.559,0.0508,751.8,3.95
5870,3.8495,2.564,0.0512,751.43,3.93
5870,3.8608,2.569,0.0514,750.96,3.92
5840,3.8797,2.575,0.0517,750.48,3.84
5790,3.891,2.582,0.0519,749.95,3.75
5800,3.8533,2.589,0.0514,749.32,3.8
5780,3.8306,2.597,0.0512,748.72,3.72
5770,3.823,2.605,0.0511,748.04,3.69
5730,3.8079,2.613,0.051,747.36,3.6
5690,3.7437,2.62,0.0501,746.68,3.52
5680,3.7361,2.626,0.0501,746.07,3.5
5670,3.7626,2.632,0.0505,745.45,3.45
5670,3.7739,2.638,0.0507,744.85,3.48
5600,3.7399,2.643,0.0502,744.27,3.51
5510,3.7176,2.648,0.05,743.78,3.48
5470,3.7905,2.652,0.051,743.31,3.47
5470,3.8548,2.658,0.0519,742.85,3.48
5400,3.8472,2.665,0.0518,742.29,3.39
5360,3.7867,2.672,0.0511,741.71,3.36
5310,3.7338,2.678,0.0504,741.11,3.3
5280,3.7527,2.684,0.0507,740.55,3.28
5230,3.8283,2.689,0.0517,740.04,3.26
5140,3.8548,2.695,0.0521,739.52,3.22
5030,3.8095,2.702,0.0515,739.03,3.16
4990,3.7982,2.708,0.0514,738.47,3.08
4960,3.8171,2.714,0.0517,737.94,3.12
4940,3.8815,2.72,0.0526,737.4,3.05
4860,3.8599,2.728,0.0524,736.77,3
4820,3.8186,2.736,0.0519,736.11,2.98
4730,3.7997,2.744,0.0517,735.33,2.91
4710,3.7997,2.752,0.0517,734.69,2.86
4740,3.7657,2.76,0.0513,733.99,2.78
4790,3.7316,2.766,0.0509,733.38,2.75
4820,3.7165,2.772,0.0507,732.8,2.73
4850,3.7657,2.776,0.0514,732.25,2.69
4900,3.7694,2.781,0.0515,731.72,2.68
4910,3.7732,2.786,0.0516,731.3,2.65
4950,3.8072,2.79,0.0521,730.79,2.64
4960,3.8459,2.795,0.0527,730.34,2.58
5000,3.873,2.8,0.0531,729.85,2.58
5020,3.8503,2.804,0.0528,729.4,2.56
5020,3.786,2.809,0.0519,728.94,2.48
5040,3.7747,2.814,0.0518,728.48,2.46
5040,3.8087,2.819,0.0523,728.09,2.43
5050,3.8314,2.824,0.0527,727.57,2.32
5050,3.8428,2.832,0.0529,727.06,2.27
5050,3.8129,2.839,0.0525,726.54,2.17
5060,3.7912,2.847,0.0522,725.97,2.12
5050,3.7723,2.853,0.052,725.37,2.03
5060,3.7685,2.859,0.052,724.83,1.99
5080,3.7912,2.865,0.0523,724.28,2
5080,3.7874,2.872,0.0523,723.79,1.98
5070,3.7155,2.878,0.0514,723.22,1.96
5060,3.6852,2.883,0.051,722.68,1.89
5090,3.6862,2.887,0.051,722.24,1.94
5080,3.7359,2.891,0.0518,721.81,1.88
5060,3.7775,2.895,0.0524,721.38,1.84
5070,3.7624,2.899,0.0522,720.96,1.86
5040,3.77,2.904,0.0523,720.55,1.83
5000,3.7662,2.909,0.0523,720.1,1.77
5030,3.7548,2.915,0.0522,719.59,1.87
5000,3.7056,2.921,0.0515,719.14,1.76
5020,3.6804,2.925,0.0512,718.72,1.75
5100,3.7033,2.929,0.0516,718.28,1.96
4990,3.7072,2.932,0.0516,717.9,1.66
4950,3.7072,2.937,0.0517,717.46,1.58
4990,3.6958,2.942,0.0515,717.09,1.67
4970,3.711,2.947,0.0518,716.66,1.65
4900,3.7072,2.951,0.0518,716.27,1.48
4900,3.7148,2.955,0.0519,715.81,1.52
4870,3.7413,2.959,0.0523,715.46,1.48
4880,3.7602,2.963,0.0526,715.05,1.53
4850,3.7413,2.969,0.0523,714.67,1.45
4820,3.7413,2.974,0.0524,714.23,1.37
