"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
4430,4.8438,1.635,0.058,835.5,4.35
4440,4.8323,1.64,0.0579,835.05,4.35
4420,4.7747,1.645,0.0572,834.47,4.25
4400,4.744,1.65,0.0569,833.96,4.15
4400,4.7133,1.654,0.0565,833.5,4.13
4390,4.7056,1.657,0.0565,833.11,4.11
4380,4.6903,1.66,0.0563,832.72,4.02
4370,4.6864,1.664,0.0563,832.27,4.02
4360,4.6864,1.667,0.0563,831.9,4.01
4370,4.7056,1.671,0.0566,831.56,3.98
4360,4.7248,1.675,0.0568,831.2,3.96
4380,4.7171,1.68,0.0568,830.79,3.97
4390,4.7056,1.684,0.0567,830.36,3.95
4350,4.6903,1.688,0.0565,829.98,3.84
4330,4.6749,1.692,0.0564,829.6,3.76
4340,4.6597,1.696,0.0562,829.14,3.76
4350,4.6674,1.7,0.0563,828.73,3.73
4360,4.6635,1.704,0.0563,828.34,3.7
4370,4.6597,1.708,0.0563,827.93,3.67
4380,4.6674,1.712,0.0564,827.5,3.68
4380,4.652,1.716,0.0562,827.14,3.59
4380,4.6405,1.721,0.0561,826.76,3.57
4390,4.6405,1.726,0.0562,826.32,3.56
4400,4.6021,1.731,0.0557,825.83,3.52
4410,4.5599,1.734,0.0552,825.38,3.43
4470,4.5906,1.738,0.0556,824.93,3.48
4470,4.6175,1.742,0.056,824.45,3.48
4370,4.6482,1.746,0.0564,824.04,3.43
4330,4.6213,1.751,0.0561,823.62,3.44
4350,4.5906,1.755,0.0558,823.17,3.44
4380,4.5753,1.759,0.0556,822.73,3.44
4390,4.5791,1.763,0.0557,822.33,3.4
4390,4.6136,1.767,0.0561,821.87,3.32
4440,4.6252,1.771,0.0563,821.49,3.37
4430,4.5906,1.775,0.0559,821.07,3.29
4460,4.5714,1.779,0.0557,820.68,3.31
4480,4.5829,1.784,0.0559,820.28,3.25
4540,4.5906,1.788,0.056,819.82,3.28
4530,4.6136,1.793,0.0563,819.37,3.2
4500,4.5983,1.798,0.0562,818.86,3.2
4500,4.5292,1.802,0.0553,818.43,3.19
4490,4.5254,1.807,0.0553,817.93,3.18
4460,4.5829,1.811,0.0561,817.45,3.12
4440,4.5906,1.816,0.0562,816.87,3.12
4360,4.533,1.821,0.0555,816.36,3.05
4310,4.5369,1.825,0.0556,815.79,3.07
4290,4.5407,1.829,0.0557,815.4,3.06
4280,4.533,1.833,0.0556,814.96,3.04
4220,4.5215,1.836,0.0555,814.55,2.99
4220,4.5446,1.84,0.0558,814.17,3.07
4180,4.5829,1.844,0.0563,813.8,2.99
4190,4.5945,1.847,0.0565,813.44,2.98
4140,4.5714,1.851,0.0562,813.1,2.93
4130,4.5599,1.855,0.0561,812.76,2.98
4080,4.5829,1.859,0.0564,812.42,2.91
4060,4.5945,1.863,0.0566,812.04,2.84
4090,4.5906,1.867,0.0566,811.59,2.91
4080,4.5983,1.87,0.0567,811.07,2.81
4100,4.5906,1.874,0.0566,810.57,2.85
4090,4.6098,1.878,0.0569,810.24,2.8
4080,4.5983,1.881,0.0568,809.81,2.81
4070,4.5829,1.885,0.0566,809.44,2.81
4060,4.6367,1.89,0.0573,809.09,2.79
4050,4.7173,1.895,0.0583,808.65,2.81
4000,4.748,1.901,0.0588,808.16,2.74
3800,4.6674,1.907,0.0578,807.62,2.8
3640,4.606,1.913,0.0571,807.15,2.79
3570,4.6405,1.917,0.0575,806.68,2.74
3340,4.652,1.922,0.0577,806.16,2.76
3140,4.6215,1.926,0.0574,805.76,2.82
3000,4.6483,1.93,0.0577,805.36,2.79
2940,4.7328,1.934,0.0588,804.94,2.8
2870,4.7558,1.939,0.0591,804.55,2.74
2840,4.7251,1.943,0.0588,804.17,2.73
2850,4.7098,1.948,0.0586,803.78,2.63
2960,4.7328,1.952,0.0589,803.3,2.64
3180,4.7481,1.956,0.0591,802.85,2.62
3460,4.7481,1.96,0.0592,802.35,2.62
3670,4.7328,1.965,0.059,801.91,2.62
3780,4.7405,1.968,0.0591,801.52,2.58
3820,4.798,1.973,0.0599,801.11,2.55
3930,4.8595,1.978,0.0607,800.65,2.6
3970,4.894,1.985,0.0612,800.2,2.49
4000,4.8364,1.992,0.0605,799.63,2.56
4000,4.7597,1.998,0.0596,799.07,2.57
3990,4.7558,2.004,0.0596,798.41,2.59
3970,4.7136,2.009,0.0591,797.73,2.61
3960,4.6867,2.015,0.0588,797.14,2.61
