"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
8390,1.4658,0.087,0.0145,1008.95,6.1
8370,1.4696,0.087,0.0146,1008.3,5.97
8390,1.4812,0.1,0.0147,1007.58,5.94
8360,1.4696,0.106,0.0146,1006.88,5.83
8380,1.4581,0.11,0.0145,1006.24,5.79
8420,1.4812,0.113,0.0147,1005.74,5.84
8420,1.5005,0.117,0.0149,1005.2,5.77
8420,1.5313,0.122,0.0152,1004.65,5.74
8460,1.5583,0.127,0.0155,1003.99,5.71
8460,1.5506,0.133,0.0155,1003.33,5.66
8420,1.5429,0.14,0.0154,1002.62,5.56
8420,1.5275,0.147,0.0152,1001.95,5.52
8450,1.5275,0.152,0.0153,1001.33,5.48
8410,1.5545,0.156,0.0155,1000.67,5.48
8360,1.5545,0.16,0.0155,1000.11,5.38
8410,1.5699,0.163,0.0157,999.56,5.43
8380,1.5776,0.166,0.0158,999.04,5.34
8330,1.5622,0.17,0.0156,998.51,5.24
8390,1.5583,0.174,0.0156,998.07,5.3
8360,1.5738,0.177,0.0158,997.58,5.21
8400,1.5853,0.181,0.0159,997.12,5.27
8400,1.5969,0.185,0.016,996.64,5.21
8400,1.5969,0.191,0.016,996.11,5.18
8410,1.5815,0.198,0.0159,995.44,5.15
8420,1.5545,0.203,0.0156,994.8,5.12
8440,1.5468,0.207,0.0156,994.23,5.12
8430,1.5661,0.21,0.0158,993.56,5.11
8410,1.5776,0.214,0.0159,993.18,5.08
8380,1.5815,0.219,0.0159,992.62,5
8390,1.5776,0.224,0.0159,991.96,4.99
8390,1.5622,0.229,0.0158,991.46,5
8460,1.5583,0.234,0.0157,990.89,5.12
8460,1.5776,0.237,0.0159,990.37,5.14
8490,1.6008,0.241,0.0162,989.94,5.22
8450,1.6046,0.246,0.0162,989.38,5.16
8450,1.6085,0.251,0.0163,988.82,5.14
8520,1.6162,0.257,0.0164,988.2,5.25
8520,1.6162,0.264,0.0164,987.51,5.27
8600,1.6085,0.27,0.0163,986.81,5.41
8690,1.6162,0.275,0.0164,986.19,5.54
8640,1.6163,0.28,0.0164,985.51,5.49
8680,1.6433,0.284,0.0167,984.84,5.57
8620,1.6703,0.288,0.017,984.34,5.49
8600,1.6857,0.293,0.0171,983.75,5.48
8610,1.6895,0.299,0.0172,983.13,5.47
8570,1.6934,0.305,0.0172,982.43,5.39
8580,1.6857,0.312,0.0172,981.73,5.38
8570,1.678,0.317,0.0171,980.99,5.36
8590,1.6818,0.321,0.0172,980.44,5.36
8580,1.7127,0.325,0.0175,979.86,5.37
8620,1.7436,0.329,0.0178,979.32,5.45
8620,1.7667,0.334,0.018,978.78,5.44
8580,1.7474,0.34,0.0179,978.14,5.37
8590,1.7358,0.346,0.0178,977.53,5.48
8490,1.7744,0.35,0.0182,976.98,5.45
8430,1.8053,0.355,0.0185,976.33,5.52
8270,1.8014,0.361,0.0185,975.66,5.61
8000,1.7744,0.368,0.0182,974.99,5.85
7800,1.7706,0.373,0.0182,974.33,5.97
7710,1.786,0.376,0.0183,973.71,6.06
7690,1.786,0.379,0.0184,973.22,6.22
7640,1.8207,0.383,0.0187,972.73,6.3
7600,1.8477,0.387,0.019,972.26,6.34
7510,1.867,0.391,0.0192,971.67,6.38
7470,1.8786,0.397,0.0193,971.07,6.39
7400,1.8631,0.402,0.0192,970.53,6.33
7440,1.8593,0.407,0.0192,969.98,6.32
7630,1.8786,0.41,0.0194,969.56,6.45
7650,1.894,0.413,0.0195,969.05,6.5
7600,1.9171,0.417,0.0198,968.56,6.57
7740,1.948,0.422,0.0201,968.09,6.66
7830,1.9634,0.427,0.0203,967.57,6.68
7570,1.9557,0.433,0.0202,967.1,6.82
7610,1.9596,0.437,0.0203,966.57,6.93
7800,1.9943,0.443,0.0206,966.08,7.05
7820,1.9981,0.448,0.0207,965.47,7.24
7820,2.0059,0.453,0.0208,964.86,7.43
7750,2.0174,0.458,0.0209,964.29,7.54
7680,2.0483,0.464,0.0213,963.57,7.56
7580,2.0637,0.469,0.0214,962.96,7.62
7530,2.0676,0.474,0.0215,962.3,7.84
7500,2.0753,0.478,0.0216,961.63,8.07
7460,2.0984,0.483,0.0218,961.12,8.26
7330,2.1409,0.489,0.0223,960.45,8.44
7340,2.1679,0.495,0.0226,959.79,8.7
7400,2.1756,0.501,0.0227,959.16,8.78
7350,2.1833,0.507,0.0228,958.54,8.82
7250,2.1949,0.513,0.0229,957.81,8.86
7210,2.2104,0.517,0.0231,957.1,9.01
7140,2.2104,0.52,0.0231,956.55,8.95
7200,2.2451,0.523,0.0235,956.05,9.04
7220,2.2759,0.527,0.0238,955.57,9.04
7210,2.33,0.532,0.0244,955.04,9.03
7150,2.3454,0.537,0.0246,954.48,8.92
7200,2.3377,0.541,0.0245,953.91,8.91
7220,2.3492,0.546,0.0246,953.47,8.89
7220,2.3762,0.551,0.0249,952.95,8.88
7260,2.4071,0.556,0.0253,952.38,8.98
7090,2.4071,0.561,0.0253,951.78,9.06
6890,2.4148,0.565,0.0254,951.26,9.08
6860,2.4341,0.57,0.0256,950.8,9.12
6860,2.4765,0.575,0.0261,950.2,9.2
6830,2.519,0.581,0.0265,949.65,9.14
6800,2.5035,0.586,0.0264,949.11,9.17
6740,2.5035,0.591,0.0264,948.54,9.2
6750,2.5305,0.595,0.0267,947.98,9.28
6780,2.5653,0.6,0.0271,947.46,9.32
6720,2.5884,0.606,0.0273,946.86,9.36
6600,2.5999,0.611,0.0275,946.27,9.43
6540,2.6036,0.616,0.0275,945.6,9.49
6460,2.611,0.621,0.0276,945.02,9.52
6420,2.6378,0.625,0.0279,944.53,9.58
6380,2.684,0.63,0.0284,943.99,9.71
6280,2.7147,0.635,0.0288,943.39,9.95
6080,2.734,0.641,0.029,942.75,10.09
6130,2.7417,0.645,0.0291,942.16,10.52
6090,2.7301,0.649,0.029,941.66,10.59
6110,2.7571,0.653,0.0293,941.16,10.72
6070,2.8227,0.657,0.03,940.68,10.67
6080,2.8728,0.662,0.0306,940.17,10.8
6050,2.8805,0.667,0.0307,939.76,10.81
6010,2.896,0.671,0.0308,939.33,10.83
5920,2.9345,0.676,0.0313,938.86,10.84
5930,2.9769,0.683,0.0317,938.32,10.83
5870,2.9615,0.688,0.0316,937.75,10.84
5580,2.9654,0.692,0.0316,937.19,10.84
5720,3.0232,0.696,0.0323,936.69,10.92
5550,3.0772,0.702,0.0329,936,10.91
5570,3.0965,0.708,0.0331,935.27,11
5480,3.0811,0.713,0.033,934.8,11.06
5550,3.1042,0.718,0.0332,934.28,11.14
5600,3.1428,0.724,0.0337,933.64,11.17
5580,3.1466,0.729,0.0337,933.18,11.2
5490,3.1389,0.734,0.0337,932.72,11.24
5300,3.135,0.737,0.0336,932.2,11.17
5260,3.1775,0.74,0.0341,931.78,11.29
5170,3.243,0.744,0.0348,931.31,11.21
5150,3.2816,0.748,0.0353,930.74,11.22
5110,3.301,0.753,0.0355,930.33,11.21
5050,3.3087,0.758,0.0356,929.85,11.13
5000,3.2971,0.762,0.0355,929.38,11.13
4980,3.3511,0.767,0.0361,928.9,11.26
4980,3.3935,0.772,0.0366,928.35,11.31
4990,3.4166,0.778,0.0368,927.76,11.33
5010,3.4282,0.784,0.037,927.12,11.41
5020,3.4398,0.79,0.0371,926.47,11.42
5020,3.4359,0.796,0.0371,925.8,11.45
4990,3.4205,0.801,0.037,925.14,11.46
5030,3.4321,0.805,0.0371,924.63,11.57
4990,3.4861,0.81,0.0377,924.11,11.48
4980,3.5246,0.815,0.0382,923.57,11.48
4970,3.5208,0.819,0.0381,923.06,11.5
4950,3.5401,0.823,0.0384,922.53,11.47
4920,3.5555,0.828,0.0386,922.07,11.39
4940,3.5632,0.832,0.0387,921.68,11.48
