"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
10400,2.3341,0.034,0.023,1013.61,13.29
10300,2.3881,0.035,0.0236,1013.47,13.04
9740,2.4112,0.039,0.0238,1013.25,12.13
9700,2.4305,0.043,0.024,1012.92,11.82
9910,2.4382,0.05,0.0241,1012.4,11.74
9890,2.4344,0.056,0.0241,1011.82,11.53
9970,2.4267,0.061,0.024,1011.2,11.39
10000,2.4074,0.065,0.0238,1010.51,11.23
10100,2.4652,0.068,0.0244,1009.96,11.21
10100,2.5038,0.073,0.0248,1009.49,11.14
10200,2.5347,0.08,0.0251,1008.95,11.03
10400,2.5308,0.086,0.0251,1008.34,11.05
10500,2.5038,0.091,0.0248,1007.8,11.03
10600,2.5115,0.095,0.0249,1007.23,11.02
10700,2.5424,0.098,0.0253,1006.73,11.13
10700,2.5501,0.102,0.0253,1006.21,11.08
10700,2.5656,0.105,0.0255,1005.79,10.94
10700,2.581,0.109,0.0257,1005.3,10.91
10700,2.5926,0.114,0.0258,1004.82,10.93
10700,2.6157,0.121,0.026,1004.22,10.87
10700,2.6234,0.127,0.0261,1003.61,10.78
10800,2.6157,0.134,0.0261,1002.89,10.77
10900,2.608,0.14,0.026,1002.13,10.74
10900,2.608,0.147,0.026,1001.45,10.7
11000,2.6196,0.153,0.0262,1000.79,10.7
11000,2.6157,0.158,0.0262,1000.17,10.68
11000,2.6196,0.163,0.0262,999.48,10.65
11000,2.6157,0.169,0.0262,998.89,10.61
11000,2.608,0.174,0.0261,998.28,10.6
11100,2.6041,0.179,0.0261,997.66,10.57
11100,2.608,0.183,0.0262,997.05,10.55
11100,2.6273,0.187,0.0264,996.49,10.53
11000,2.635,0.192,0.0265,995.88,10.44
11100,2.635,0.197,0.0265,995.24,10.45
11100,2.6196,0.202,0.0263,994.64,10.37
11200,2.6196,0.209,0.0264,994.01,10.49
11200,2.6273,0.215,0.0264,993.39,10.35
11300,2.6234,0.221,0.0264,992.63,10.37
11300,2.6041,0.228,0.0263,991.88,10.28
11200,2.5694,0.233,0.0259,991.22,10.14
11300,2.5694,0.238,0.0259,990.57,10.19
11200,2.5887,0.243,0.0262,989.94,10.08
11300,2.5733,0.247,0.026,989.31,10.15
11200,2.5694,0.252,0.026,988.72,10.06
11200,2.5694,0.256,0.026,988.17,10
11200,2.581,0.261,0.0261,987.59,9.95
11200,2.5733,0.267,0.0261,986.94,9.97
11200,2.5348,0.272,0.0257,986.33,9.89
11200,2.5271,0.276,0.0256,985.77,9.87
11200,2.5311,0.28,0.0257,985.14,9.85
11200,2.5119,0.284,0.0255,984.64,9.75
11200,2.5123,0.287,0.0255,984.22,9.8
11200,2.528,0.291,0.0257,983.76,9.8
11200,2.5281,0.295,0.0257,983.29,9.71
11200,2.5011,0.3,0.0254,982.8,9.67
11200,2.4779,0.304,0.0252,982.29,9.66
11200,2.4779,0.307,0.0252,981.87,9.65
11200,2.4664,0.31,0.0251,981.36,9.55
11300,2.4586,0.314,0.0251,980.86,9.63
11300,2.4471,0.318,0.025,980.48,9.64
11300,2.4432,0.322,0.0249,980.02,9.62
11300,2.4316,0.326,0.0248,979.51,9.62
11400,2.4162,0.33,0.0247,979.02,9.65
11500,2.3969,0.334,0.0245,978.52,9.71
11500,2.3815,0.338,0.0243,978.07,9.61
11600,2.3622,0.342,0.0242,977.57,9.71
11600,2.3429,0.347,0.024,977.08,9.72
11600,2.3429,0.351,0.024,976.61,9.71
11600,2.3236,0.356,0.0238,976.1,9.63
11600,2.3004,0.36,0.0236,975.65,9.69
11600,2.3004,0.365,0.0236,975.08,9.68
11600,2.3004,0.371,0.0236,974.39,9.58
11600,2.2734,0.377,0.0233,973.83,9.6
11600,2.2502,0.383,0.0231,973.27,9.53
11600,2.2309,0.388,0.0229,972.68,9.53
11600,2.2425,0.393,0.0231,972.08,9.53
11600,2.2386,0.399,0.023,971.56,9.52
11600,2.2309,0.405,0.023,970.99,9.5
11600,2.2193,0.411,0.0229,970.33,9.48
11700,2.2039,0.416,0.0227,969.69,9.5
11600,2.1807,0.421,0.0225,969.13,9.42
11600,2.1962,0.426,0.0227,968.5,9.39
11600,2.1885,0.431,0.0226,967.99,9.43
11600,2.1807,0.437,0.0225,967.37,9.38
11700,2.1692,0.442,0.0224,966.72,9.44
11700,2.1576,0.447,0.0223,966.15,9.45
11700,2.1537,0.452,0.0223,965.52,9.41
11600,2.1537,0.457,0.0223,964.91,9.35
11700,2.1383,0.464,0.0222,964.27,9.36
11700,2.1074,0.469,0.0219,963.61,9.34
11700,2.1228,0.474,0.022,963.04,9.32
11700,2.1344,0.479,0.0222,962.36,9.32
11700,2.1228,0.485,0.0221,961.74,9.31
11700,2.0958,0.491,0.0218,961.07,9.33
11700,2.0843,0.496,0.0217,960.46,9.31
11700,2.0843,0.501,0.0217,959.91,9.3
11700,2.0958,0.505,0.0218,959.37,9.3
11700,2.0727,0.51,0.0216,958.79,9.3
11700,2.0572,0.514,0.0215,958.29,9.29
11700,2.0534,0.518,0.0214,957.84,9.27
11700,2.0573,0.522,0.0215,957.31,9.25
11600,2.0573,0.527,0.0215,956.81,9.2
11600,2.0457,0.533,0.0214,956.22,9.17
11600,2.0419,0.538,0.0214,955.62,9.21
11600,2.0457,0.542,0.0214,955.11,9.2
11600,2.0303,0.547,0.0213,954.53,9.17
11700,1.9955,0.552,0.0209,954.03,9.3
11700,1.9917,0.557,0.0209,953.46,9.29
11800,1.9917,0.561,0.0209,952.95,9.35
12000,1.9878,0.565,0.0209,952.42,9.51
12100,1.9762,0.569,0.0208,951.93,9.51
12300,1.9569,0.573,0.0206,951.47,9.72
12600,1.9454,0.578,0.0205,950.93,10.09
12200,1.9454,0.584,0.0205,950.38,10.11
12000,1.9492,0.589,0.0205,949.69,10.15
11700,1.9724,0.594,0.0208,949.04,10.11
11500,1.9878,0.599,0.021,948.4,10.09
11300,1.9878,0.603,0.021,947.79,10.04
11100,2.011,0.608,0.0212,947.28,10.03
11000,2.0341,0.613,0.0215,946.68,10.02
10800,2.0534,0.619,0.0217,946.14,10.03
10700,2.0727,0.624,0.0219,945.54,10.05
10600,2.092,0.628,0.0221,945.03,10.05
10400,2.1152,0.632,0.0224,944.48,10.03
10200,2.1422,0.637,0.0227,943.97,9.99
9880,2.1731,0.642,0.023,943.46,9.96
9730,2.2078,0.646,0.0234,942.98,10.15
9640,2.231,0.651,0.0237,942.48,10.22
9530,2.2889,0.657,0.0243,941.91,10.4
9370,2.3506,0.663,0.025,941.31,10.41
9240,2.3777,0.668,0.0253,940.64,10.53
9300,2.3931,0.672,0.0255,940.04,10.75
9390,2.4356,0.677,0.0259,939.45,10.92
9310,2.4857,0.681,0.0265,939.03,11.04
9350,2.5397,0.685,0.0271,938.48,11.24
9380,2.5782,0.689,0.0275,938.03,11.37
9380,2.6011,0.693,0.0277,937.61,11.52
9350,2.6243,0.697,0.028,937.17,11.6
9440,2.6625,0.701,0.0284,936.69,11.79
9470,2.6972,0.706,0.0288,936.22,11.94
9530,2.7357,0.71,0.0292,935.8,12.15
9540,2.7743,0.714,0.0297,935.32,12.24
9600,2.7975,0.718,0.0299,934.83,12.42
9660,2.8167,0.723,0.0301,934.37,12.62
9740,2.8398,0.727,0.0304,933.98,12.78
9800,2.8747,0.731,0.0308,933.5,12.94
9770,2.9017,0.735,0.0311,933.03,12.98
9800,2.9248,0.739,0.0314,932.58,13.06
9970,2.9909,0.763,0.0322,929.83,13.6
9930,3.0996,0.763,0.0334,929.31,13.63
10000,3.1189,0.797,0.0337,925.81,15.18
10000,3.2424,0.805,0.035,925.33,15.44
9990,3.254,0.809,0.0352,924.84,15.61
9940,3.2694,0.813,0.0354,924.41,15.64
9790,3.2964,0.816,0.0357,924.01,15.57
9710,3.335,0.82,0.0361,923.59,15.57
9650,3.3698,0.825,0.0365,923.17,15.59
9590,3.3929,0.829,0.0368,922.67,15.57
9440,3.3813,0.833,0.0367,922.24,15.46
9410,3.3813,0.837,0.0367,921.8,15.51
9340,3.4006,0.84,0.0369,921.38,15.45
9260,3.4354,0.845,0.0373,920.94,15.43
9150,3.4547,0.849,0.0375,920.54,15.32
9140,3.4547,0.853,0.0375,920.1,15.37
9130,3.4817,0.858,0.0379,919.66,15.39
9000,3.4933,0.862,0.038,919.22,15.27
8970,3.4817,0.866,0.0379,918.76,15.25
8900,3.4933,0.869,0.038,918.34,15.16
8930,3.5087,0.873,0.0382,917.85,15.23
8840,3.5435,0.877,0.0386,917.41,15.14
8810,3.5512,0.881,0.0387,916.93,15.11
8760,3.555,0.891,0.0388,915.99,15.08
8750,3.5705,0.895,0.039,915.61,15.06
8660,3.555,0.899,0.0388,915.15,14.96
8650,3.5743,0.899,0.0391,914.73,14.97
8600,3.5898,0.906,0.0393,914.36,14.97
8330,3.5898,0.937,0.0394,911.06,14.47
8320,3.6438,0.941,0.04,910.63,14.44
8370,3.6361,0.945,0.0399,910.17,14.51
8300,3.6438,0.949,0.0401,909.75,14.39
8310,3.6554,0.954,0.0402,909.28,14.35
8310,3.667,0.959,0.0404,908.77,14.34
8260,3.6786,0.964,0.0405,908.28,14.23
8380,3.6747,0.969,0.0405,907.75,14.48
8330,3.6593,0.974,0.0403,907.24,14.38
8290,3.6324,0.974,0.0403,901.95,14
8290,3.6594,1.031,0.0406,901.21,13.96
8300,3.6555,1.035,0.0406,900.62,13.97
8290,3.6671,1.039,0.0407,900.2,13.96
8280,3.6671,1.043,0.0408,899.77,13.94
