"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
12700,3.0855,0.273,0.0312,988.15,11.1
12600,3.1326,0.277,0.0317,988.34,10.98
12600,3.1835,0.281,0.0323,987.13,10.97
12600,3.1992,0.286,0.0324,986.14,10.95
12600,3.195,0.292,0.0324,985.99,10.94
12600,3.2022,0.298,0.0325,985.5,10.91
12600,3.2374,0.311,0.0329,984.59,10.89
12600,3.2726,0.311,0.0333,984.03,10.9
12600,3.2491,0.317,0.0331,982.99,10.89
12600,3.2452,0.323,0.033,982.91,10.86
12500,3.3275,0.328,0.0339,982,10.76
12500,3.3589,0.331,0.0342,981.43,10.76
12500,3.3354,0.335,0.034,981.27,10.75
12600,3.3471,0.34,0.0341,980.72,10.72
12600,3.3471,0.345,0.0342,979.91,10.72
12600,3.3745,0.35,0.0345,979.39,10.72
12500,3.3981,0.358,0.0347,979.16,10.68
12600,3.4059,0.358,0.0348,978.33,10.68
12500,3.4294,0.362,0.0351,978.29,10.6
12500,3.4333,0.366,0.0351,977.82,10.57
12500,3.4255,0.371,0.0351,976.91,10.55
12500,3.4373,0.375,0.0352,976.21,10.55
12700,3.4804,0.379,0.0357,976.13,10.66
12700,3.5039,0.384,0.0359,975.42,10.65
12700,3.4608,0.389,0.0355,974.85,10.61
12700,3.4529,0.394,0.0354,974.09,10.63
12700,3.4725,0.403,0.0357,973.56,10.65
12600,3.4882,0.403,0.0358,973.3,10.52
12600,3.5117,0.407,0.0361,973.05,10.52
12700,3.5352,0.411,0.0364,972.25,10.53
12700,3.547,0.415,0.0365,971.76,10.52
12700,3.5392,0.419,0.0364,971.57,10.51
12700,3.5392,0.423,0.0364,971.49,10.5
12800,3.5431,0.427,0.0365,970.87,10.59
12700,3.5588,0.43,0.0367,970.8,10.49
12700,3.59,0.433,0.037,969.62,10.49
12800,3.6013,0.44,0.0371,969.95,10.58
12800,3.6084,0.44,0.0372,968.75,10.61
12800,3.6006,0.444,0.0372,968.51,10.57
12700,3.5849,0.449,0.037,967.86,10.48
12800,3.5888,0.453,0.0371,967.85,10.5
12900,3.6084,0.457,0.0373,967.38,10.58
12800,3.6123,0.46,0.0374,967.08,10.47
12800,3.6162,0.464,0.0374,966.17,10.46
12800,3.6397,0.468,0.0377,965.86,10.47
12800,3.6633,0.473,0.038,965.12,10.47
12800,3.6711,0.482,0.038,965.08,10.45
12700,3.6476,0.486,0.0379,962.76,10.34
12800,3.6358,0.499,0.0378,962.37,10.43
12700,3.6476,0.502,0.0379,962.36,10.35
12700,3.6515,0.506,0.038,961.75,10.33
12700,3.6672,0.509,0.0381,961.46,10.32
12800,3.675,0.513,0.0383,960.46,10.41
12700,3.6515,0.517,0.038,960.18,10.32
12700,3.6476,0.521,0.038,960.06,10.3
12700,3.6633,0.525,0.0382,959.57,10.29
12800,3.6633,0.529,0.0382,958.61,10.38
12700,3.6672,0.532,0.0383,958.36,10.3
12700,3.6554,0.536,0.0381,958.76,10.28
12700,3.6593,0.539,0.0382,957.94,10.27
12700,3.6751,0.543,0.0384,957.22,10.28
12700,3.6947,0.547,0.0386,956.81,10.27
12700,3.6947,0.552,0.0386,956.68,10.24
12600,3.7026,0.556,0.0387,955.64,10.14
12600,3.6751,0.564,0.0385,955.32,10.14
12600,3.6869,0.568,0.0386,954.71,10.12
12600,3.6751,0.571,0.0385,954.11,10.11
12600,3.6751,0.575,0.0385,953.9,10.12
12600,3.6751,0.579,0.0385,953.46,10.1
12500,3.7026,0.583,0.0388,953.29,9.99
12500,3.7104,0.587,0.039,952.44,10
12600,3.7026,0.591,0.0389,951.74,10.09
12600,3.6908,0.594,0.0388,950.75,10.05
12400,3.6555,0.599,0.0384,951.03,9.86
12500,3.6516,0.603,0.0384,949.92,9.96
12500,3.679,0.606,0.0387,949.48,9.96
12500,3.7065,0.61,0.0391,949.06,9.94
12500,3.6869,0.61,0.0389,948.27,9.91
12500,3.6555,0.615,0.0386,946.96,9.93
12500,3.6751,0.62,0.0388,947.15,9.9
12400,3.683,0.625,0.0389,946.21,9.79
12400,3.6555,0.63,0.0387,945.76,9.79
12400,3.6477,0.636,0.0386,945.43,9.79
12400,3.6634,0.645,0.0388,944.88,9.77
12400,3.7143,0.645,0.0393,943.95,9.76
12400,3.7417,0.649,0.0397,943.62,9.76
12300,3.7457,0.654,0.0397,943.03,9.64
12300,3.7143,0.66,0.0394,942.26,9.6
12200,3.6516,0.667,0.0388,941.35,9.5
12300,3.6046,0.673,0.0383,940.33,9.6
12200,3.6046,0.68,0.0383,940.1,9.49
12300,3.6477,0.685,0.0388,939.26,9.57
12300,3.6634,0.688,0.039,939.31,9.48
12300,3.6555,0.697,0.039,938.37,9.57
12300,3.6555,0.697,0.039,938.37,9.54
12300,3.6673,0.702,0.0391,937.87,9.46
12300,3.6673,0.707,0.0391,937.2,9.47
12300,3.6595,0.711,0.0391,936.29,9.45
12200,3.6712,0.715,0.0392,936.35,9.43
12300,3.6751,0.719,0.0393,935.52,9.43
12300,3.6516,0.724,0.039,935.19,9.43
12300,3.6281,0.728,0.0388,934.94,9.4
12300,3.6399,0.732,0.039,934.44,9.41
12300,3.6712,0.74,0.0393,934.07,9.41
12200,3.6634,0.74,0.0392,933.38,9.32
12200,3.6555,0.745,0.0392,933.16,9.29
12200,3.6438,0.749,0.0391,932.51,9.3
12200,3.6555,0.753,0.0392,932.05,9.3
12100,3.6559,0.757,0.0393,931.42,9.26
12100,3.6608,0.762,0.0393,930.67,9.17
12200,3.6531,0.768,0.0393,929.8,9.25
12100,3.6491,0.773,0.0392,929.85,9.13
12200,3.6374,0.779,0.0392,928.86,9.2
12100,3.6256,0.789,0.0391,927.86,9.13
12100,3.6335,0.789,0.0392,927.25,9.1
12000,3.6142,0.795,0.039,926.86,8.99
12100,3.6073,0.801,0.0389,926.52,9.11
12000,3.6191,0.806,0.039,927.6,8.99
12000,3.6269,0.811,0.0392,926.28,8.96
12000,3.6348,0.816,0.0392,926.27,8.99
12100,3.6351,0.822,0.0393,925.61,9.05
12100,3.6323,0.827,0.0393,924.52,9.03
12000,3.648,0.831,0.0395,924.22,8.95
12000,3.6362,0.841,0.0394,923.73,8.93
12000,3.6558,0.841,0.0396,922.92,8.91
11900,3.6171,0.846,0.0392,922.88,8.82
11900,3.614,0.851,0.0392,922.01,8.82
11900,3.5983,0.856,0.039,921.79,8.78
11900,3.6022,0.861,0.0391,920.63,8.77
11900,3.5747,0.865,0.0388,920.24,8.78
11900,3.5953,0.871,0.0391,919.94,8.77
11800,3.6192,0.876,0.0394,919.28,8.64
11800,3.5956,0.881,0.0392,918.33,8.66
11900,3.5446,0.893,0.0386,918.29,8.72
11800,3.5447,0.893,0.0386,917.58,8.61
11800,3.5852,0.899,0.0391,916.7,8.61
11800,3.601,0.903,0.0393,916.09,8.59
11800,3.6128,0.908,0.0395,915.77,8.58
11700,3.6169,0.914,0.0395,914.95,8.48
11800,3.5787,0.92,0.0392,913.9,8.57
11700,3.5198,0.926,0.0385,913.84,8.45
11700,3.5316,0.933,0.0387,913.39,8.44
11700,3.5826,0.938,0.0393,912.71,8.45
11600,3.5918,0.947,0.0394,911.88,8.34
11600,3.5762,0.947,0.0392,911.14,8.31
11700,3.4897,0.952,0.0383,910.38,8.41
11700,3.4976,0.958,0.0384,910.51,8.4
11500,3.529,0.964,0.0388,909.47,8.21
11500,3.5447,0.968,0.039,909.08,8.21
11600,3.5176,0.972,0.0387,908.51,8.27
11500,3.5224,0.977,0.0388,908.41,8.18
11500,3.5264,0.982,0.0388,908,8.16
11600,3.5264,0.986,0.0389,907.52,8.29
11500,3.5146,0.995,0.0387,907.47,8.16
11400,3.5382,0.995,0.039,906.19,8.07
11500,3.5539,1,0.0392,906.07,8.17
11500,3.5352,1.004,0.039,905.71,8.14
11500,3.5435,1.009,0.0392,904.93,8.13
11400,3.5199,1.014,0.0389,904.43,8.03
11500,3.52,1.019,0.0389,903.74,8.13
11400,3.5003,1.024,0.0387,903.76,8
11400,3.5161,1.029,0.039,902.55,7.98
11400,3.5284,1.034,0.0391,902.33,8.01
11400,3.5252,1.044,0.0391,902.07,7.89
11400,3.5291,1.044,0.0392,901.32,7.87
11400,3.5291,1.049,0.0392,900.61,7.87
11300,3.5134,1.053,0.0391,899.54,7.83
11400,3.491,1.059,0.0388,899.3,7.83
11400,3.4833,1.064,0.0388,898.61,7.84
11300,3.4833,1.069,0.0388,898.26,7.83
11300,3.4439,1.074,0.0383,898.08,7.78
11200,3.4439,1.078,0.0384,897.09,7.7
11300,3.4961,1.082,0.039,896.63,7.7
11200,3.5436,1.09,0.0395,896.35,7.59
11200,3.5515,1.09,0.0396,895.88,7.67
11200,3.5003,1.095,0.0391,894.65,7.58
11200,3.4885,1.101,0.039,894.85,7.66
11200,3.4853,1.107,0.039,893.76,7.53
11200,3.482,1.112,0.039,893.19,7.51
11200,3.4859,1.119,0.0391,892.59,7.52
11200,3.5056,1.125,0.0393,892.08,7.48
11100,3.5253,1.131,0.0396,890.6,7.39
11200,3.5095,1.137,0.0394,890.7,7.47
11200,3.5144,1.149,0.0395,889.77,7.45
11100,3.4676,1.149,0.039,889.37,7.35
11000,3.44,1.156,0.0387,888.05,7.24
11000,3.4242,1.162,0.0386,887.56,7.24
11000,3.4636,1.169,0.039,887.4,7.22
11000,3.4636,1.175,0.0391,886.76,7.2
11000,3.4321,1.181,0.0387,885.74,7.18
11000,3.4401,1.187,0.0389,884.77,7.19
11000,3.453,1.193,0.039,884.77,7.16
10900,3.394,1.198,0.0384,884,7.07
11000,3.3704,1.209,0.0381,883.62,7.17
10900,3.4295,1.209,0.0388,883.96,7.05
10900,3.4768,1.214,0.0394,882.4,7.03
10900,3.5005,1.218,0.0397,882.24,7.04
10900,3.4965,1.223,0.0397,881.34,7.03
10800,3.465,1.228,0.0394,880.45,6.92
10800,3.4453,1.234,0.0392,879.8,6.93
10800,3.4098,1.24,0.0388,879.94,6.92
10800,3.4295,1.247,0.039,878.82,6.88
10700,3.4257,1.253,0.039,877.93,6.79
10800,3.3705,1.263,0.0384,877.6,6.89
10700,3.3941,1.263,0.0387,877.34,6.77
10600,3.4296,1.268,0.0391,876.45,6.68
10600,3.438,1.273,0.0392,876.38,6.75
10600,3.4506,1.277,0.0394,875.88,6.66
10600,3.4427,1.281,0.0393,875.7,6.62
10500,3.4308,1.281,0.0392,874.77,6.54
10500,3.3954,1.289,0.0388,874.8,6.55
10500,3.348,1.295,0.0383,874.23,6.53
10600,3.3362,1.3,0.0382,873.41,6.53
10600,3.3639,1.308,0.0385,872.92,6.64
10600,3.4045,1.308,0.039,873.17,6.56
10600,3.4361,1.312,0.0394,872.38,6.53
10600,3.4282,1.315,0.0393,871.62,6.53
10500,3.3927,1.319,0.0389,871.86,6.52
10500,3.3927,1.323,0.0389,871.34,6.48
10400,3.4164,1.328,0.0392,870.48,6.39
10400,3.4164,1.332,0.0393,869.94,6.38
10400,3.3927,1.336,0.039,870.11,6.37
10300,3.3375,1.34,0.0384,869.96,6.25
10400,3.3572,1.348,0.0386,869.44,6.34
10400,3.4333,1.348,0.0395,869.22,6.34
10200,3.4612,1.351,0.0398,869.48,6.17
10200,3.4848,1.355,0.0401,868.69,6.14
10200,3.4612,1.359,0.0399,868.33,6.13
10200,3.4335,1.363,0.0396,867.94,6.11
10100,3.398,1.368,0.0392,867.68,6
10000,3.3507,1.372,0.0387,866.1,5.97
9940,3.3743,1.378,0.039,865.98,5.89
9940,3.3942,1.382,0.0392,866.07,5.87
10000,3.4428,1.39,0.0398,865.56,5.85
10000,3.423,1.39,0.0396,864.51,5.81
9930,3.423,1.395,0.0396,864.13,5.74
9940,3.3914,1.4,0.0393,863.82,5.78
9890,3.348,1.405,0.0388,863.17,5.68
9940,3.3085,1.412,0.0384,862.45,5.69
9970,3.352,1.418,0.0389,862.3,5.69
9960,3.3999,1.423,0.0394,862.29,5.66
9980,3.4046,1.426,0.0395,861.17,5.64
10000,3.4007,1.43,0.0395,861.01,5.64
10000,3.3414,1.439,0.0388,860.59,5.64
9920,3.3375,1.439,0.0388,860.3,5.53
9920,3.3691,1.444,0.0392,859.31,5.51
9930,3.4165,1.447,0.0398,858.87,5.51
9880,3.4204,1.451,0.0398,859.09,5.49
9830,3.3928,1.454,0.0395,858.7,5.39
9900,3.3888,1.458,0.0395,858.14,5.46
9810,3.4046,1.462,0.0397,857.67,5.41
9750,3.4046,1.466,0.0397,857.57,5.37
9710,3.4046,1.469,0.0397,856.77,5.28
9790,3.4086,1.477,0.0398,856.74,5.36
9740,3.4085,1.477,0.0398,856.25,5.25
9750,3.3996,1.482,0.0398,855.03,5.24
9840,3.3362,1.487,0.039,854.81,5.34
9820,3.3164,1.493,0.0388,854.74,5.24
9850,3.3243,1.499,0.0389,853.9,5.28
9780,3.3363,1.504,0.0391,853.35,5.2
9800,3.3363,1.508,0.0391,853.39,5.19
9750,3.3402,1.512,0.0392,852.63,5.16
9580,3.3402,1.516,0.0392,851.86,4.99
9660,3.3402,1.524,0.0392,851.34,5.05
9590,3.3521,1.524,0.0394,851.45,4.96
9460,3.3481,1.528,0.0393,851.32,4.86
9500,3.3521,1.531,0.0394,850.71,4.95
9520,3.356,1.535,0.0395,849.02,4.94
9440,3.3521,1.538,0.0395,848.95,4.83
9430,3.3718,1.542,0.0398,848.1,4.81
9370,3.4045,1.55,0.0402,847.8,4.71
9400,3.3652,1.554,0.0397,846.88,4.68
9480,3.3652,1.562,0.0398,846.54,4.76
9380,3.3573,1.562,0.0397,846.11,4.68
9290,3.3376,1.567,0.0395,845.67,4.58
9380,3.3336,1.572,0.0394,845.35,4.65
9380,3.306,1.577,0.0392,844.4,4.65
9310,3.3063,1.581,0.0391,844.74,4.57
9320,3.3389,1.585,0.0396,843.66,4.55
9340,3.3705,1.588,0.04,843.34,4.55
9320,3.3942,1.591,0.0403,842.9,4.57
9310,3.3744,1.595,0.04,842.71,4.56
9330,3.3389,1.604,0.0397,841.81,4.54
9350,3.3112,1.604,0.0393,841.73,4.53
9330,3.3073,1.609,0.0393,841.64,4.53
9260,3.3191,1.613,0.0395,841,4.41
9310,3.355,1.617,0.0399,840.21,4.42
9300,3.3797,1.621,0.0402,840.32,4.43
9270,3.3758,1.625,0.0402,839.78,4.39
9300,3.3639,1.63,0.0401,838.62,4.38
9300,3.3007,1.634,0.0394,838.4,4.39
9240,3.2809,1.64,0.0392,837.98,4.31
9240,3.2849,1.649,0.0392,837.86,4.28
9250,3.2888,1.649,0.0393,837.45,4.28
9330,3.3017,1.652,0.0394,837.15,4.34
9270,3.3415,1.655,0.0399,836.79,4.24
9230,3.3257,1.659,0.0398,835.7,4.25
9250,3.3099,1.664,0.0396,835.7,4.25
9230,3.302,1.669,0.0395,835.48,4.22
9190,3.294,1.673,0.0395,834.82,4.13
9290,3.2948,1.677,0.0395,833.9,4.23
9190,3.2795,1.682,0.0393,834.41,4.13
9190,3.2716,1.689,0.0393,833.45,4.12
9290,3.2716,1.689,0.0393,833.03,4.21
9230,3.2637,1.693,0.0392,833.1,4.12
9180,3.2716,1.696,0.0393,832.39,4.08
9200,3.3072,1.7,0.0397,832.04,4.11
9170,3.339,1.703,0.0401,831.84,4.02
9220,3.3559,1.707,0.0404,831.14,4.07
9140,3.3243,1.71,0.04,830.52,3.99
9090,3.3124,1.714,0.0399,830.09,3.99
9010,3.2927,1.719,0.0397,829.6,3.87
9030,3.2928,1.731,0.0397,828.53,3.87
9050,3.273,1.731,0.0395,828.27,3.87
9010,3.2532,1.737,0.0393,827.86,3.76
9040,3.2097,1.744,0.0388,827.15,3.75
9090,3.1868,1.749,0.0385,827.21,3.81
9020,3.2188,1.754,0.0389,826.76,3.71
9010,3.2703,1.758,0.0396,826.08,3.69
9020,3.3138,1.76,0.0401,825.55,3.7
9000,3.3336,1.763,0.0404,825.62,3.7
8910,3.2703,1.766,0.0396,825.22,3.6
8880,3.2347,1.774,0.0392,824.73,3.62
8870,3.2505,1.774,0.0394,824.62,3.62
8800,3.2742,1.777,0.0397,824.27,3.5
8820,3.2861,1.78,0.0399,823.42,3.5
8820,3.2989,1.784,0.0401,823.49,3.49
8800,3.3112,1.788,0.0402,822.81,3.47
8820,3.3032,1.793,0.0402,821.64,3.46
8830,3.2359,1.799,0.0394,822.05,3.45
8800,3.1884,1.804,0.0388,821.53,3.36
8860,3.2161,1.809,0.0392,820.95,3.41
8820,3.2676,1.816,0.0398,820.33,3.35
8790,3.2636,1.816,0.0398,820.28,3.31
8820,3.2636,1.82,0.0399,818.97,3.31
8830,3.224,1.826,0.0394,818.83,3.32
8800,3.2359,1.831,0.0395,818.5,3.28
8800,3.2636,1.836,0.0399,817.7,3.3
8800,3.2795,1.841,0.0401,817.3,3.29
8720,3.2438,1.847,0.0397,816.94,3.19
8730,3.1845,1.853,0.039,816.36,3.2
8770,3.2132,1.859,0.0394,816.24,3.28
8680,3.2373,1.867,0.0397,815.83,3.19
8650,3.2254,1.867,0.0396,814.94,3.12
8710,3.2135,1.87,0.0395,814.52,3.18
8640,3.2214,1.874,0.0395,814.68,3.09
8660,3.2412,1.878,0.0398,813.76,3.08
8610,3.2373,1.881,0.0398,813.6,3.09
8520,3.2373,1.885,0.0398,813.12,3
8560,3.2492,1.888,0.04,812.74,3
8610,3.2611,1.892,0.0401,812.7,3
8560,3.2452,1.896,0.04,812.16,2.97
8550,3.2373,1.904,0.0399,811.58,2.98
8580,3.2135,1.904,0.0396,811.68,2.98
8500,3.2016,1.908,0.0395,811.15,2.87
8550,3.1818,1.912,0.0393,810.3,2.97
8550,3.2095,1.916,0.0396,810.36,2.96
8520,3.2492,1.92,0.0401,810.25,2.86
8560,3.2531,1.923,0.0402,809.62,2.95
8470,3.2172,1.926,0.0397,809.79,2.89
8470,3.2201,1.93,0.0398,808.88,2.88
8520,3.224,1.933,0.0399,808.78,2.9
8530,3.224,1.942,0.0399,807.94,2.85
8570,3.2319,1.942,0.04,807.21,2.94
8530,3.2465,1.947,0.0402,807.23,2.85
8530,3.2584,1.951,0.0404,806.36,2.85
8510,3.2465,1.956,0.0403,806.18,2.86
8440,3.2347,1.96,0.0401,805.92,2.76
8540,3.2308,1.965,0.0401,805.38,2.84
8450,3.2022,1.97,0.0398,804.85,2.72
8420,3.186,1.975,0.0396,804.39,2.69
8480,3.2098,1.979,0.0399,804,2.72
8490,3.2018,1.986,0.0398,804.05,2.7
8400,3.19,1.986,0.0397,803.43,2.65
8390,3.1821,1.99,0.0396,803.53,2.63
8460,3.1979,1.993,0.0399,802.18,2.69
8360,3.2018,1.997,0.0399,802.64,2.63
8340,3.2295,2,0.0403,801.8,2.62
8350,3.2216,2.005,0.0402,801.23,2.64
8250,3.1812,2.009,0.0397,801.08,2.57
8250,3.165,2.013,0.0396,800.11,2.57
8350,3.1769,2.018,0.0397,800.38,2.62
8310,3.1848,2.025,0.0398,799.38,2.53
8270,3.1808,2.025,0.0398,799.54,2.63
8220,3.2045,2.029,0.0401,799.08,2.55
8250,3.2322,2.033,0.0405,797.99,2.55
8070,3.2125,2.037,0.0402,798.24,2.51
7920,3.1798,2.04,0.0399,797.74,2.44
7980,3.1796,2.044,0.0399,797.41,2.45
7980,3.1835,2.048,0.0399,797.09,2.4
7900,3.2112,2.052,0.0403,796.93,2.44
7820,3.2389,2.055,0.0406,796.8,2.34
7810,3.2587,2.062,0.0409,795.99,2.35
7710,3.2468,2.062,0.0408,795.87,2.3
7680,3.2191,2.067,0.0405,794.81,2.29
7710,3.2073,2.071,0.0404,794.83,2.37
7680,3.2231,2.075,0.0406,794.34,2.18
7860,3.2241,2.079,0.0406,793.9,2.3
7720,3.2085,2.083,0.0404,793.64,2.21
7680,3.2006,2.086,0.0404,792.66,2.23
7690,3.2045,2.09,0.0404,793.13,2.15
7730,3.2085,2.094,0.0405,792.24,2.13
7670,3.2085,2.102,0.0405,792.1,2.16
7600,3.2164,2.102,0.0406,791.88,2.14
7630,3.2164,2.105,0.0407,791.18,2.16
7660,3.2164,2.109,0.0406,791.49,2.11
7770,3.2164,2.112,0.0407,790.51,2.16
7710,3.2164,2.117,0.0407,790.56,2.08
7690,3.2204,2.12,0.0408,789.51,2.06
7760,3.2362,2.124,0.041,789.65,2.08
7720,3.2481,2.128,0.0412,789.16,1.97
7650,3.2195,2.132,0.0408,788.68,1.99
7550,3.2033,2.139,0.0406,788.91,1.91
7620,3.1914,2.139,0.0405,787.92,1.95
7640,3.14,2.144,0.0399,787.78,1.89
7680,3.1242,2.148,0.0397,787.56,1.92
7670,3.1519,2.153,0.0401,786.98,1.96
7620,3.1756,2.156,0.0404,786.64,1.87
7710,3.1954,2.159,0.0406,786.24,1.92
7770,3.2073,2.163,0.0408,785.82,1.94
7760,3.2067,2.167,0.0408,785.21,1.92
7770,3.2139,2.171,0.041,784.72,1.96
7770,3.1941,2.18,0.0407,784.5,1.94
7700,3.1625,2.18,0.0404,783.75,1.95
7300,3.1309,2.185,0.04,783.4,1.76
6870,3.1309,2.19,0.04,782.66,1.44
6620,3.1535,2.195,0.0403,782.14,1.27
6320,3.1416,2.2,0.0402,782.12,0.97
5920,3.1535,2.204,0.0403,781.61,0.64
5900,3.193,2.209,0.0409,781.39,0.55
5640,3.2325,2.214,0.0414,780.94,0.28
4990,3.271,2.218,0.0419,780.38,-0.03
4620,3.334,2.226,0.0427,780.55,-0.36
4580,3.4248,2.226,0.0439,779.88,-0.48
4340,3.5078,2.23,0.045,779.84,-0.63
3990,3.5354,2.234,0.0454,779.01,-0.82
3820,3.5591,2.238,0.0457,778.14,-0.85
3720,3.5779,2.243,0.046,777.81,-0.97
3780,3.613,2.247,0.0465,776.99,-0.91
4320,3.6091,2.253,0.0465,776.77,-0.61
5410,3.6012,2.259,0.0464,776.36,0.2
6290,3.6209,2.265,0.0467,775.83,0.79
6850,3.5775,2.277,0.0462,775.15,1.16
7180,3.5064,2.277,0.0453,774.23,1.43
7380,3.4738,2.282,0.0448,774.57,1.62
7510,3.4616,2.287,0.0447,773.56,1.7
7770,3.4458,2.292,0.0445,773.63,1.84
7930,3.4261,2.296,0.0443,773.18,2
8040,3.3985,2.3,0.044,772.33,2.12
8150,3.359,2.305,0.0435,772,2.21
8040,3.3077,2.31,0.0429,771.67,2.08
8140,3.2874,2.315,0.0426,770.85,2.26
8120,3.2669,2.324,0.0424,770.8,2.18
8130,3.2551,2.324,0.0423,769.87,2.24
7790,3.2235,2.329,0.0419,769.41,2.03
7350,3.1841,2.335,0.0414,769.22,1.79
6890,3.1249,2.341,0.0407,768.32,1.53
6300,3.1446,2.347,0.0409,768.4,1.17
5910,3.188,2.353,0.0415,767.7,0.86
5710,3.2275,2.358,0.0421,767.43,0.56
5200,3.2551,2.361,0.0424,767.21,0.14
4340,3.3053,2.365,0.0431,766.19,-0.41
3680,3.3761,2.374,0.0441,766.3,-1.08
2810,3.4471,2.374,0.045,765.67,-1.7
2070,3.526,2.379,0.0461,765.11,-2.18
2020,3.6127,2.384,0.0472,764.98,-2.52
1910,3.6837,2.388,0.0482,764.06,-2.72
1640,3.7823,2.393,0.0495,763.82,-2.87
1820,3.8651,2.397,0.0506,763.51,-3.05
1460,3.8651,2.402,0.0507,763.06,-3.13
1240,3.9361,2.407,0.0516,762.86,-3.2
1270,4.0426,2.411,0.0531,761.56,-3.16
1300,4.1609,2.421,0.0546,761.46,-3.09
1170,4.2714,2.421,0.0561,760.98,-3.13
1160,4.2904,2.427,0.0564,760.45,-3.09
1270,4.2739,2.433,0.0562,760.22,-3.11
1290,4.3607,2.438,0.0574,759.37,-3.09
1370,4.4632,2.442,0.0588,759.1,-3.1
1690,4.5696,2.446,0.0602,759.11,-3.09
1840,4.5933,2.451,0.0606,758.43,-3.06
1630,4.6327,2.456,0.0611,758.03,-2.98
1540,4.7037,2.46,0.0621,756.91,-2.99
1320,4.7589,2.472,0.0629,756.71,-2.98
1180,4.7351,2.472,0.0626,756.59,-2.96
1060,4.6864,2.479,0.062,755.77,-2.95
1230,4.7334,2.484,0.0627,755.36,-2.88
1640,4.8437,2.488,0.0642,754.88,-2.87
1470,4.9304,2.491,0.0653,754.69,-2.9
1370,4.9462,2.495,0.0656,754.32,-2.8
1690,4.9738,2.5,0.066,753.32,-2.76
1680,4.9186,2.505,0.0653,753.3,-2.75
1460,4.9383,2.51,0.0655,753.59,-2.75
1400,5.013,2.517,0.0666,752.55,-2.69
1480,5.0666,2.517,0.0673,752.41,-2.59
1480,5.0782,2.52,0.0675,752.4,-2.61
1380,5.1018,2.525,0.0679,751.47,-2.62
1380,5.1294,2.529,0.0683,751.35,-2.66
1400,5.1688,2.534,0.0688,750.8,-2.71
1300,5.2082,2.539,0.0694,750.31,-2.66
1240,5.1846,2.544,0.0691,750.32,-2.76
1570,5.1767,2.548,0.0691,749.04,-2.78
1580,5.1728,2.553,0.069,749.18,-2.87
1320,5.2041,2.562,0.0695,748.92,-2.92
1450,5.23,2.562,0.0699,748.17,-2.92
1610,5.2851,2.566,0.0706,748.17,-2.94
1450,5.2772,2.57,0.0706,747.09,-3.02
1680,5.2613,2.574,0.0705,746.58,-2.95
1810,5.2574,2.578,0.0704,746.71,-2.97
1550,5.2574,2.582,0.0705,745.73,-2.95
1510,5.281,2.587,0.0708,745.87,-2.95
1850,5.3283,2.591,0.0714,745.75,-2.97
