"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
13700,2.3878,0.286,0.0243,983.6,16.83
13600,2.4485,0.289,0.0249,983.11,16.88
13400,2.5131,0.294,0.0256,982.55,16.93
13300,2.5814,0.298,0.0263,982.01,17.22
13200,2.5852,0.303,0.0263,981.42,17.41
12800,2.6157,0.308,0.0267,980.83,17.42
12400,2.6615,0.314,0.0271,980.31,17.47
12200,2.6695,0.32,0.0272,979.68,17.52
11700,2.6811,0.326,0.0274,979.08,17.5
11300,2.6622,0.333,0.0272,978.46,17.54
11100,2.6812,0.338,0.0274,977.87,17.56
11100,2.7306,0.342,0.0279,977.35,17.58
10900,2.8028,0.346,0.0287,976.79,17.61
10700,2.8483,0.35,0.0292,976.27,17.69
10400,2.8977,0.353,0.0297,975.81,17.6
10300,2.8863,0.357,0.0296,975.33,17.63
10300,2.8939,0.362,0.0297,974.86,17.72
10400,2.9053,0.366,0.0298,974.37,17.75
10300,2.9395,0.369,0.0302,973.96,17.62
10400,2.9888,0.373,0.0307,973.53,17.73
10300,3.0382,0.377,0.0312,973.04,17.62
10300,3.0724,0.381,0.0316,972.53,17.65
10300,3.0762,0.386,0.0316,972.01,17.57
10300,3.061,0.392,0.0315,971.44,17.57
10300,3.0648,0.397,0.0316,970.91,17.39
10500,3.0458,0.402,0.0314,970.3,17.48
10500,3.0344,0.406,0.0313,969.84,17.46
10400,3.0762,0.409,0.0317,969.38,17.22
10600,3.1256,0.412,0.0323,968.92,17.32
10600,3.118,0.417,0.0322,968.5,17.3
10500,3.1294,0.422,0.0323,967.91,17.3
10500,3.0952,0.428,0.032,967.32,17.32
10500,3.0496,0.434,0.0315,966.7,17.34
10500,3.0572,0.44,0.0316,966.02,17.34
10400,3.0344,0.446,0.0314,965.36,17.32
10500,3.0078,0.452,0.0312,964.64,17.29
10300,3.023,0.459,0.0314,964,17.16
9950,3.061,0.465,0.0318,963.34,17.27
9790,3.0572,0.472,0.0318,962.61,17.32
9740,3.0078,0.479,0.0313,961.91,17.43
9610,2.9775,0.485,0.031,961.22,17.34
9560,2.9471,0.491,0.0307,960.49,17.34
9510,2.9585,0.497,0.0308,959.74,17.34
9390,2.9433,0.503,0.0307,959.07,17.2
9470,2.9053,0.509,0.0303,958.47,17.3
9390,2.8825,0.514,0.0301,957.88,17.17
9370,2.856,0.519,0.0298,957.26,17.17
9350,2.8028,0.523,0.0293,956.64,17.17
9290,2.7839,0.528,0.0291,956.08,17.17
9350,2.8066,0.531,0.0294,955.54,17.17
9260,2.837,0.534,0.0297,955.06,17.06
9250,2.8332,0.539,0.0297,954.68,17.05
9320,2.8104,0.543,0.0295,954.21,17.01
9630,2.7763,0.547,0.0291,953.74,17.13
10000,2.7421,0.552,0.0288,953.22,17.33
10100,2.7269,0.558,0.0286,952.64,17.46
10400,2.6775,0.563,0.0281,952.07,17.56
10500,2.6243,0.569,0.0276,951.52,17.39
10500,2.5446,0.575,0.0268,950.87,17.39
10600,2.5256,0.58,0.0266,950.29,17.49
10500,2.518,0.584,0.0265,949.78,17.42
10500,2.499,0.587,0.0263,949.32,17.51
10400,2.4952,0.591,0.0263,949.02,17.4
10400,2.4686,0.595,0.026,948.63,17.4
10400,2.4344,0.599,0.0257,948.17,17.4
10300,2.4155,0.604,0.0255,947.71,17.29
10400,2.3775,0.608,0.0251,947.27,17.38
10500,2.3319,0.612,0.0246,946.87,17.38
10500,2.3281,0.615,0.0246,946.4,17.41
10300,2.3433,0.618,0.0248,946.04,17.41
10400,2.3395,0.622,0.0247,945.6,17.41
10400,2.3091,0.627,0.0244,945.14,17.41
10200,2.2749,0.632,0.0241,944.73,17.47
9760,2.2559,0.636,0.0239,944.2,17.58
9600,2.2597,0.64,0.0239,943.73,17.62
9610,2.2522,0.644,0.0239,943.27,17.62
9550,2.2408,0.648,0.0238,942.77,17.63
9390,2.2522,0.652,0.0239,942.24,17.67
9290,2.2484,0.656,0.0239,941.82,17.66
9210,2.2522,0.659,0.0239,941.46,17.69
9040,2.2522,0.664,0.0239,941.01,17.58
9040,2.2559,0.667,0.024,940.65,17.59
8970,2.2559,0.671,0.024,940.25,17.62
8750,2.237,0.675,0.0238,939.87,17.63
8560,2.2294,0.679,0.0237,939.44,17.66
8540,2.218,0.682,0.0236,939.02,17.71
8670,2.2218,0.686,0.0237,938.57,17.83
8710,2.218,0.69,0.0236,938.15,17.82
8750,2.2104,0.694,0.0236,937.72,17.83
8730,2.2028,0.698,0.0235,937.29,17.84
8710,2.199,0.701,0.0235,936.9,17.85
8480,2.199,0.705,0.0235,936.5,17.75
8440,2.2256,0.709,0.0238,936.06,17.9
8300,2.2939,0.712,0.0245,935.65,17.92
8170,2.3547,0.716,0.0252,935.26,17.93
8220,2.4003,0.72,0.0257,934.82,17.81
8470,2.4458,0.724,0.0262,934.41,17.91
8600,2.4838,0.728,0.0266,934,17.89
8640,2.4838,0.731,0.0266,933.6,17.88
8630,2.5104,0.735,0.0269,933.16,18.01
8510,2.5256,0.739,0.0271,932.66,17.92
8460,2.5674,0.743,0.0275,932.31,17.95
8050,2.6092,0.747,0.028,931.87,17.89
8080,2.6585,0.751,0.0285,931.49,18.14
8120,2.7459,0.756,0.0295,931.03,18.15
8040,2.8522,0.76,0.0306,930.58,18.18
7990,2.9966,0.764,0.0322,930.14,18.04
8120,3.141,0.769,0.0338,929.63,18.02
8140,3.2929,0.773,0.0354,929.16,18.02
8040,3.441,0.777,0.0371,928.68,18.02
8000,3.5625,0.782,0.0384,928.3,18.05
7890,3.6651,0.786,0.0395,927.85,18.06
7900,3.7714,0.789,0.0407,927.5,18.06
7870,3.9158,0.793,0.0422,927.08,18.06
7840,4.0335,0.797,0.0435,926.66,18.05
7850,4.1208,0.802,0.0445,926.17,18.07
7860,4.1702,0.806,0.045,925.74,18.07
7890,4.2006,0.809,0.0454,925.2,18.06
7850,4.2804,0.812,0.0463,924.84,17.93
7880,4.3829,0.816,0.0474,924.36,18.06
7840,4.4513,0.819,0.0482,924.04,18.07
7790,4.5196,0.823,0.0489,923.69,18.08
7770,4.607,0.828,0.0499,923.27,18.07
7750,4.6943,0.832,0.0509,922.78,18.09
7720,4.7133,0.836,0.0511,922.36,18.08
7660,4.7247,0.841,0.0512,922,17.98
7720,4.7627,0.844,0.0517,921.52,18.11
7670,4.7932,0.847,0.052,921.04,18.1
7620,4.8312,0.851,0.0525,920.67,17.99
7600,4.8884,0.854,0.0531,920.29,17.97
7700,4.9529,0.858,0.0538,919.88,18.1
7680,4.9759,0.861,0.0541,919.5,18.08
7660,4.995,0.865,0.0543,919.12,18.08
7650,5.0104,0.869,0.0545,918.72,17.97
7580,5.0409,0.873,0.0549,918.26,17.98
7520,5.0943,0.877,0.0555,917.82,18.1
7190,5.1022,0.882,0.0556,917.32,18.05
7050,5.11,0.887,0.0557,916.89,18.22
7020,5.1215,0.891,0.0559,916.44,18.11
6960,5.0761,0.896,0.0554,915.96,18.13
6980,5.0647,0.9,0.0553,915.58,18.21
6970,5.1371,0.903,0.0561,915.16,18.14
6950,5.1219,0.907,0.056,914.77,18.11
6950,5.0953,0.91,0.0557,914.37,18.1
6930,5.0687,0.914,0.0555,913.94,18.08
6920,5.0991,0.918,0.0558,913.45,18.09
6890,5.1447,0.922,0.0563,913.01,18.08
6490,5.1903,0.926,0.0569,912.6,18.14
6510,5.1865,0.93,0.0569,912.21,18.14
6710,5.1865,0.934,0.0569,911.81,18.12
6810,5.1979,0.938,0.057,911.4,18.12
6790,5.1599,0.942,0.0566,911.03,18.11
6580,5.1257,0.945,0.0563,910.58,18.02
6270,5.1105,0.949,0.0562,910.14,18.06
6070,5.0839,0.953,0.0559,909.78,18.09
5930,5.0915,0.957,0.056,909.39,18.21
5880,5.1219,0.961,0.0564,908.85,18.1
5900,5.1561,0.966,0.0568,908.4,18.08
5810,5.1865,0.97,0.0571,908.04,17.97
5640,5.1941,0.975,0.0572,907.61,18.13
5570,5.1143,0.979,0.0564,907.09,18.17
5530,5.0345,0.983,0.0555,906.6,18.05
5710,5.0079,0.987,0.0553,906.18,18.17
5820,5.0573,0.99,0.0558,905.76,18.2
5830,5.1523,0.995,0.0569,905.33,18.26
5830,5.1599,1,0.057,904.89,18.26
5760,5.1295,1.005,0.0567,904.34,18.13
5790,5.1106,1.009,0.0565,903.94,18.13
5730,5.103,1.012,0.0565,903.52,18
5790,5.0574,1.016,0.056,903.14,18.1
5750,5.008,1.02,0.0555,902.75,18.07
5780,5.008,1.023,0.0555,902.39,18.08
5770,5.1182,1.027,0.0567,902.02,17.93
5800,5.1334,1.03,0.0569,901.63,17.91
5820,5.179,1.034,0.0575,901.27,17.9
5770,5.236,1.038,0.0581,900.81,17.75
5840,5.2474,1.044,0.0583,900.34,17.73
5880,5.2246,1.05,0.0581,899.86,17.67
5920,5.1296,1.056,0.057,899.27,17.66
5990,5.1068,1.062,0.0568,898.71,17.64
5970,5.0612,1.067,0.0563,898.19,17.67
5900,5.0156,1.072,0.0559,897.7,17.64
5840,5.1296,1.076,0.0572,897.18,17.56
5840,5.2132,1.081,0.0581,896.68,17.65
5690,5.236,1.087,0.0584,896.11,17.55
5510,5.1296,1.093,0.0573,895.46,17.57
5420,5.0308,1.099,0.0562,894.82,17.58
5300,5.0042,1.104,0.056,894.27,17.61
5340,5.0042,1.108,0.056,893.79,17.59
5290,5.0536,1.111,0.0566,893.34,17.6
5250,5.1942,1.114,0.0582,892.99,17.56
5250,5.2436,1.117,0.0587,892.67,17.44
5260,5.2322,1.121,0.0586,892.24,17.47
5240,5.2018,1.124,0.0583,891.91,17.46
5230,5.1752,1.127,0.058,891.58,17.46
5200,5.1562,1.131,0.0579,891.27,17.45
5260,5.236,1.135,0.0588,890.88,17.45
5250,5.3272,1.141,0.0598,890.31,17.42
5300,5.2816,1.146,0.0594,889.8,17.4
5320,5.1904,1.151,0.0584,889.3,17.39
5310,5.1904,1.155,0.0584,888.86,17.37
5250,5.2588,1.158,0.0592,888.4,17.41
5140,5.3576,1.162,0.0603,887.98,17.3
5080,5.4146,1.166,0.061,887.54,17.39
4900,5.407,1.172,0.061,887.08,17.32
4760,5.3272,1.177,0.0601,886.6,17.34
4670,5.2246,1.182,0.059,886.11,17.33
4710,5.1942,1.186,0.0586,885.63,17.33
4700,5.3006,1.19,0.0599,885.18,17.32
4640,5.3842,1.194,0.0609,884.76,17.19
4660,5.3842,1.2,0.0609,884.33,17.2
4670,5.3158,1.205,0.0602,883.74,17.17
4620,5.2854,1.209,0.0598,883.22,17.16
4650,5.3082,1.213,0.0601,882.74,17.15
4690,5.331,1.217,0.0604,882.17,17.16
4610,5.3272,1.221,0.0604,881.64,17.02
4640,5.3348,1.225,0.0605,881.2,17.01
4630,5.2854,1.229,0.06,880.8,16.99
4630,5.2284,1.233,0.0594,880.35,17
4580,5.217,1.237,0.0593,880.02,16.97
4620,5.2132,1.241,0.0593,879.64,16.96
4620,5.2436,1.245,0.0596,879.24,16.84
4690,5.3766,1.25,0.0612,878.79,16.92
4720,5.392,1.256,0.0614,878.32,16.79
4850,5.3122,1.261,0.0605,877.83,16.88
4810,5.2856,1.265,0.0602,877.37,16.78
4840,5.3236,1.269,0.0607,876.9,16.75
4850,5.3122,1.273,0.0606,876.49,16.74
4950,5.3388,1.277,0.0609,876.04,16.72
5030,5.2704,1.281,0.0602,875.62,16.72
5030,5.2666,1.285,0.0602,875.16,16.76
4920,5.3958,1.289,0.0617,874.75,16.74
4790,5.392,1.294,0.0617,874.34,16.65
4760,5.3654,1.297,0.0614,873.9,16.64
4750,5.3578,1.301,0.0613,873.51,16.77
4710,5.4528,1.304,0.0624,873.15,16.77
4750,5.4604,1.308,0.0626,872.72,16.77
4960,5.4604,1.313,0.0626,872.23,16.83
5400,5.3996,1.317,0.0619,871.8,16.8
5980,5.3768,1.321,0.0617,871.41,16.8
6260,5.3464,1.325,0.0614,871.07,16.7
6160,5.3274,1.329,0.0612,870.57,16.73
6090,5.3046,1.333,0.061,870.11,16.86
5910,5.3084,1.337,0.061,869.73,16.93
5670,5.2476,1.341,0.0604,869.33,16.84
5650,5.297,1.344,0.061,868.99,16.96
5770,5.373,1.347,0.0619,868.62,17.09
5510,5.4148,1.351,0.0624,868.27,17.17
4840,5.411,1.355,0.0623,867.91,17.24
4480,5.3388,1.359,0.0615,867.48,17.43
4320,5.297,1.363,0.0611,867.06,17.48
4230,5.2514,1.369,0.0606,866.64,17.64
4150,5.1564,1.374,0.0595,866.18,17.71
4100,5.0614,1.38,0.0585,865.67,17.73
4030,4.9968,1.384,0.0578,865.21,17.73
4140,4.9512,1.389,0.0573,864.71,17.71
4310,4.8448,1.393,0.0561,864.27,17.7
4390,4.8638,1.396,0.0563,863.94,17.82
4350,4.879,1.399,0.0565,863.51,17.69
4480,4.8562,1.404,0.0563,863.13,17.68
4530,4.8222,1.409,0.0559,862.7,17.75
4450,4.693,1.414,0.0544,862.17,17.64
4420,4.5638,1.419,0.053,861.69,17.66
4330,4.5068,1.423,0.0523,861.23,17.69
4360,4.5031,1.427,0.0523,860.78,17.56
4620,4.5452,1.431,0.0528,860.32,17.64
4710,4.5795,1.435,0.0533,859.9,17.6
4780,4.5231,1.439,0.0526,859.5,17.69
4770,4.4778,1.443,0.0521,859.08,17.58
4840,4.4893,1.447,0.0523,858.68,17.55
4870,4.482,1.451,0.0522,858.27,17.41
5120,4.387,1.456,0.0511,857.9,17.37
5670,4.2881,1.46,0.05,857.46,17.37
6160,4.2273,1.464,0.0493,857.06,17.3
6250,4.2805,1.467,0.05,856.64,17.26
6330,4.2577,1.471,0.0497,856.24,17.22
6520,4.2615,1.476,0.0498,855.83,17.04
6760,4.2121,1.481,0.0492,855.42,17.13
6690,4.1285,1.485,0.0483,854.92,16.97
6810,4.0601,1.49,0.0475,854.49,16.95
6960,4.0068,1.494,0.0469,854.03,16.93
6930,3.9195,1.498,0.0459,853.56,16.89
6960,3.8359,1.502,0.045,853.22,16.9
7090,3.8055,1.506,0.0446,852.83,16.89
7030,3.8055,1.51,0.0446,852.4,16.75
7100,3.8131,1.513,0.0447,852.09,16.83
7170,3.8093,1.516,0.0447,851.68,16.7
7320,3.7637,1.52,0.0442,851.27,16.68
7440,3.7408,1.524,0.044,850.86,16.74
7450,3.6496,1.528,0.0429,850.38,16.63
7470,3.5698,1.533,0.042,849.99,16.6
7540,3.5089,1.538,0.0413,849.63,16.6
7570,3.4747,1.543,0.0409,849.22,16.58
7600,3.4215,1.546,0.0403,848.83,16.57
7760,3.3911,1.55,0.04,848.4,16.64
7870,3.3493,1.554,0.0395,847.95,16.48
7980,3.3113,1.558,0.0391,847.63,16.47
7920,3.3113,1.562,0.0391,847.21,16.49
7810,3.2808,1.567,0.0387,846.73,16.52
7740,3.2124,1.572,0.038,846.34,16.41
7740,3.1592,1.577,0.0373,845.91,16.5
7680,3.1174,1.581,0.0369,845.42,16.53
7560,3.1212,1.585,0.0369,845.03,16.42
7480,3.144,1.59,0.0372,844.57,16.41
7460,3.1326,1.595,0.0371,844.1,16.41
7490,3.1326,1.6,0.0371,843.67,16.4
7500,3.0908,1.604,0.0367,843.22,16.42
7380,3.0413,1.607,0.0361,842.87,16.44
7180,3.0223,1.611,0.0359,842.53,16.43
7130,3.1326,1.615,0.0372,842.02,16.44
7150,3.1896,1.621,0.0379,841.57,16.41
7170,3.1516,1.628,0.0375,841.02,16.29
7210,3.0832,1.633,0.0367,840.49,16.25
7270,3.0185,1.638,0.0359,839.98,16.25
7250,3.0185,1.642,0.036,839.49,16.21
7320,2.9881,1.646,0.0356,839.08,16.23
7200,3.0185,1.65,0.036,838.67,16.12
7230,3.0641,1.654,0.0366,838.24,16.09
7200,3.0794,1.658,0.0368,837.83,16.11
7130,3.0565,1.662,0.0365,837.42,16.1
7110,3.0413,1.667,0.0363,837,16.09
7080,3.0299,1.671,0.0362,836.66,16.11
7060,2.9995,1.674,0.0359,836.27,16.1
7170,2.9501,1.677,0.0353,835.89,16.08
7210,2.9805,1.681,0.0357,835.47,15.94
7310,2.9919,1.685,0.0358,835.08,16.01
7280,2.9729,1.689,0.0356,834.69,15.99
7080,2.9615,1.694,0.0355,834.31,15.9
6910,2.9387,1.698,0.0352,833.94,15.83
6880,2.9311,1.702,0.0352,833.56,15.92
6880,2.9235,1.704,0.0351,833.2,15.94
6730,2.9577,1.708,0.0355,832.85,15.84
6680,3.0147,1.711,0.0362,832.48,15.82
6840,3.0794,1.716,0.037,832.1,15.79
7410,3.087,1.722,0.0371,831.61,15.78
7480,3.0451,1.726,0.0366,831.23,15.67
7330,2.9995,1.73,0.0361,830.79,15.66
7370,2.9273,1.733,0.0353,830.39,15.65
7390,2.9463,1.736,0.0355,830.02,15.67
7530,2.9805,1.74,0.0359,829.61,15.71
7460,3.0072,1.744,0.0363,829.27,15.61
7380,3.0148,1.749,0.0364,828.85,15.58
7430,2.973,1.755,0.0359,828.37,15.47
8100,2.9198,1.759,0.0353,827.91,15.47
8380,2.8742,1.763,0.0347,827.51,15.51
8460,2.9084,1.767,0.0352,827.07,15.48
8420,2.897,1.772,0.035,826.6,15.38
8420,2.8589,1.778,0.0346,826.1,15.38
8570,2.8057,1.783,0.034,825.61,15.33
8460,2.8057,1.788,0.034,825.17,15.35
8250,2.7981,1.792,0.0339,824.68,15.29
8200,2.7715,1.796,0.0336,824.24,15.28
8230,2.7677,1.799,0.0336,823.87,15.28
8190,2.7867,1.802,0.0338,823.53,15.26
8210,2.7981,1.806,0.034,823.21,15.26
8450,2.7677,1.81,0.0336,822.78,15.18
8650,2.7715,1.814,0.0337,822.47,15.17
8740,2.7715,1.818,0.0337,822.09,15.26
8870,2.7373,1.822,0.0333,821.75,15.27
8840,2.7677,1.825,0.0337,821.39,15.13
8860,2.7905,1.83,0.034,820.96,15.11
8930,2.7753,1.835,0.0338,820.52,15.08
8910,2.7297,1.84,0.0333,820.07,15.1
8830,2.6917,1.844,0.0328,819.69,15.11
8670,2.7031,1.847,0.033,819.34,15.13
8640,2.7221,1.851,0.0332,818.92,15.11
8450,2.7335,1.854,0.0334,818.56,15.03
8480,2.7335,1.858,0.0334,818.25,15.03
8590,2.7069,1.862,0.0331,817.93,15.09
8600,2.7525,1.867,0.0337,817.52,14.97
8600,2.7525,1.873,0.0337,817.04,14.96
8570,2.7145,1.878,0.0332,816.54,14.86
8410,2.6955,1.882,0.033,816.01,14.85
8380,2.7183,1.886,0.0333,815.54,14.84
8350,2.7107,1.89,0.0333,815.06,14.84
8300,2.7069,1.894,0.0332,814.63,14.86
8360,2.7031,1.897,0.0332,814.21,14.85
8380,2.7525,1.902,0.0338,813.83,14.81
8430,2.7905,1.907,0.0343,813.38,14.65
8600,2.7716,1.914,0.0341,812.88,14.71
8610,2.7071,1.92,0.0333,812.37,14.55
8740,2.6654,1.926,0.0328,811.86,14.53
8670,2.6161,1.931,0.0322,811.3,14.4
8660,2.5935,1.934,0.032,810.84,14.39
8670,2.6166,1.938,0.0323,810.38,14.38
8660,2.6738,1.941,0.033,810.04,14.37
8570,2.7004,1.945,0.0334,809.66,14.26
8610,2.6966,1.948,0.0333,809.29,14.37
8550,2.6624,1.952,0.0329,808.88,14.24
8510,2.6548,1.955,0.0328,808.6,14.2
8520,2.6357,1.958,0.0326,808.27,14.19
8510,2.6319,1.962,0.0326,807.96,14.18
8580,2.6624,1.967,0.033,807.54,14.16
8620,2.67,1.972,0.0331,807.14,14.04
8620,2.6357,1.977,0.0327,806.74,13.99
8510,2.6281,1.981,0.0326,806.36,14.02
8370,2.6395,1.986,0.0328,805.93,14.02
8310,2.632,1.991,0.0327,805.47,13.94
8270,2.5978,1.996,0.0323,805.01,13.9
8180,2.5521,2,0.0317,804.62,13.9
8120,2.5369,2.003,0.0315,804.24,13.9
8080,2.5864,2.007,0.0322,803.88,13.77
8050,2.6701,2.012,0.0332,803.47,13.76
7880,2.6739,2.017,0.0333,802.96,13.66
8220,2.6282,2.023,0.0327,802.55,13.77
8780,2.6168,2.028,0.0326,801.97,13.58
9130,2.5978,2.033,0.0324,801.44,13.62
9370,2.5636,2.038,0.032,800.93,13.59
9260,2.5217,2.042,0.0315,800.48,13.5
9170,2.4761,2.045,0.0309,800.14,13.62
8950,2.4875,2.048,0.0311,799.75,13.69
8740,2.5712,2.052,0.0322,799.35,13.57
8540,2.6168,2.056,0.0328,798.94,13.62
8430,2.6054,2.062,0.0326,798.53,13.62
8440,2.5598,2.068,0.0321,798.05,13.5
8650,2.5369,2.075,0.0318,797.55,13.43
8720,2.4951,2.081,0.0313,797.06,13.42
8820,2.4723,2.085,0.031,796.52,13.42
8820,2.4837,2.088,0.0312,796.09,13.43
8830,2.5065,2.091,0.0315,795.82,13.41
8840,2.5483,2.094,0.032,795.56,13.39
8830,2.5826,2.098,0.0325,795.28,13.37
8860,2.5788,2.102,0.0324,794.91,13.38
8930,2.5636,2.106,0.0323,794.53,13.33
8830,2.5369,2.112,0.0319,794.11,13.25
8730,2.5027,2.116,0.0315,793.67,13.24
8660,2.4685,2.12,0.0311,793.25,13.25
8630,2.4647,2.124,0.0311,792.89,13.24
8590,2.4875,2.128,0.0314,792.48,13.22
8550,2.5331,2.132,0.032,792.12,13.24
8530,2.5636,2.136,0.0324,791.78,13.23
8300,2.5674,2.14,0.0324,791.42,13.18
8020,2.5674,2.143,0.0325,791.09,13.22
7890,2.5864,2.146,0.0327,790.79,13.21
7920,2.594,2.149,0.0328,790.45,13.22
7880,2.6092,2.153,0.033,790.17,13.09
7990,2.6244,2.157,0.0332,789.82,13.21
7840,2.6586,2.162,0.0337,789.41,13.07
7900,2.6625,2.167,0.0337,789.04,13.05
7680,2.651,2.172,0.0336,788.6,12.85
7120,2.6396,2.176,0.0335,788.18,12.96
6840,2.6815,2.18,0.034,787.76,12.87
6610,2.7195,2.184,0.0345,787.38,13.01
6350,2.7119,2.189,0.0345,786.89,12.97
6240,2.6777,2.194,0.034,786.51,12.95
6150,2.6739,2.198,0.034,786.04,12.96
6010,2.7233,2.202,0.0347,785.64,12.89
5930,2.7766,2.205,0.0354,785.27,12.89
5850,2.8108,2.209,0.0358,784.93,12.88
5710,2.8945,2.212,0.0369,784.59,12.77
5540,2.9553,2.215,0.0377,784.3,12.8
5370,3.0314,2.218,0.0387,783.91,12.81
5300,3.0542,2.222,0.039,783.63,12.84
5350,3.058,2.226,0.039,783.35,12.8
5420,3.0808,2.229,0.0393,783.04,12.81
5460,3.1456,2.233,0.0402,782.71,12.69
5410,3.176,2.238,0.0406,782.34,12.68
5310,3.176,2.243,0.0406,781.89,12.69
5290,3.1836,2.247,0.0407,781.4,12.67
5290,3.2369,2.251,0.0414,781.01,12.57
5440,3.2977,2.254,0.0422,780.63,12.61
5720,3.2977,2.258,0.0423,780.28,12.54
5960,3.2749,2.261,0.042,779.92,12.52
6260,3.3168,2.265,0.0425,779.57,12.43
6460,3.4004,2.269,0.0436,779.26,12.46
6500,3.3966,2.275,0.0436,778.84,12.34
6620,3.3586,2.28,0.0432,778.35,12.19
6840,3.3396,2.286,0.0429,777.86,12.23
6890,3.2901,2.291,0.0423,777.46,12.09
6930,3.2711,2.295,0.0421,777.05,12.08
6900,3.3015,2.299,0.0425,776.7,12.11
6850,3.3015,2.303,0.0425,776.35,12.1
6710,3.2749,2.307,0.0422,775.88,12.1
6580,3.2065,2.311,0.0413,775.6,12.14
6570,3.2141,2.313,0.0415,775.28,12.14
6700,3.2863,2.317,0.0424,774.91,12.11
6720,3.3053,2.322,0.0427,774.55,12.1
6580,3.2673,2.327,0.0422,774.11,11.99
6480,3.2065,2.332,0.0414,773.64,11.9
6410,3.1532,2.337,0.0408,773.23,12.02
6240,3.1418,2.341,0.0407,772.79,12.04
5980,3.1228,2.344,0.0404,772.43,11.99
5870,3.1608,2.347,0.0409,772.15,12.03
5720,3.1798,2.351,0.0412,771.79,12.05
5490,3.2027,2.354,0.0415,771.42,11.98
5380,3.2217,2.358,0.0418,771.1,12.07
5280,3.1684,2.362,0.0411,770.81,12.02
5210,3.2445,2.364,0.0421,770.5,12.02
5170,3.3358,2.358,0.0433,770.19,11.94
5350,3.3852,2.362,0.044,769.87,11.97
6220,3.4119,2.364,0.0443,769.48,11.84
6940,3.3548,2.368,0.0436,769.03,11.69
7170,3.2749,2.372,0.0426,768.5,11.65
7230,3.2141,2.384,0.0418,768.07,11.64
7220,3.2104,2.389,0.0418,767.62,11.63
7230,3.1874,2.389,0.0415,767.28,11.61
7170,3.1989,2.394,0.0417,766.96,11.64
7050,3.1951,2.397,0.0417,766.65,11.56
6940,3.1571,2.4,0.0412,766.26,11.55
6820,3.1496,2.403,0.0411,765.9,11.56
6740,3.1193,2.406,0.0407,765.48,11.55
6690,3.0585,2.41,0.04,764.99,11.44
6870,3.0169,2.415,0.0395,764.53,11.47
6920,2.9904,2.426,0.0391,764.05,11.39
6940,2.903,2.432,0.038,763.51,11.34
6970,2.8194,2.432,0.0369,763.07,11.23
7090,2.7701,2.438,0.0363,762.62,11.3
7130,2.7968,2.444,0.0367,762.23,11.32
