"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
7710,3.6188,1.867,0.045,804.75,2.78
7660,3.603,1.872,0.0448,804.29,2.7
7670,3.6109,1.877,0.0449,803.85,2.68
7640,3.6427,1.882,0.0453,803.34,2.65
7640,3.6863,1.892,0.0459,802.8,2.6
7640,3.6903,1.896,0.046,802.22,2.53
7700,3.6942,1.896,0.0461,801.65,2.57
7770,3.6466,1.902,0.0455,801.05,2.56
7730,3.6228,1.908,0.0453,800.49,2.46
7710,3.6347,1.915,0.0454,799.87,2.44
7720,3.6585,1.922,0.0458,799.33,2.41
7660,3.6744,1.928,0.046,798.8,2.31
7660,3.6704,1.933,0.046,798.25,2.31
7660,3.7022,1.938,0.0464,797.84,2.27
7660,3.7339,1.947,0.0468,797.27,2.17
7680,3.722,1.953,0.0467,796.64,2.12
7690,3.6823,1.953,0.0463,796.08,2.09
7720,3.6823,1.959,0.0463,795.53,2.07
7670,3.718,1.966,0.0468,795.07,1.99
7670,3.7498,1.971,0.0472,794.58,1.97
7660,3.7458,1.976,0.0472,793.99,1.95
7660,3.7299,1.981,0.047,793.42,1.91
7630,3.7577,1.986,0.0474,792.83,1.85
7590,3.7657,1.992,0.0475,792.22,1.87
7570,3.722,2.004,0.047,791.57,1.85
7570,3.6903,2.011,0.0467,790.98,1.82
7520,3.7022,2.011,0.0468,790.38,1.74
7490,3.722,2.017,0.0471,789.81,1.68
7470,3.6942,2.023,0.0468,789.25,1.67
7400,3.7299,2.028,0.0473,788.69,1.57
7390,3.7577,2.033,0.0477,788.18,1.58
7390,3.7419,2.038,0.0475,787.66,1.55
7380,3.722,2.043,0.0473,787.1,1.53
7380,3.6982,2.049,0.047,786.54,1.52
7350,3.6665,2.061,0.0466,786.05,1.49
7360,3.6625,2.066,0.0466,785.61,1.48
7340,3.6982,2.066,0.0471,785.18,1.4
7320,3.722,2.07,0.0474,784.65,1.38
7340,3.7339,2.075,0.0476,784.18,1.35
7300,3.7458,2.079,0.0478,783.63,1.27
7270,3.7379,2.084,0.0477,783,1.17
7280,3.6983,2.089,0.0473,782.4,1.13
7280,3.6586,2.096,0.0468,781.77,1.08
7300,3.6547,2.103,0.0468,781.23,1.06
7300,3.7142,2.116,0.0476,780.7,1.03
7260,3.7698,2.121,0.0483,780.13,0.95
7220,3.738,2.121,0.048,779.56,0.86
7230,3.7261,2.126,0.0478,778.98,0.82
7250,3.7658,2.132,0.0484,778.43,0.81
7200,3.7856,2.138,0.0487,777.91,0.7
7200,3.7777,2.143,0.0486,777.36,0.66
7220,3.7539,2.149,0.0483,776.77,0.63
7200,3.7142,2.155,0.0479,776.17,0.54
7160,3.6785,2.162,0.0474,775.61,0.45
7180,3.6904,2.176,0.0476,775.02,0.5
7140,3.7301,2.181,0.0482,774.44,0.43
7120,3.7221,2.181,0.0481,773.86,0.42
7110,3.7061,2.187,0.0479,773.32,0.4
7060,3.7218,2.192,0.0482,772.83,0.33
7070,3.7409,2.198,0.0484,772.33,0.31
7040,3.7208,2.203,0.0482,771.85,0.29
7000,3.6732,2.208,0.0476,771.38,0.24
7000,3.6613,2.214,0.0475,770.83,0.21
7000,3.701,2.22,0.048,770.36,0.19
6990,3.7287,2.231,0.0484,769.84,0.17
6940,3.7208,2.235,0.0484,769.29,0.09
6960,3.7049,2.235,0.0482,768.76,0.07
6950,3.7248,2.241,0.0485,768.25,0.03
6930,3.7248,2.246,0.0485,767.69,-0.06
6900,3.7168,2.252,0.0484,767.15,-0.13
6900,3.7129,2.257,0.0484,766.69,-0.15
6880,3.7168,2.262,0.0485,766.13,-0.17
6840,3.7129,2.268,0.0485,765.6,-0.26
6840,3.7208,2.273,0.0486,765.09,-0.27
6850,3.7168,2.282,0.0486,764.57,-0.3
6860,3.7049,2.288,0.0485,764.09,-0.33
6820,3.6811,2.288,0.0482,763.48,-0.42
6830,3.693,2.3,0.0484,762.96,-0.45
6810,3.7049,2.305,0.0486,762.47,-0.55
6810,3.7049,2.311,0.0486,761.96,-0.57
6820,3.6772,2.316,0.0483,761.52,-0.6
6810,3.6732,2.321,0.0483,761.08,-0.69
6810,3.7011,2.326,0.0487,760.53,-0.73
6800,3.7328,2.331,0.0491,760,-0.76
6810,3.7288,2.337,0.0491,759.37,-0.81
6810,3.7169,2.344,0.049,758.79,-0.89
6820,3.713,2.35,0.049,758.2,-0.92
6770,3.6931,2.357,0.0487,757.63,-1
6740,3.6892,2.364,0.0487,757.02,-1.01
6750,3.6654,2.37,0.0485,756.45,-1.01
6760,3.6455,2.376,0.0482,755.95,-1.12
6760,3.6733,2.381,0.0486,755.45,-1.18
6770,3.7209,2.386,0.0493,754.9,-1.23
6740,3.7404,2.391,0.0496,754.35,-1.31
6750,3.7197,2.397,0.0494,753.72,-1.34
6760,3.676,2.404,0.0488,753.12,-1.39
6790,3.672,2.41,0.0488,752.52,-1.4
6710,3.7116,2.416,0.0494,751.93,-1.55
6700,3.668,2.423,0.0488,751.4,-1.57
6680,3.672,2.429,0.0489,750.8,-1.65
6730,3.7037,2.435,0.0494,750.32,-1.61
6690,3.7077,2.44,0.0494,749.87,-1.68
6690,3.6918,2.446,0.0493,749.36,-1.7
6720,3.6522,2.452,0.0488,748.78,-1.67
6680,3.6522,2.457,0.0488,748.3,-1.8
6660,3.668,2.462,0.0491,747.79,-1.82
6650,3.6958,2.467,0.0495,747.21,-1.83
6650,3.7077,2.472,0.0497,746.64,-1.86
6620,3.7156,2.479,0.0498,746.1,-1.95
6630,3.672,2.486,0.0493,745.43,-1.98
6610,3.6601,2.493,0.0491,744.86,-2.06
6590,3.668,2.5,0.0493,744.26,-2.1
6580,3.6323,2.507,0.0488,743.6,-2.11
6540,3.6165,2.514,0.0487,743.02,-2.19
6520,3.676,2.519,0.0495,742.52,-2.19
6410,3.7077,2.523,0.05,741.97,-2.24
6390,3.6839,2.529,0.0497,741.4,-2.23
6390,3.6441,2.535,0.0492,740.86,-2.24
6340,3.6393,2.541,0.0492,740.33,-2.31
6340,3.6705,2.547,0.0496,739.79,-2.33
6300,3.6388,2.554,0.0492,739.29,-2.4
6340,3.639,2.559,0.0493,738.78,-2.37
6290,3.6469,2.565,0.0494,738.31,-2.43
6280,3.6469,2.57,0.0494,737.83,-2.46
6260,3.6627,2.575,0.0497,737.3,-2.53
6230,3.6786,2.581,0.0499,736.71,-2.61
6240,3.6667,2.587,0.0498,736.16,-2.63
6250,3.6152,2.594,0.0491,735.59,-2.64
6250,3.5914,2.6,0.0489,735.08,-2.66
6260,3.5835,2.605,0.0488,734.5,-2.67
6220,3.5954,2.61,0.049,734.03,-2.75
6220,3.631,2.615,0.0495,733.55,-2.76
6230,3.6588,2.619,0.0499,733.09,-2.79
6200,3.6667,2.625,0.0501,732.59,-2.88
6210,3.6826,2.63,0.0503,732.03,-2.88
6190,3.6429,2.637,0.0498,731.49,-2.9
6150,3.6152,2.644,0.0495,730.97,-2.98
6120,3.6506,2.65,0.05,730.51,-2.97
6110,3.6893,2.654,0.0505,730.04,-2.97
6120,3.6773,2.659,0.0504,729.52,-2.97
6090,3.6535,2.665,0.0501,729.06,-3
6070,3.6812,2.67,0.0505,728.55,-3.04
6050,3.7209,2.675,0.0511,727.98,-3.06
5930,3.709,2.68,0.051,727.42,-3.19
5890,3.6733,2.685,0.0505,726.9,-3.2
5870,3.6614,2.691,0.0504,726.42,-3.19
5830,3.6733,2.696,0.0506,725.98,-3.26
5830,3.6852,2.701,0.0508,725.49,-3.26
5840,3.709,2.706,0.0512,724.98,-3.26
5830,3.705,2.711,0.0511,724.62,-3.29
5800,3.6892,2.716,0.0509,724.14,-3.35
5800,3.6931,2.721,0.051,723.65,-3.36
5800,3.6892,2.726,0.051,723.23,-3.39
5770,3.6971,2.732,0.0512,722.79,-3.45
5760,3.7327,2.737,0.0517,722.26,-3.46
5710,3.7438,2.743,0.0519,721.7,-3.44
5470,3.7354,2.749,0.0518,721.18,-3.55
5300,3.7037,2.755,0.0514,720.62,-3.54
5220,3.6799,2.76,0.0511,720.12,-3.57
5110,3.6878,2.766,0.0512,719.64,-3.59
5090,3.7116,2.771,0.0516,719.09,-3.52
5040,3.6957,2.777,0.0514,718.58,-3.54
5020,3.7117,2.782,0.0517,718.11,-3.51
5070,3.7276,2.788,0.052,717.52,-3.45
5080,3.7117,2.794,0.0518,716.99,-3.42
5070,3.6761,2.8,0.0513,716.53,-3.41
5110,3.6919,2.806,0.0516,716.15,-3.32
5100,3.7236,2.81,0.052,715.69,-3.3
5040,3.7117,2.815,0.0519,715.19,-3.33
5040,3.68,2.82,0.0515,714.72,-3.32
5040,3.6959,2.825,0.0517,714.26,-3.3
5050,3.7394,2.829,0.0524,713.85,-3.24
5050,3.7394,2.834,0.0524,713.29,-3.22
5040,3.7117,2.841,0.0521,712.81,-3.21
5030,3.7117,2.848,0.0521,712.32,-3.17
5000,3.7191,2.854,0.0523,711.76,-3.14
5000,3.7143,2.861,0.0522,711.18,-3.11
4990,3.7182,2.868,0.0523,710.53,-3.09
4990,3.7182,2.875,0.0524,709.87,-3.03
4970,3.6865,2.882,0.052,709.2,-3
4830,3.639,2.891,0.0514,708.59,-3.06
4780,3.6192,2.899,0.0511,707.98,-3.03
4720,3.7023,2.905,0.0523,707.47,-3.06
4680,3.738,2.91,0.0529,706.94,-3.06
4620,3.7261,2.916,0.0528,706.35,-3.11
4610,3.7142,2.922,0.0526,705.76,-3.13
4540,3.6944,2.929,0.0524,705.16,-3.17
4470,3.6588,2.936,0.0519,704.6,-3.2
4370,3.6231,2.942,0.0515,704,-3.24
4340,3.6311,2.948,0.0516,703.5,-3.25
4340,3.6469,2.953,0.0519,703.06,-3.26
4280,3.6548,2.957,0.052,702.59,-3.32
4260,3.6548,2.962,0.0521,702.17,-3.32
4210,3.6865,2.967,0.0525,701.74,-3.46
4240,3.6984,2.972,0.0527,701.21,-3.52
4170,3.6707,2.978,0.0524,700.65,-3.49
4090,3.6347,2.985,0.0519,700.11,-3.54
4060,3.6338,2.992,0.0519,699.55,-3.61
4030,3.6139,2.999,0.0517,698.96,-3.69
4020,3.6139,3.006,0.0517,698.41,-3.72
3990,3.6378,3.012,0.0521,697.76,-3.83
3970,3.618,3.018,0.0519,697.16,-3.89
3990,3.6022,3.025,0.0517,696.69,-3.92
3980,3.6576,3.03,0.0525,696.24,-4.02
3990,3.713,3.036,0.0534,695.78,-4.06
3970,3.6813,3.041,0.053,695.2,-4.13
3960,3.6497,3.048,0.0525,694.74,-4.23
3960,3.6615,3.054,0.0527,694.3,-4.24
3930,3.6853,3.059,0.0531,693.81,-4.21
3920,3.6615,3.063,0.0528,693.32,-4.24
3950,3.6338,3.068,0.0524,692.9,-4.26
3910,3.6576,3.073,0.0528,692.48,-4.33
3890,3.6734,3.077,0.0531,692.05,-4.4
3890,3.6813,3.082,0.0532,691.54,-4.45
3880,3.6774,3.088,0.0532,691.04,-4.53
3870,3.6377,3.094,0.0527,690.48,-4.62
3870,3.6052,3.101,0.0522,690,-4.65
3870,3.6167,3.107,0.0525,689.53,-4.68
3850,3.6681,3.111,0.0532,689.04,-4.76
3850,3.7077,3.116,0.0538,688.53,-4.84
3850,3.6919,3.121,0.0537,687.99,-4.88
3860,3.684,3.127,0.0536,687.48,-4.91
3840,3.6523,3.134,0.0532,686.92,-4.98
3810,3.6325,3.141,0.0529,686.44,-4.96
3810,3.6404,3.147,0.0531,685.96,-4.94
3790,3.6523,3.152,0.0533,685.55,-4.95
3730,3.6681,3.157,0.0535,685.1,-4.95
3670,3.68,3.161,0.0537,684.7,-4.92
3640,3.6998,3.166,0.0541,684.23,-4.96
