"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
14600,1.7938,0.378,0.0185,971.55,12.99
14500,1.8133,0.378,0.0187,971.05,13
14500,1.8173,0.383,0.0187,970.58,12.99
14500,1.7824,0.386,0.0184,970.01,12.98
14500,1.7669,0.391,0.0182,969.42,12.97
14400,1.7592,0.395,0.0182,968.95,12.86
14500,1.7475,0.399,0.018,968.37,12.85
14600,1.7359,0.404,0.0179,967.82,12.97
14500,1.7281,0.409,0.0179,967.25,12.84
14600,1.7165,0.419,0.0178,966.77,12.95
14500,1.6932,0.425,0.0175,966.21,12.85
14600,1.6971,0.425,0.0176,965.51,12.96
14500,1.7165,0.431,0.0178,964.77,12.82
14500,1.7048,0.436,0.0177,964.07,12.82
14500,1.6738,0.442,0.0174,963.18,12.82
14500,1.6543,0.449,0.0172,962.45,12.8
14500,1.631,0.456,0.017,961.75,12.8
14400,1.6233,0.464,0.0169,961.12,12.7
14500,1.6233,0.47,0.0169,960.52,12.81
14500,1.6349,0.48,0.017,959.93,12.8
14500,1.6388,0.485,0.0171,959.31,12.8
14400,1.6272,0.485,0.017,958.63,12.68
14300,1.6116,0.49,0.0168,957.94,12.66
14400,1.6039,0.496,0.0168,957.31,12.66
14400,1.6078,0.502,0.0168,956.57,12.66
14300,1.5923,0.509,0.0167,955.89,12.65
14400,1.5728,0.515,0.0165,955.33,12.65
14400,1.5651,0.52,0.0164,954.6,12.65
14300,1.569,0.527,0.0164,954.01,12.54
14300,1.5612,0.538,0.0164,953.38,12.62
14200,1.5379,0.543,0.0161,952.75,12.52
14300,1.5418,0.543,0.0162,952.09,12.59
14300,1.5495,0.548,0.0163,951.38,12.6
14200,1.5262,0.553,0.0161,950.75,12.51
14200,1.4874,0.559,0.0157,950.19,12.49
14100,1.4952,0.564,0.0157,949.66,12.37
14000,1.5068,0.569,0.0159,949.16,12.36
13900,1.5029,0.573,0.0158,948.62,12.37
13800,1.4912,0.577,0.0157,948,12.23
13800,1.4873,0.588,0.0157,947.38,12.2
14000,1.4872,0.594,0.0157,946.74,12.34
14300,1.4872,0.594,0.0157,946.1,12.52
14700,1.4832,0.601,0.0157,945.48,12.88
14700,1.4949,0.607,0.0158,944.86,12.98
14800,1.5336,0.613,0.0162,944.19,13.19
15100,1.588,0.619,0.0168,943.64,13.53
15200,1.6617,0.625,0.0176,942.86,13.69
15100,1.7356,0.63,0.0184,942.26,13.81
13000,1.7975,0.635,0.0191,941.58,13.13
13000,1.8323,0.647,0.0195,940.95,13.33
13200,1.8866,0.653,0.0201,940.18,13.51
14400,1.9293,0.653,0.0205,939.67,14.33
14100,1.9603,0.658,0.0209,939.06,14.33
14200,2.0069,0.663,0.0214,938.42,14.47
14500,2.0806,0.67,0.0222,937.74,14.69
13300,2.1233,0.676,0.0227,937.13,14.38
11900,2.1466,0.682,0.0229,936.47,13.89
11500,2.1854,0.688,0.0234,935.81,13.73
11200,2.2359,0.694,0.0239,935.19,13.58
10100,2.2863,0.705,0.0245,934.72,13.12
9710,2.3445,0.709,0.0251,934.15,12.85
10200,2.4261,0.709,0.026,933.57,13.26
10600,2.4843,0.714,0.0266,933.06,13.55
10000,2.5192,0.719,0.027,932.47,13.41
9470,2.5386,0.725,0.0272,931.94,13.32
9020,2.5619,0.73,0.0275,931.42,13.12
8490,2.6007,0.735,0.0279,930.74,13.06
7890,2.6047,0.741,0.028,930.08,12.86
7920,2.6125,0.748,0.0281,929.41,12.86
8180,2.6552,0.761,0.0286,928.83,12.97
7940,2.7173,0.765,0.0293,928.28,13.04
8110,2.7289,0.765,0.0294,927.75,13.23
8030,2.7406,0.769,0.0296,927.2,13.26
7930,2.7639,0.775,0.0298,926.61,13.25
8330,2.8066,0.781,0.0303,926.14,13.45
8520,2.8648,0.786,0.0309,925.65,13.48
9160,2.9075,0.79,0.0314,925.11,13.77
9100,2.9114,0.794,0.0315,924.66,14.13
8730,2.8997,0.798,0.0314,924.11,13.84
8820,2.9075,0.808,0.0315,923.57,13.88
8850,2.9657,0.812,0.0321,923.11,14.09
8600,3.0162,0.812,0.0327,922.63,13.94
8270,3.0007,0.817,0.0325,922.11,13.87
8200,2.9851,0.822,0.0324,921.52,14.04
8190,3.0472,0.827,0.0331,920.94,14.24
8290,3.1016,0.833,0.0337,920.44,14.42
8070,3.1171,0.838,0.0339,919.76,14.48
7460,3.1093,0.843,0.0338,919.14,14.3
7240,3.121,0.849,0.034,918.58,14.34
6920,3.1443,0.861,0.0343,917.96,14.28
7290,3.1676,0.866,0.0345,917.42,14.55
7280,3.1715,0.866,0.0346,916.84,14.62
6730,3.2025,0.87,0.0349,916.32,14.58
6960,3.2491,0.875,0.0355,915.83,14.89
7230,3.3034,0.88,0.0361,915.35,15.09
6940,3.3228,0.883,0.0363,914.84,15.35
6900,3.35,0.888,0.0366,914.35,15.58
7560,3.3888,0.893,0.0371,913.91,15.99
7330,3.3966,0.898,0.0372,913.43,16.12
7290,3.3888,0.907,0.0371,912.85,16.2
8430,3.385,0.912,0.0371,912.38,16.73
8690,3.4238,0.912,0.0375,911.88,17.09
9170,3.4393,0.918,0.0377,911.44,17.41
9170,3.4742,0.922,0.0381,910.89,17.5
8780,3.4665,0.927,0.0381,910.48,17.62
8690,3.4509,0.931,0.0379,909.99,17.88
8570,3.4471,0.935,0.0379,909.57,18.18
9080,3.4665,0.94,0.0381,909.16,18.52
9390,3.5131,0.944,0.0387,908.73,18.71
9500,3.5286,0.952,0.0388,908.33,19.06
10000,3.548,0.957,0.0391,907.88,19.23
9440,3.5713,0.957,0.0394,907.47,19.41
8640,3.5907,0.961,0.0396,907.04,19.54
8420,3.6023,0.961,0.0397,906.57,19.79
8330,3.5985,0.97,0.0397,906.07,19.91
7820,3.5752,0.974,0.0395,905.61,19.98
7410,3.5752,0.979,0.0395,905.18,20.09
7430,3.5752,0.984,0.0395,904.64,20.3
7320,3.618,0.988,0.04,904.15,20.36
7250,3.6607,0.996,0.0405,903.62,20.4
7100,3.618,1.001,0.0401,903.16,20.46
6680,3.5792,1.001,0.0397,902.61,20.67
6260,3.5326,1.006,0.0392,902.14,20.63
6360,3.5481,1.011,0.0393,901.68,20.8
6320,3.5714,1.016,0.0396,901.22,20.84
6500,3.5714,1.021,0.0397,900.72,21.06
6750,3.5442,1.025,0.0394,900.22,21.2
7140,3.5326,1.03,0.0393,899.7,21.16
7180,3.5054,1.035,0.039,899.11,21.18
7120,3.5209,1.045,0.0392,898.58,21.19
7040,3.5365,1.051,0.0394,897.95,21.19
6940,3.4666,1.051,0.0386,897.38,21.2
6850,3.3967,1.056,0.0379,896.73,21.19
6910,3.3618,1.063,0.0375,896.15,21.18
6890,3.42,1.069,0.0382,895.68,21.03
6860,3.4782,1.074,0.0389,895.2,21.04
6810,3.4472,1.078,0.0385,894.81,21.23
6800,3.4161,1.082,0.0382,894.29,21.26
6670,3.4278,1.086,0.0384,893.77,21.31
6600,3.4821,1.098,0.039,893.21,21.51
6280,3.4938,1.104,0.0391,892.52,21.42
6030,3.5054,1.104,0.0393,891.81,21.65
6890,3.5209,1.111,0.0395,891.06,21.86
7220,3.517,1.118,0.0395,890.32,21.95
7380,3.5326,1.126,0.0397,889.64,22.11
8400,3.5209,1.133,0.0396,888.94,22.24
10500,3.5287,1.141,0.0397,888.27,22.12
11400,3.5481,1.148,0.04,887.64,22.04
11500,3.5753,1.155,0.0403,887.09,22.21
11200,3.5481,1.167,0.04,886.53,22.26
11100,3.5403,1.172,0.04,885.97,22.09
11000,3.5442,1.172,0.04,885.47,22.28
10500,3.583,1.177,0.0405,885.08,22.36
10400,3.6219,1.18,0.0409,884.57,22.42
10100,3.6219,1.184,0.041,884.15,22.46
10000,3.6063,1.188,0.0408,883.78,22.47
9850,3.6063,1.192,0.0408,883.37,22.53
9360,3.618,1.196,0.041,882.93,22.62
8760,3.6529,1.2,0.0414,882.45,22.54
8460,3.6879,1.207,0.0418,882.03,22.55
8080,3.7267,1.211,0.0423,881.51,22.76
7290,3.7655,1.211,0.0427,881.01,22.7
6840,3.7809,1.216,0.0429,880.54,22.78
6490,3.7885,1.221,0.0431,880.03,22.81
6080,3.8312,1.227,0.0436,879.47,22.85
5800,3.8662,1.232,0.044,878.95,22.73
5830,3.9128,1.236,0.0445,878.44,22.87
5790,3.9631,1.242,0.0451,878.01,22.88
5690,3.9707,1.247,0.0452,877.58,22.74
5780,3.9703,1.256,0.0453,877.07,22.73
5810,4.0208,1.261,0.0459,876.63,22.71
5750,4.0709,1.261,0.0465,876.17,22.72
5660,4.0824,1.266,0.0466,875.58,22.74
5740,4.0512,1.272,0.0463,874.98,22.74
6040,4.0357,1.277,0.0461,874.5,22.86
6170,4.0745,1.282,0.0466,873.98,22.86
6060,4.1521,1.285,0.0475,873.55,22.71
6060,4.2102,1.289,0.0482,873.1,22.87
5930,4.2063,1.293,0.0482,872.65,22.72
5660,4.1946,1.302,0.0481,872.27,22.76
5410,4.183,1.306,0.048,871.93,22.77
5530,4.2063,1.306,0.0483,871.51,22.75
5760,4.2451,1.311,0.0487,871.02,22.74
5610,4.2761,1.315,0.0491,870.64,22.75
5500,4.2723,1.32,0.0491,870.13,22.59
5510,4.2684,1.326,0.0491,869.65,22.75
5470,4.2917,1.331,0.0494,869.11,22.75
5420,4.3499,1.336,0.0501,868.68,22.76
5380,4.4197,1.341,0.0509,868.14,22.75
5390,4.4896,1.352,0.0518,867.54,22.75
5400,4.4702,1.358,0.0516,866.97,22.76
5390,4.4857,1.358,0.0518,866.44,22.74
5270,4.54,1.363,0.0524,865.85,22.59
5050,4.606,1.368,0.0532,865.27,22.76
4560,4.6137,1.374,0.0534,864.58,22.51
4150,4.6021,1.381,0.0533,863.91,22.55
4240,4.5982,1.387,0.0533,863.26,22.69
4690,4.606,1.395,0.0534,862.51,22.45
4630,4.6098,1.403,0.0535,861.77,22.45
4580,4.5827,1.418,0.0532,861.12,22.46
4470,4.5439,1.424,0.0528,860.49,22.46
4490,4.5478,1.424,0.0529,859.89,22.44
4620,4.6292,1.431,0.0539,859.44,22.25
4710,4.6991,1.436,0.0547,858.94,22.23
4900,4.6719,1.441,0.0544,858.43,22.34
5300,4.6603,1.445,0.0543,858.01,22.28
5570,4.6603,1.449,0.0543,857.58,22.26
5630,4.7107,1.453,0.055,857.11,22.21
5650,4.7573,1.458,0.0555,856.68,22.07
5700,4.7495,1.466,0.0555,856.21,22.23
5630,4.703,1.471,0.055,855.66,22.2
5640,4.7185,1.471,0.0552,855.18,22.19
5500,4.7689,1.475,0.0558,854.74,22.05
5430,4.7806,1.48,0.056,854.27,22.07
5380,4.8039,1.485,0.0563,853.81,22.06
5370,4.7769,1.491,0.056,853.37,22.04
5390,4.7031,1.496,0.0551,852.97,21.87
5510,4.6449,1.5,0.0545,852.45,22
5680,4.6449,1.505,0.0545,852.05,22.24
5690,4.7109,1.514,0.0553,851.7,22.06
5950,4.7574,1.517,0.0559,851.21,22.01
6230,4.7691,1.517,0.0561,850.74,21.93
6280,4.7497,1.521,0.0559,850.07,22.09
6070,4.7303,1.526,0.0557,849.49,21.93
5880,4.6372,1.532,0.0546,848.92,21.96
5790,4.5712,1.538,0.0539,848.54,21.96
5830,4.544,1.544,0.0536,848.09,21.95
5880,4.5751,1.549,0.054,847.76,21.71
5900,4.61,1.553,0.0544,847.42,21.54
6020,4.5828,1.561,0.0541,847.01,21.65
6000,4.4936,1.565,0.0531,846.6,21.52
6030,4.4625,1.565,0.0527,846.23,21.49
6170,4.4664,1.568,0.0528,845.87,21.61
6150,4.4625,1.572,0.0528,845.47,21.44
6200,4.4548,1.575,0.0527,845.03,21.41
6370,4.447,1.58,0.0527,844.62,21.37
6430,4.4082,1.584,0.0522,844.16,21.36
6430,4.4121,1.589,0.0523,843.67,21.19
6540,4.3966,1.594,0.0521,843.09,21.13
6640,4.3733,1.605,0.0519,842.59,21.14
6790,4.3422,1.611,0.0516,842.04,21.09
6830,4.3345,1.611,0.0515,841.58,21.06
6820,4.3112,1.616,0.0513,841.11,20.91
6910,4.2646,1.62,0.0507,840.67,21.02
6860,4.3034,1.625,0.0512,840.23,20.88
6870,4.3306,1.629,0.0516,839.71,20.87
6870,4.3151,1.634,0.0514,839.24,20.85
6950,4.2685,1.639,0.0509,838.73,20.82
7020,4.2142,1.644,0.0503,838.35,20.79
7020,4.2025,1.655,0.0502,837.91,20.79
6920,4.2375,1.66,0.0506,837.51,20.64
7010,4.2103,1.66,0.0503,837.01,20.62
7090,4.1443,1.665,0.0495,836.55,20.73
7110,4.1405,1.669,0.0495,836.04,20.57
7290,4.1599,1.674,0.0498,835.62,20.54
7410,4.1637,1.678,0.0499,835.21,20.51
7820,4.1754,1.683,0.05,834.79,20.65
7990,4.1094,1.687,0.0493,834.36,20.62
8210,4.0822,1.691,0.049,833.83,20.58
8410,4.1055,1.699,0.0493,833.43,20.56
8420,4.1482,1.703,0.0498,833.02,20.54
8470,4.1754,1.703,0.0501,832.64,20.53
8490,4.1831,1.708,0.0503,832.23,20.53
8480,4.1987,1.712,0.0505,831.88,20.53
8440,4.1987,1.717,0.0505,831.38,20.54
8450,4.187,1.721,0.0504,830.92,20.54
8460,4.1754,1.726,0.0503,830.49,20.53
8510,4.2221,1.73,0.0509,830.08,20.53
8540,4.2919,1.735,0.0517,829.67,20.51
8520,4.3076,1.743,0.0519,829.24,20.49
8490,4.2494,1.748,0.0513,828.76,20.35
8530,4.23,1.748,0.0511,828.35,20.48
8430,4.2688,1.753,0.0516,827.88,20.33
8440,4.2649,1.757,0.0516,827.33,20.31
8470,4.2649,1.762,0.0516,826.76,20.31
8360,4.1912,1.768,0.0507,826.24,20.29
8270,4.1446,1.774,0.0502,825.7,20.16
8280,4.1176,1.78,0.0499,825.26,20.16
8250,4.1719,1.786,0.0506,824.81,20.13
8320,4.211,1.795,0.0511,824.4,20.26
8260,4.2266,1.799,0.0513,823.95,20.11
8200,4.2032,1.799,0.051,823.47,20.13
8210,4.1917,1.803,0.0509,823.05,20.12
8210,4.1763,1.808,0.0508,822.6,20.1
8130,4.1416,1.814,0.0504,822.06,20.11
8260,4.1419,1.82,0.0504,821.64,20.3
8270,4.142,1.826,0.0504,821.18,20.28
8030,4.1228,1.831,0.0502,820.7,19.77
8140,4.1074,1.835,0.0501,820.25,19.93
8180,4.1463,1.844,0.0506,819.78,19.9
8200,4.189,1.849,0.0511,819.33,19.86
8120,4.2123,1.849,0.0514,818.89,19.69
8210,4.1618,1.853,0.0508,818.52,19.85
8130,4.1463,1.858,0.0507,818.1,19.7
8230,4.1308,1.862,0.0505,817.65,19.8
8170,4.1657,1.866,0.051,817.14,19.68
8050,4.2084,1.871,0.0515,816.7,19.69
7930,4.2317,1.876,0.0518,816.3,19.7
7860,4.1851,1.881,0.0513,815.82,19.69
7890,4.1774,1.89,0.0512,815.32,19.65
7820,4.1696,1.894,0.0512,814.83,19.51
7800,4.2007,1.894,0.0516,814.35,19.5
7810,4.2356,1.9,0.052,813.78,19.48
7850,4.1735,1.905,0.0513,813.31,19.45
7890,4.1424,1.911,0.051,812.8,19.45
7910,4.1618,1.917,0.0512,812.31,19.44
7900,4.2046,1.922,0.0518,811.85,19.44
7860,4.255,1.927,0.0524,811.38,19.44
7850,4.2278,1.932,0.0521,810.97,19.43
7890,4.189,1.941,0.0517,810.59,19.36
7810,4.1696,1.945,0.0515,810.14,19.26
7870,4.189,1.945,0.0517,809.77,19.25
7770,4.2628,1.95,0.0527,809.36,19.21
7710,4.2434,1.954,0.0525,808.89,19.07
7780,4.2201,1.958,0.0522,808.41,19.04
7730,4.2706,1.962,0.0529,807.89,19
7770,4.2783,1.967,0.053,807.35,18.97
7720,4.2395,1.974,0.0526,806.7,18.84
7760,4.189,1.98,0.052,806.1,18.81
7820,4.1853,1.994,0.052,805.48,18.8
7740,4.1853,2.001,0.052,804.94,18.79
7650,4.1659,2.001,0.0518,804.35,18.8
7570,4.162,2.008,0.0518,803.78,18.78
7550,4.1309,2.015,0.0514,803.2,18.79
7490,4.1115,2.021,0.0512,802.62,18.8
7340,4.0999,2.026,0.0511,802.1,18.83
7110,4.1387,2.031,0.0516,801.59,18.71
7040,4.162,2.037,0.052,801.05,18.7
7000,4.1076,2.041,0.0513,800.58,18.7
6970,4.0882,2.053,0.0511,800.16,18.69
6980,4.061,2.058,0.0508,799.74,18.67
6940,4.0494,2.058,0.0507,799.25,18.55
7000,4.0843,2.063,0.0511,798.87,18.67
6910,4.1309,2.067,0.0517,798.43,18.53
6870,4.1309,2.071,0.0518,798.04,18.5
6830,4.1232,2.075,0.0517,797.64,18.5
6810,4.1115,2.079,0.0516,797.2,18.48
6800,4.0649,2.084,0.051,796.66,18.47
6810,4.0455,2.089,0.0508,796.19,18.47
6790,4.0067,2.098,0.0504,795.76,18.31
6760,3.9834,2.102,0.0501,795.37,18.29
6720,3.995,2.102,0.0503,794.96,18.15
6740,4.0377,2.107,0.0508,794.58,18.13
6720,4.0649,2.112,0.0512,794.24,18.11
6700,4.0455,2.116,0.051,793.78,18.09
6720,4.0067,2.12,0.0505,793.33,18.07
6750,3.9523,2.124,0.0498,792.85,18.05
6770,3.9368,2.129,0.0497,792.35,18.05
6760,3.9795,2.134,0.0503,791.91,17.92
6740,3.9834,2.145,0.0503,791.48,17.9
6760,3.9989,2.15,0.0506,791.08,17.89
6790,4.0144,2.15,0.0508,790.6,17.99
6770,3.9756,2.154,0.0503,790.22,17.85
6770,3.9213,2.158,0.0497,789.67,17.83
6800,3.9174,2.163,0.0496,789.32,17.78
6750,3.8941,2.168,0.0494,788.84,17.65
6760,3.9135,2.172,0.0496,788.38,17.65
6710,3.9484,2.177,0.0501,787.89,17.65
6740,3.9484,2.183,0.0501,787.38,17.65
6750,3.9057,2.193,0.0496,786.96,17.64
6700,3.8708,2.198,0.0492,786.56,17.63
6690,3.9096,2.198,0.0497,786.04,17.49
6690,3.9523,2.203,0.0503,785.58,17.58
6530,3.9795,2.208,0.0507,785.09,17.48
6500,3.9407,2.213,0.0502,784.57,17.45
6460,3.9407,2.219,0.0503,784.03,17.3
6540,3.9135,2.226,0.05,783.38,17.41
6490,3.9292,2.233,0.0502,782.78,17.28
6490,3.9097,2.241,0.05,782.2,17.25
6500,3.8942,2.254,0.0498,781.66,17.25
6430,3.8865,2.259,0.0498,781.18,17.13
6510,3.867,2.259,0.0495,780.63,17.22
6480,3.867,2.265,0.0496,780.16,17.09
6590,3.9136,2.27,0.0502,779.69,17.17
6510,3.933,2.274,0.0505,779.27,17.05
6440,3.9292,2.279,0.0504,778.91,16.91
6460,3.9175,2.284,0.0503,778.51,16.9
6560,3.902,2.289,0.0502,778.06,17.01
6530,3.9253,2.293,0.0505,777.69,16.87
6460,3.9835,2.301,0.0513,777.21,16.86
6420,3.9835,2.305,0.0513,776.75,16.87
6390,3.9796,2.305,0.0513,776.36,16.86
6370,3.9525,2.309,0.0509,775.88,16.84
6330,3.9641,2.313,0.0511,775.46,16.85
6260,4.0068,2.317,0.0517,774.92,16.81
6160,4.0107,2.321,0.0518,774.43,16.71
6170,3.9641,2.328,0.0512,774.01,16.69
6190,3.9136,2.334,0.0506,773.51,16.68
6160,3.9136,2.34,0.0506,773.09,16.54
6260,3.8981,2.35,0.0505,772.64,16.53
6280,3.8826,2.356,0.0503,772.27,16.52
6380,3.8981,2.356,0.0505,771.87,16.59
6400,3.9214,2.361,0.0508,771.42,16.45
6460,3.8748,2.366,0.0503,770.85,16.42
6520,3.8127,2.371,0.0495,770.41,16.41
6510,3.8476,2.377,0.05,770.01,16.42
6510,3.8903,2.382,0.0506,769.59,16.42
6490,3.9059,2.387,0.0508,769.03,16.4
6490,3.8437,2.392,0.05,768.55,16.4
6500,3.8321,2.403,0.0499,768.05,16.35
6460,3.8204,2.408,0.0498,767.56,16.24
6390,3.8321,2.408,0.05,767.06,16.21
6350,3.8399,2.414,0.0501,766.61,16.08
6340,3.7972,2.418,0.0496,766.1,16.06
6350,3.77,2.423,0.0492,765.72,16.05
6350,3.805,2.427,0.0497,765.31,16.04
6340,3.8283,2.432,0.0501,764.8,16.02
6330,3.7856,2.437,0.0495,764.31,16.01
6300,3.7663,2.443,0.0493,763.93,15.87
6310,3.79,2.452,0.0496,763.56,15.87
6310,3.8253,2.456,0.0501,763.15,15.83
6270,3.8334,2.456,0.0503,762.63,15.81
6250,3.8259,2.461,0.0502,762.19,15.66
6310,3.7328,2.467,0.049,761.75,15.75
6290,3.7095,2.473,0.0487,761.29,15.63
6310,3.7562,2.479,0.0494,760.86,15.61
6230,3.7758,2.483,0.0496,760.49,15.48
6280,3.7719,2.488,0.0496,760.08,15.59
6230,3.7408,2.492,0.0492,759.64,15.45
6250,3.7214,2.501,0.049,759.22,15.44
6230,3.7214,2.506,0.049,758.8,15.42
6150,3.7447,2.506,0.0494,758.51,15.32
6130,3.7874,2.51,0.05,758.14,15.32
6140,3.7641,2.514,0.0497,757.75,15.3
6120,3.7292,2.518,0.0492,757.35,15.29
6110,3.7214,2.522,0.0492,756.98,15.27
6120,3.7059,2.526,0.049,756.64,15.25
6140,3.7097,2.531,0.0491,756.24,15.12
6120,3.7253,2.536,0.0493,755.89,15.11
6100,3.7136,2.544,0.0492,755.46,15.1
6100,3.702,2.548,0.049,755.03,15.09
6110,3.7059,2.548,0.0491,754.75,15.07
6060,3.6981,2.552,0.049,754.29,14.95
6060,3.6864,2.556,0.0489,753.81,14.93
6090,3.7097,2.561,0.0492,753.38,15.01
6070,3.7292,2.565,0.0495,753.1,14.9
6080,3.768,2.57,0.0501,752.77,14.9
6030,3.7447,2.574,0.0498,752.41,14.89
5990,3.7253,2.578,0.0495,752.04,14.76
5990,3.7331,2.586,0.0497,751.69,14.75
6000,3.7214,2.59,0.0495,751.28,14.72
5970,3.702,2.59,0.0493,750.91,14.72
5990,3.6942,2.595,0.0492,750.46,14.71
5940,3.7486,2.6,0.05,750.06,14.57
6020,3.7447,2.604,0.05,749.55,14.65
5980,3.7136,2.609,0.0496,749.07,14.52
5980,3.7059,2.615,0.0495,748.66,14.38
5940,3.7136,2.621,0.0496,748.16,14.35
5960,3.7331,2.627,0.0499,747.7,14.35
5960,3.7564,2.638,0.0503,747.19,14.33
5910,3.7331,2.642,0.05,746.72,14.33
5880,3.7331,2.642,0.05,746.35,14.33
5830,3.7836,2.646,0.0507,745.88,14.21
5820,3.8146,2.65,0.0512,745.42,14.3
5760,3.8341,2.655,0.0515,744.97,14.18
5760,3.8069,2.661,0.0511,744.45,14.02
5790,3.7641,2.667,0.0506,743.87,13.98
5800,3.7408,2.674,0.0503,743.3,13.96
5790,3.7331,2.682,0.0503,742.72,13.81
5820,3.7136,2.697,0.05,742.07,13.79
5780,3.702,2.704,0.0499,741.3,13.78
5720,3.7097,2.704,0.0501,740.66,13.66
5770,3.6787,2.713,0.0497,740.12,13.64
5820,3.6554,2.72,0.0494,739.59,13.72
5810,3.6904,2.727,0.0499,738.95,13.59
5750,3.7604,2.732,0.0509,738.45,13.61
5640,3.8342,2.736,0.052,737.99,13.49
5600,3.8614,2.739,0.0524,737.54,13.46
5640,3.8109,2.744,0.0517,737.09,13.42
5690,3.7293,2.757,0.0506,736.59,13.29
5720,3.7021,2.763,0.0503,736.2,13.25
5680,3.7604,2.763,0.0511,735.73,13.25
5640,3.7759,2.768,0.0513,735.39,13.26
5660,3.7953,2.773,0.0516,735.02,13.25
5610,3.8342,2.777,0.0522,734.57,13.24
5590,3.8458,2.781,0.0524,734.16,13.22
5550,3.7798,2.785,0.0515,733.75,13.11
5540,3.772,2.79,0.0514,733.38,13.1
5560,3.8109,2.794,0.052,732.96,13.06
5490,3.8264,2.803,0.0522,732.59,12.95
5510,3.7992,2.808,0.0519,732.11,12.82
5500,3.7448,2.808,0.0512,731.72,12.77
5570,3.7409,2.813,0.0512,731.28,12.75
5600,3.7565,2.818,0.0514,730.91,12.73
5620,3.7798,2.823,0.0517,730.51,12.71
5630,3.7992,2.826,0.052,730.17,12.66
5600,3.8031,2.831,0.0521,729.75,12.56
5620,3.7759,2.836,0.0518,729.29,12.54
5610,3.7759,2.841,0.0518,728.82,12.52
5590,3.8186,2.851,0.0524,728.3,12.4
5580,3.7798,2.856,0.0519,727.77,12.38
5550,3.772,2.856,0.0519,727.34,12.36
5500,3.7332,2.863,0.0514,726.9,12.36
