"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
85.1,2.0667,0.299,0.0212,974.72,-44.75
5.38e-23,2.1355,0.306,0.0219,974.21,-200.11
5.38e-23,2.1557,0.313,0.0221,973.64,-200.11
5.39e-23,2.1557,0.318,0.0222,972.23,-200.11
10900,2.1921,0.321,0.0225,972.16,12.83
11000,2.2325,0.325,0.023,971.73,12.95
11200,2.3255,0.329,0.0239,971.14,13.18
4.71e-23,2.3983,0.335,0.0247,970.59,-200.11
4.71e-23,2.4388,0.341,0.0251,969.86,-200.11
4.61e-23,2.4469,0.347,0.0252,969.31,-200.11
4.61e-23,2.459,0.352,0.0254,968.95,-200.11
9670,2.4711,0.357,0.0255,968.74,13.34
4.2e-23,2.5399,0.362,0.0262,967.98,-200.11
8480,2.5763,0.368,0.0266,966.81,13.63
3.98e-23,2.637,0.375,0.0273,966.01,-200.11
3.98e-23,2.6936,0.382,0.0279,966.01,-200.11
3.98e-23,2.7502,0.389,0.0285,965.12,-200.11
3.99e-23,2.7623,0.397,0.0287,963.76,-200.11
3.49e-23,2.7583,0.404,0.0286,963.28,-200.11
3.47e-23,2.7947,0.41,0.029,962.51,-200.11
3.47e-23,2.8432,0.415,0.0296,961.97,-200.11
3.31e-23,2.8634,0.42,0.0298,961.61,-200.11
3.32e-23,2.8837,0.424,0.03,960.87,-200.11
8710,2.8958,0.428,0.0302,959.86,16.84
3.32e-23,3.005,0.433,0.0313,959.98,-200.11
8770,3.0576,0.44,0.0319,959.54,17.27
3.26e-23,3.0414,0.446,0.0317,958.51,-200.11
3.09e-23,3.0131,0.451,0.0315,957.91,-200.11
8500,3.0051,0.456,0.0314,957.15,17.57
3.1e-23,3.0455,0.46,0.0318,956.56,-200.11
3.1e-23,3.1305,0.465,0.0327,956.74,-200.11
662,3.1183,0.471,0.0326,955.45,-17.35
3.1e-23,3.1588,0.476,0.0331,954.59,-200.11
8820,3.2114,0.481,0.0337,954.01,18.1
3.1e-23,3.2235,0.487,0.0338,954.09,-200.11
3.11e-23,3.2478,0.492,0.0341,953.22,-200.11
9250,3.2639,0.497,0.0343,952.61,18.82
1450,3.2761,0.501,0.0344,951.92,-7.7
3.11e-23,3.3853,0.506,0.0356,951.85,-200.11
3.11e-23,3.446,0.512,0.0362,951.06,-200.11
3.12e-23,3.454,0.519,0.0364,950.21,-200.11
3.05e-23,3.4419,0.524,0.0362,949.79,-200.11
9560,3.4621,0.529,0.0365,948.52,19.63
9470,3.543,0.533,0.0373,948.64,19.57
3.04e-23,3.6522,0.538,0.0385,948.29,-200.11
9670,3.6644,0.544,0.0387,947.42,19.88
2.98e-23,3.6927,0.55,0.039,946.47,-200.11
2.98e-23,3.6805,0.555,0.0389,945.9,-200.11
2.98e-23,3.7291,0.559,0.0394,945.48,-200.11
274,3.7857,0.564,0.0401,944.71,-26.97
2.84e-23,3.8787,0.569,0.0411,944.38,-200.11
9140,3.8988,0.574,0.0413,943.99,20.03
2.85e-23,3.9069,0.579,0.0414,943.55,-200.11
2.83e-23,3.9147,0.584,0.0415,943.01,-200.11
9090,3.8987,0.589,0.0414,942.37,20.02
2.83e-23,3.9715,0.594,0.0422,941.85,-200.11
9020,3.9995,0.598,0.0425,941.32,19.87
2.79e-23,4.0353,0.603,0.0429,941.15,-200.11
2.72e-23,4.0671,0.608,0.0432,940.48,-200.11
2.61e-23,4.0592,0.614,0.0432,939.27,-200.11
2.61e-23,4.0636,0.619,0.0433,938.76,-200.11
2.61e-23,4.1,0.624,0.0437,938.77,-200.11
8280,4.1358,0.629,0.0441,937.73,19.84
2.52e-23,4.1641,0.635,0.0444,937.79,-200.11
2.5e-23,4.1844,0.64,0.0447,936.56,-200.11
5700,4.1641,0.645,0.0444,937.23,14.9
2.43e-23,4.1561,0.651,0.0444,935.96,-200.11
7950,4.1399,0.656,0.0443,934.75,20.35
2.43e-23,4.1156,0.661,0.044,934.39,-200.11
2.43e-23,4.1278,0.666,0.0442,934.75,-200.11
7990,4.1278,0.67,0.0442,934.42,20.65
2.48,4.2005,0.675,0.045,932.98,-67.24
2.36e-23,4.245,0.68,0.0455,933.1,-200.11
37,4.2167,0.685,0.0453,931.61,-44.71
8190,4.1965,0.69,0.045,931.95,21.39
2.34e-23,4.2248,0.694,0.0454,931.22,-200.11
2.34e-23,4.2775,0.699,0.046,930.07,-200.11
8190,4.2734,0.704,0.046,929.95,21.41
8170,4.3058,0.709,0.0463,929.42,21.36
8160,4.3179,0.715,0.0465,929.06,21.34
233,4.2936,0.72,0.0463,928.04,-26.15
8100,4.2573,0.725,0.0459,927.58,21.19
8100,4.3139,0.729,0.0465,927.73,21.19
8280,4.4028,0.735,0.0475,926.68,21.54
2.35e-23,4.4311,0.741,0.0478,926.65,-200.11
2.35e-23,4.4756,0.747,0.0484,925.64,-200.11
2.35e-23,4.423,0.753,0.0478,924.39,-200.11
9140,4.3543,0.758,0.0471,923.75,23.09
9070,4.3705,0.763,0.0473,923.64,22.96
8880,4.4109,0.769,0.0478,923.29,22.98
2730,4.4715,0.776,0.0485,922.55,4.93
2.31e-23,4.4635,0.783,0.0484,921.81,-200.11
2.31e-23,4.4473,0.789,0.0483,920.69,-200.11
2.31e-23,4.4918,0.795,0.0488,920.25,-200.11
8800,4.4594,0.799,0.0485,919.32,23.15
2.26e-23,4.5079,0.802,0.049,919.62,-200.11
8930,4.5645,0.806,0.0497,919.18,23.39
8690,4.5645,0.811,0.0497,918.97,23.13
2.24e-23,4.5847,0.816,0.0499,918.26,-200.11
8820,4.5605,0.821,0.0497,917.88,23.34
2.21e-23,4.609,0.825,0.0502,917.33,-200.11
2.21e-23,4.6656,0.831,0.0509,916.67,-200.11
2.22e-23,4.706,0.837,0.0514,916.16,-200.11
2.2e-23,4.6656,0.844,0.051,915.07,-200.11
2.2e-23,4.6333,0.851,0.0507,914.14,-200.11
2.2e-23,4.5564,0.858,0.0499,913.73,-200.11
8570,4.5241,0.863,0.0495,913.14,23.11
2.16e-23,4.5767,0.867,0.0502,912.45,-200.11
8260,4.5847,0.871,0.0501,914.3,23.09
2.13e-23,4.5969,0.876,0.0504,912,-200.11
0.492,4.5524,0.882,0.05,911.07,-77.65
2.11e-23,4.5484,0.887,0.05,910.47,-200.11
2.09e-23,4.5847,0.892,0.0504,910.47,-200.11
8120,4.5807,0.897,0.0504,909.57,23.13
2.08e-23,4.5807,0.903,0.0504,909.08,-200.11
2.08e-23,4.5686,0.908,0.0503,908.21,-200.11
2.08e-23,4.5281,0.913,0.0498,908.53,-200.11
2.08e-23,4.5443,0.918,0.0501,907.6,-200.11
8140,4.5524,0.923,0.0502,907.3,23.18
2.09e-23,4.5605,0.927,0.0504,905.53,-200.11
2.09e-23,4.5767,0.933,0.0505,906.22,-200.11
8030,4.6009,0.938,0.0507,906.97,22.95
2.09e-23,4.5969,0.944,0.0508,904.76,-200.11
1.86e-23,4.6132,0.949,0.051,904.13,-200.11
7200,4.5566,0.953,0.0504,903.89,22.99
1.87e-23,4.5364,0.957,0.0502,903.74,-200.11
1.87e-23,4.5606,0.962,0.0505,903.37,-200.11
7180,4.5768,0.967,0.0506,903.73,22.95
1.87e-23,4.5889,0.973,0.051,900.33,-200.11
1.87e-23,4.6415,0.979,0.0515,901.91,-200.11
1.79e-23,4.6415,0.985,0.0515,900.8,-200.11
6990,4.5768,0.99,0.0509,898.72,23.18
6370,4.4959,0.994,0.05,898.76,22.84
1.67e-23,4.4959,0.999,0.05,899.61,-200.11
6550,4.5121,1.004,0.0502,898.92,23.3
5860,4.504,1.004,0.0502,896.61,23.04
5840,4.5162,1.014,0.0503,897.51,23.01
5830,4.5121,1.019,0.0503,897.24,22.99
5700,4.5081,1.019,0.0503,896.26,22.82
1.49e-23,4.5081,1.024,0.0503,896.24,-200.11
1.49e-23,4.5728,1.029,0.0511,895.31,-200.11
1.49e-23,4.6051,1.036,0.0514,895.35,-200.11
1.5e-23,4.5808,1.043,0.0512,894.33,-200.11
1.5e-23,4.5808,1.051,0.0513,892.99,-200.11
1.5e-23,4.5081,1.058,0.0505,892.78,-200.11
1.5e-23,4.4757,1.064,0.0502,891.81,-200.11
1.5e-23,4.5121,1.068,0.0506,892.13,-200.11
5760,4.5485,1.071,0.0511,890.69,22.91
1.5e-23,4.5525,1.076,0.0511,890.28,-200.11
1.5e-23,4.5485,1.082,0.0511,889.96,-200.11
1.5e-23,4.5404,1.088,0.051,889.61,-200.11
1.5e-23,4.5445,1.095,0.0512,888.34,-200.11
1.5e-23,4.5283,1.102,0.051,888.46,-200.11
1.5e-23,4.5,1.108,0.0507,887.22,-200.11
5700,4.4676,1.113,0.0504,886.85,22.74
1.5e-23,4.4636,1.117,0.0503,886.86,-200.11
5740,4.4636,1.121,0.0504,886.4,22.83
1.5e-23,4.4798,1.126,0.0505,886.3,-200.11
1.49e-23,4.5162,1.131,0.051,884.66,-200.11
5640,4.5242,1.136,0.0512,884.07,22.71
1.49e-23,4.4515,1.141,0.0503,884.27,-200.11
1.49e-23,4.4474,1.146,0.0503,883.38,-200.11
5630,4.4393,1.15,0.0503,883.07,22.67
1.49e-23,4.4717,1.155,0.0506,882.9,-200.12
0.295,4.5283,1.16,0.0514,881.79,-78.68
1.47e-23,4.4879,1.165,0.0509,881.59,-200.12
1.47e-23,4.4353,1.171,0.0503,881,-200.12
5510,4.3989,1.176,0.0499,880.76,22.43
1.47e-23,4.403,1.181,0.05,880.21,-200.12
5480,4.4596,1.185,0.0507,879.15,22.38
1.81,4.4637,1.189,0.0508,878.24,-66.01
1.37e-23,4.488,1.195,0.0511,878.47,-200.12
5060,4.4435,1.2,0.0506,877.37,22.22
1.37e-23,4.4516,1.206,0.0508,876.6,-200.12
1.37e-23,4.484,1.211,0.0512,876.58,-200.12
4960,4.4395,1.216,0.0507,876.07,22.18
1.35e-23,4.492,1.22,0.0513,875.05,-200.12
4870,4.5082,1.226,0.0516,874.06,22
1.34e-23,4.4274,1.232,0.0507,873.89,-200.12
1.34e-23,4.4395,1.237,0.0508,873.43,-200.12
4870,4.4233,1.241,0.0507,872.97,21.96
1.34e-23,4.4395,1.245,0.0509,872.66,-200.12
4870,4.4759,1.249,0.0513,872.32,21.96
4820,4.4435,1.255,0.051,871.41,21.76
1.33e-23,4.4799,1.26,0.0514,870.9,-200.12
1.29e-23,4.5203,1.266,0.052,870.05,-200.12
0.725,4.5042,1.272,0.0518,869.73,-71.51
1.26e-23,4.4274,1.278,0.0509,869.33,-200.12
4490,4.395,1.282,0.0507,867.62,21.74
4420,4.4354,1.286,0.0511,868.29,21.52
4370,4.4637,1.291,0.0514,867.96,21.34
1.25e-23,4.4637,1.296,0.0515,867.09,-200.12
4350,4.5082,1.301,0.052,866.39,21.52
12.5,4.4314,1.306,0.0512,866.29,-48.76
1.23e-23,4.391,1.31,0.0507,865.56,-200.12
4140,4.3829,1.315,0.0506,866.84,21.4
4130,4.4071,1.319,0.0509,865.29,21.34
1.15e-23,4.4435,1.324,0.0514,863.9,-200.12
1.15e-23,4.4637,1.33,0.0517,863.71,-200.12
4000,4.4314,1.335,0.0513,863.08,21.21
10.9,4.4071,1.34,0.0511,863.27,-49.42
4010,4.3869,1.345,0.0509,862.27,21.23
3960,4.3667,1.349,0.0507,861.36,20.98
3950,4.4354,1.355,0.0515,860.66,20.95
3950,4.4435,1.36,0.0516,860.64,20.92
3900,4.4112,1.366,0.0513,860.09,20.74
3900,4.3869,1.37,0.051,860.09,20.73
1.16e-23,4.3667,1.375,0.0508,859.52,-200.12
3960,4.3586,1.379,0.0508,858.54,20.93
3920,4.3586,1.384,0.0508,858.09,20.78
3890,4.3546,1.389,0.0508,857.95,20.63
1.16e-23,4.3627,1.394,0.0509,857.38,-200.12
3980,4.3829,1.4,0.0512,856.44,20.99
3890,4.3991,1.406,0.0514,856.55,20.6
3870,4.3546,1.411,0.0509,855.63,20.52
1.16e-23,4.3505,1.416,0.0509,855.01,-200.12
3940,4.3263,1.421,0.0506,854.43,20.78
1.16e-23,4.3465,1.425,0.0509,854.16,-200.12
1.17e-23,4.3465,1.429,0.0509,853.62,-200.12
3890,4.3306,1.434,0.0507,854.35,20.58
1.16e-23,4.383,1.439,0.0513,853.8,-200.12
3910,4.3632,1.445,0.0511,853.51,20.63
3860,4.3111,1.45,0.0506,852.62,20.43
1.17e-23,4.2981,1.455,0.0504,852.02,-200.12
3860,4.2782,1.46,0.0502,851.78,20.4
3820,4.283,1.465,0.0503,851.45,20.23
156,4.2867,1.47,0.0504,851.29,-22.93
1.17e-23,4.3351,1.475,0.051,850.28,-200.12
3920,4.3682,1.481,0.0514,849.67,20.6
1.17e-23,4.3316,1.487,0.0511,847.78,-200.12
1.17e-23,4.2713,1.493,0.0503,848.89,-200.12
3820,4.2228,1.498,0.0498,848.26,20.17
3780,4.2473,1.503,0.0501,847.31,20
3780,4.2514,1.508,0.0502,846.99,19.96
1.17e-23,4.2795,1.514,0.0504,848.98,-200.12
1.17e-23,4.2878,1.519,0.0507,845.94,-200.12
3750,4.2028,1.525,0.0497,845.99,19.81
3740,4.215,1.53,0.0499,845.03,19.75
3700,4.2311,1.535,0.0501,844.78,19.58
3710,4.2109,1.54,0.0501,840.77,19.55
3660,4.1907,1.545,0.0497,843.63,19.4
3660,4.2109,1.549,0.0499,843.46,19.39
3690,4.2675,1.554,0.0507,842.34,19.52
15.6,4.2514,1.558,0.0505,842.53,-46.44
3700,4.215,1.564,0.0501,841.36,19.52
3660,4.1988,1.569,0.0499,840.96,19.36
3650,4.1947,1.574,0.0499,841.3,19.32
1.18e-23,4.2109,1.579,0.0502,839.57,-200.12
3680,4.2028,1.585,0.0501,838.92,19.37
3620,4.1421,1.59,0.0493,839.71,19.14
3590,4.1664,1.595,0.0497,838.67,18.99
45.5,4.2109,1.599,0.0502,838.62,-36.23
1.19e-23,4.2392,1.603,0.0506,837.72,-200.12
3680,4.2069,1.608,0.0502,837.29,19.29
1.19e-23,4.219,1.613,0.0504,836.5,-200.12
1.19e-23,4.1624,1.619,0.0498,836.04,-200.12
3640,4.1098,1.624,0.0492,835.81,19.11
3640,4.0815,1.629,0.0489,835.33,19.09
3600,4.0532,1.634,0.0485,834.96,18.9
3660,4.0612,1.639,0.0487,834.05,19.12
3640,4.0491,1.644,0.0485,834.32,19.04
3610,4.0329,1.648,0.0484,833.64,18.9
1.2e-23,4.0612,1.652,0.0487,833.13,-200.12
3610,4.0612,1.657,0.0488,832.69,18.88
3610,4.0532,1.663,0.0487,832.05,18.84
1.2e-23,4.0046,1.668,0.0481,831.82,-200.12
3630,3.9682,1.673,0.0478,830.83,18.94
3610,3.948,1.677,0.0475,830.85,18.82
1.2e-23,3.9723,1.682,0.0478,830.5,-200.12
1.2e-23,4.0006,1.686,0.0482,829.76,-200.12
3570,3.9926,1.692,0.0482,829.07,18.62
1.2e-23,3.9886,1.698,0.0481,828.68,-200.12
3570,3.9077,1.703,0.0472,828.48,18.6
3580,3.8834,1.707,0.0469,828.02,18.57
1.21e-23,3.8793,1.711,0.0469,827.35,-200.12
3610,3.8753,1.715,0.0469,827.01,18.58
3590,3.8834,1.719,0.047,826.66,18.39
1.23e-23,3.9238,1.725,0.0475,826.07,-200.12
3590,3.8429,1.73,0.0466,825.18,18.38
3570,3.8025,1.735,0.0461,825.29,18.18
1.24e-23,3.7944,1.74,0.046,824.61,-200.12
3680,3.7742,1.744,0.0458,824.02,18.33
3640,3.7539,1.748,0.0456,823.67,18.17
3600,3.7499,1.753,0.0456,822.98,18
1.33e-23,3.8429,1.757,0.0467,822.66,-200.12
1.33e-23,3.8834,1.763,0.0472,822.22,-200.12
1.33e-23,3.8146,1.769,0.0464,821.48,-200.12
1.36e-23,3.7378,1.775,0.0455,821.17,-200.12
1.37e-23,3.7661,1.781,0.0459,820.21,-200.12
1.37e-23,3.7944,1.787,0.0463,819.48,-200.12
1.4e-23,3.7944,1.793,0.0463,819.74,-200.12
1.41e-23,3.762,1.8,0.046,818.12,-200.12
1.43e-23,3.7094,1.807,0.0453,818.03,-200.12
1.44e-23,3.6892,1.813,0.0451,817.64,-200.12
4040,3.6569,1.818,0.0448,816.83,17.66
4040,3.6528,1.823,0.0447,816.65,17.48
1.46e-23,3.6811,1.827,0.0451,815.89,-200.12
1.48e-23,3.7014,1.832,0.0454,815.8,-200.12
4190,3.6609,1.838,0.045,813.05,17.45
1.51e-23,3.6407,1.845,0.0447,814.76,-200.12
1.51e-23,3.6164,1.851,0.0444,813.76,-200.12
1.53e-23,3.584,1.857,0.0441,812.85,-200.12
4120,3.5598,1.863,0.0438,812.72,17.04
1.55e-23,3.5638,1.867,0.0439,812.03,-200.12
4170,3.5517,1.871,0.0437,812.91,17.04
4160,3.6083,1.875,0.0445,811.55,16.97
1.55e-23,3.6407,1.88,0.0449,811.09,-200.12
4170,3.584,1.886,0.0442,810.04,16.84
1.57e-23,3.5193,1.892,0.0435,809.91,-200.12
1.58e-23,3.495,1.897,0.0432,809.42,-200.12
4240,3.4627,1.902,0.0428,809.2,16.93
4160,3.4627,1.902,0.0428,808.27,16.59
1.6e-23,3.4748,1.913,0.043,807.55,-200.13
4190,3.4792,1.917,0.0431,807.17,16.53
4620,3.4433,1.922,0.0427,806.91,16.48
1.77e-23,3.4516,1.927,0.0428,806.41,-200.13
1.77e-23,3.4399,1.932,0.0427,806.1,-200.13
4610,3.3833,1.937,0.042,805.22,16.42
2200,3.3426,1.943,0.0415,804.72,5.34
1.78e-23,3.3024,1.947,0.041,804.62,-200.13
4560,3.2781,1.952,0.0407,804.61,16.22
4520,3.2781,1.956,0.0408,803.69,16.07
1.78e-23,3.2902,1.961,0.0409,803.84,-200.13
1.78e-23,3.3631,1.966,0.0419,802.99,-200.13
1.78e-23,3.3671,1.972,0.0419,802.66,-200.13
1.79e-23,3.3428,1.98,0.0417,802.07,-200.13
1.89e-23,3.2983,1.988,0.0412,801.53,-200.13
1.9e-23,3.2538,1.995,0.0406,800.95,-200.13
1.9e-23,3.2174,2.002,0.0402,800.35,-200.13
1.96e-23,3.2133,2.007,0.0402,800.06,-200.13
4930,3.2538,2.012,0.0407,799.11,15.87
1.97e-23,3.2376,2.018,0.0406,797.16,-200.13
4880,3.2376,2.024,0.0405,798.78,15.68
4860,3.2052,2.029,0.0401,798.87,15.49
4920,3.2012,2.034,0.0401,797.91,15.66
2e-23,3.1688,2.038,0.0398,796.92,-200.13
4910,3.1648,2.043,0.0397,797.07,15.54
4860,3.1364,2.047,0.0394,796.67,15.37
2.03e-23,3.1202,2.052,0.0392,795.83,-200.13
4970,3.1202,2.056,0.0392,795.46,15.48
4920,3.1243,2.061,0.0393,795,15.31
2.05e-23,3.1486,2.067,0.0397,794.02,-200.13
4990,3.1405,2.073,0.0396,792.58,15.38
4930,3.1081,2.079,0.0392,793.52,15.2
2.05e-23,3.1122,2.085,0.0392,793.14,-200.13
4890,3.1324,2.091,0.0396,791.97,15.05
2.05e-23,3.1122,2.097,0.0393,791.5,-200.13
4940,3.1,2.101,0.0392,790.81,15.2
4890,3.1081,2.106,0.0393,791.24,15.03
4890,3.1688,2.114,0.0401,789.7,15.02
4850,3.1688,2.119,0.0401,789.56,14.87
4840,3.1688,2.125,0.0402,789.08,14.84
4900,3.1688,2.13,0.0402,788.35,15.03
4810,3.1729,2.136,0.0403,788,14.73
4810,3.1729,2.141,0.0403,787.64,14.72
2.06e-23,3.189,2.146,0.0406,785.31,-200.13
4850,3.2093,2.151,0.0408,786.66,14.82
4810,3.2093,2.156,0.0408,786.26,14.69
4860,3.2093,2.16,0.0408,785.9,14.84
2.06e-23,3.2417,2.165,0.0413,785.56,-200.13
4780,3.2295,2.17,0.0412,784.46,14.55
4770,3.2255,2.175,0.0411,784.45,14.52
4730,3.2255,2.179,0.0411,784.39,14.4
2.07e-23,3.2821,2.184,0.0419,783.25,-200.13
4810,3.347,2.19,0.0428,782.85,14.61
4750,3.3106,2.195,0.0423,782.57,14.42
2.07e-23,3.3146,2.201,0.0424,782.16,-200.13
4760,3.3106,2.206,0.0424,781.6,14.43
4740,3.3146,2.21,0.0424,781.32,14.38
4710,3.3632,2.215,0.0431,779.47,14.25
2.08e-23,3.4239,2.221,0.044,778.81,-200.13
2.08e-23,3.4967,2.228,0.0449,778.11,-200.13
2.08e-23,3.5008,2.236,0.045,777.13,-200.13
2.08e-23,3.4725,2.244,0.0447,776.82,-200.13
2.09e-23,3.4279,2.251,0.0442,775.8,-200.13
2.09e-23,3.432,2.257,0.0443,775.26,-200.13
4680,3.4563,2.262,0.0446,775.03,14.05
4620,3.4606,2.265,0.0446,775.08,13.86
2.09e-23,3.509,2.269,0.0453,774.71,-200.13
2.09e-23,3.5372,2.273,0.0457,774.21,-200.13
4600,3.5619,2.279,0.0461,773.14,13.74
2.09e-23,3.5578,2.284,0.046,773.02,-200.13
4590,3.5262,2.29,0.0457,772.43,13.7
4540,3.4699,2.295,0.0449,771.99,13.51
2.1e-23,3.5098,2.301,0.0455,771.63,-200.13
4540,3.4738,2.307,0.045,771.15,13.52
4500,3.4537,2.312,0.0448,770.69,13.37
4500,3.5103,2.317,0.0456,769.89,13.35
4490,3.5468,2.323,0.0461,769.65,13.31
4460,3.567,2.329,0.0464,768.6,13.19
4420,3.5508,2.335,0.0462,767.87,13.02
2.11e-23,3.5305,2.342,0.046,767.36,-200.13
2.11e-23,3.5022,2.349,0.0457,766.48,-200.13
4430,3.4577,2.356,0.0451,766.23,13.03
4400,3.4496,2.361,0.045,766.25,12.95
4370,3.4658,2.365,0.0453,765.25,12.82
4380,3.5022,2.369,0.0457,765.54,12.79
4360,3.5265,2.374,0.0461,764.74,12.68
4350,3.5103,2.379,0.0459,764.51,12.65
4360,3.478,2.384,0.0456,763.35,12.62
2.22e-23,3.4658,2.389,0.0454,763.39,-200.13
4540,3.4618,2.394,0.0454,762.81,12.63
4530,3.5103,2.399,0.046,762.51,12.58
2.22e-23,3.5346,2.405,0.0464,761.46,-200.13
2.22e-23,3.5589,2.412,0.0468,761.13,-200.13
4500,3.4821,2.419,0.0458,760.66,12.44
2.23e-23,3.5024,2.425,0.0461,759.68,-200.13
2.23e-23,3.5226,2.431,0.0464,759.26,-200.13
2.21e-23,3.4781,2.438,0.0458,758.86,-200.13
2.21e-23,3.474,2.444,0.0458,758.47,-200.13
2.21e-23,3.5186,2.45,0.0464,757.69,-200.13
2.21e-23,3.555,2.456,0.0469,757.39,-200.13
2.19e-23,3.5267,2.462,0.0466,756.5,-200.13
2.19e-23,3.4902,2.468,0.0462,756.02,-200.13
2.2e-23,3.4983,2.474,0.0463,755.58,-200.13
2.2e-23,3.5064,2.48,0.0464,755.19,-200.13
4290,3.47,2.484,0.046,754.63,11.89
2.2e-23,3.5105,2.489,0.0465,754.34,-200.13
4260,3.4943,2.495,0.0464,752.91,11.77
2.16e-23,3.4578,2.501,0.0459,753.01,-200.13
4190,3.4862,2.506,0.0463,752.44,11.79
4150,3.47,2.511,0.0461,752.52,11.62
2.16e-23,3.4983,2.516,0.0465,752.02,-200.13
4150,3.47,2.516,0.0462,751.57,11.61
2.17e-23,3.4457,2.526,0.0459,750.65,-200.13
2.17e-23,3.5105,2.532,0.0468,750.41,-200.13
2.17e-23,3.5226,2.538,0.047,749.85,-200.13
2.17e-23,3.4781,2.545,0.0464,749.26,-200.13
2.17e-23,3.4416,2.553,0.046,748.56,-200.13
4110,3.4457,2.559,0.0461,747.67,11.4
4080,3.4538,2.564,0.0462,747.66,11.28
4040,3.4781,2.568,0.0465,747.45,11.13
4080,3.5105,2.573,0.047,746.71,11.28
4050,3.5064,2.577,0.047,746.44,11.16
2.18e-23,3.5267,2.582,0.0473,745.7,-200.13
2.18e-23,3.5226,2.587,0.0473,745.03,-200.13
4060,3.5105,2.592,0.0471,744.64,11.14
4050,3.4943,2.597,0.0469,744.39,11.1
2.18e-23,3.5307,2.602,0.0475,744.03,-200.13
4010,3.5388,2.607,0.0476,743.97,10.96
3990,3.5428,2.612,0.0477,743.03,10.85
472,3.5469,2.617,0.0478,742.38,-17.59
2.19e-23,3.5631,2.622,0.048,742.13,-200.13
4000,3.5712,2.627,0.0482,741.55,10.85
3990,3.5914,2.632,0.0484,741.38,10.83
2.19e-23,3.6846,2.638,0.0496,742.92,-200.13
4020,3.7129,2.645,0.0502,739.92,10.9
3950,3.6522,2.651,0.0494,739.89,10.64
3910,3.6198,2.658,0.049,739.36,10.47
3900,3.5956,2.663,0.0487,738.54,10.43
2.2e-23,3.5996,2.669,0.0488,737.8,-200.14
2.19e-23,3.5996,2.674,0.0488,737.46,-200.14
3860,3.5835,2.678,0.0486,737.21,10.32
2.18e-23,3.6523,2.681,0.0497,735.59,-200.14
3830,3.6969,2.686,0.0502,736.51,10.37
3770,3.6768,2.691,0.0499,736.19,10.11
2.17e-23,3.6362,2.696,0.0494,735.38,-200.14
3800,3.6126,2.701,0.0492,734.98,10.2
