"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
6140,3.1527,0.395,0.0327,965.5,11.02
6200,3.2007,0.401,0.0332,964.91,10.8
6200,3.2326,0.406,0.0335,964.32,10.64
6230,3.2286,0.409,0.0335,963.81,10.55
6240,3.2166,0.413,0.0334,963.34,10.57
6260,3.2206,0.417,0.0334,962.88,10.57
6210,3.2446,0.42,0.0337,962.45,10.26
6300,3.2486,0.423,0.0338,961.94,10.04
6370,3.2246,0.426,0.0335,961.48,9.92
6370,3.2205,0.43,0.0335,961.02,9.81
6440,3.2204,0.435,0.0335,960.56,9.83
6380,3.2005,0.439,0.0333,960.19,10.39
6320,3.2242,0.442,0.0336,959.86,10.59
6320,3.2519,0.445,0.0339,959.57,10.59
6300,3.2756,0.447,0.0341,959.31,10.61
6310,3.2714,0.449,0.0341,959.01,10.42
6210,3.2913,0.451,0.0343,958.7,11.08
6120,3.2992,0.454,0.0344,958.35,11
6320,3.2832,0.456,0.0343,958.03,10.04
6360,3.2952,0.459,0.0344,957.75,9.7
6380,3.3232,0.462,0.0347,957.41,9.77
6290,3.3153,0.465,0.0346,956.91,10.34
6100,3.2753,0.468,0.0342,956.41,11.3
5940,3.2593,0.473,0.0341,955.96,11.56
5920,3.2873,0.479,0.0344,955.53,11.71
5880,3.3073,0.483,0.0346,955.03,11.71
5870,3.3193,0.487,0.0348,954.57,11.71
5770,3.3352,0.491,0.035,954,11.6
5740,3.3512,0.496,0.0352,953.34,11.59
5670,3.3552,0.502,0.0352,952.66,11.47
5660,3.3552,0.508,0.0352,951.99,11.45
5600,3.3432,0.515,0.0351,951.31,11.34
5580,3.3352,0.522,0.0351,950.58,11.32
5570,3.3672,0.53,0.0354,949.86,11.32
5570,3.3752,0.536,0.0356,949.14,11.3
5520,3.3592,0.541,0.0354,948.47,11.2
5490,3.3392,0.548,0.0352,947.79,11.17
5510,3.3632,0.554,0.0355,947.16,11.16
5490,3.3991,0.559,0.0359,946.6,11.15
5430,3.4031,0.563,0.036,946.07,11.03
5410,3.3991,0.567,0.036,945.48,10.98
5380,3.4111,0.572,0.0361,944.95,10.89
5390,3.4191,0.577,0.0362,944.29,10.87
5390,3.3991,0.582,0.036,943.62,10.84
5380,3.3712,0.589,0.0358,942.87,10.73
5380,3.3872,0.596,0.0359,942.26,10.7
5360,3.4111,0.602,0.0362,941.63,10.69
5330,3.4191,0.608,0.0363,940.88,10.56
5330,3.4151,0.613,0.0363,940.1,10.53
5350,3.3951,0.62,0.0361,939.32,10.51
5310,3.3552,0.628,0.0357,938.52,10.37
5290,3.3552,0.635,0.0358,937.83,10.24
5330,3.3552,0.642,0.0358,937.25,10.33
5300,3.3872,0.648,0.0362,936.7,10.24
5290,3.4151,0.651,0.0365,936.11,10.2
5310,3.4311,0.656,0.0367,935.39,10.19
5310,3.4151,0.662,0.0365,934.7,10.13
5310,3.4071,0.669,0.0365,933.86,10.04
5320,3.4031,0.676,0.0365,932.99,10.01
5320,3.3552,0.684,0.036,932.14,9.9
5320,3.3153,0.693,0.0356,931.42,9.86
5340,3.3712,0.699,0.0362,930.78,9.85
5300,3.4112,0.703,0.0367,930.19,9.75
5290,3.4192,0.708,0.0368,929.53,9.71
5320,3.3992,0.714,0.0366,928.89,9.69
5280,3.3713,0.72,0.0363,928.34,9.59
5280,3.3913,0.726,0.0366,927.79,9.57
5280,3.4112,0.731,0.0368,927.19,9.54
5300,3.4152,0.735,0.0369,926.52,9.51
5320,3.3913,0.741,0.0366,925.93,9.47
5310,3.3913,0.752,0.0367,924.63,9.35
5290,3.3873,0.757,0.0367,923.96,9.32
5270,3.4032,0.761,0.0369,923.31,9.22
5300,3.4112,0.766,0.037,922.57,9.19
5280,3.3992,0.773,0.0369,921.88,9.1
5250,3.3833,0.779,0.0367,921.16,9.05
5250,3.3633,0.786,0.0365,920.46,8.94
5300,3.3513,0.793,0.0364,919.78,8.97
5280,3.3673,0.8,0.0366,919.01,8.85
5280,3.3593,0.807,0.0366,918.38,8.83
5270,3.3593,0.814,0.0366,917.79,8.8
5290,3.3673,0.82,0.0367,917.17,8.78
5290,3.3873,0.825,0.037,916.55,8.69
5260,3.3913,0.829,0.037,915.89,8.59
5270,3.3713,0.835,0.0368,915.12,8.53
5260,3.3234,0.842,0.0363,914.38,8.42
5300,3.2994,0.849,0.0361,913.73,8.5
5280,3.3194,0.856,0.0363,913.23,8.48
5260,3.3713,0.86,0.0369,912.53,8.37
5270,3.3753,0.864,0.037,911.93,8.34
5240,3.3673,0.869,0.037,911.26,8.22
5280,3.3673,0.875,0.037,910.49,8.19
5290,3.3633,0.882,0.037,909.78,8.07
5320,3.3473,0.889,0.0368,909.09,8.03
5370,3.3313,0.897,0.0367,908.31,8.08
5340,3.3273,0.905,0.0367,907.6,7.98
5330,3.3194,0.912,0.0366,906.93,7.94
5330,3.3353,0.919,0.0368,906.19,7.84
5310,3.3353,0.925,0.0368,905.49,7.78
5300,3.3234,0.931,0.0367,904.81,7.7
5280,3.3155,0.937,0.0367,904.16,7.6
5280,3.2995,0.942,0.0365,903.54,7.59
5300,3.2955,0.947,0.0365,902.95,7.64
5290,3.2955,0.952,0.0365,902.39,7.57
5290,3.2875,0.957,0.0365,901.86,7.53
5290,3.2995,0.961,0.0366,901.42,7.53
5270,3.3155,0.965,0.0368,900.9,7.41
5260,3.2995,0.97,0.0366,900.44,7.4
5240,3.2995,0.975,0.0367,899.88,7.39
5220,3.3035,0.98,0.0367,899.35,7.28
5220,3.2914,0.986,0.0366,898.77,7.26
5240,3.2674,0.992,0.0364,898.25,7.25
5250,3.2672,0.998,0.0364,897.71,7.23
5240,3.2748,1.003,0.0365,897.21,7.22
5230,3.2944,1.008,0.0367,896.65,7.11
5230,3.3222,1.013,0.0371,896.03,7.08
5240,3.3021,1.018,0.0369,895.46,7.03
5220,3.2901,1.024,0.0368,894.74,6.94
5220,3.2861,1.031,0.0368,894.09,6.91
5220,3.2861,1.038,0.0368,893.43,6.82
5240,3.2821,1.044,0.0368,892.63,6.79
5230,3.2702,1.05,0.0367,891.9,6.77
5220,3.2702,1.057,0.0367,891.24,6.75
5200,3.2662,1.063,0.0367,890.68,6.63
5220,3.2422,1.069,0.0364,890.11,6.62
5200,3.2662,1.074,0.0367,889.58,6.52
5210,3.2742,1.079,0.0368,889.01,6.5
5190,3.2742,1.083,0.0369,888.45,6.47
5220,3.2542,1.088,0.0367,887.89,6.46
5220,3.2342,1.094,0.0364,887.38,6.43
5210,3.2582,1.099,0.0367,886.83,6.34
5180,3.2582,1.104,0.0368,886.3,6.28
5180,3.2622,1.108,0.0368,885.73,6.21
5180,3.2462,1.113,0.0367,885.15,6.17
5190,3.2382,1.119,0.0366,884.61,6.17
5190,3.2382,1.124,0.0366,884.05,6.16
5170,3.2582,1.129,0.0369,883.55,6.08
5180,3.2582,1.133,0.0369,882.96,6.05
5170,3.2342,1.138,0.0367,882.38,6.01
5170,3.2222,1.143,0.0365,881.84,5.99
5180,3.2302,1.149,0.0367,881.37,5.96
5160,3.2422,1.153,0.0368,880.89,5.89
5170,3.2502,1.158,0.0369,880.36,5.86
5130,3.2462,1.163,0.0369,879.83,5.77
5130,3.2342,1.168,0.0368,879.23,5.71
5150,3.2183,1.174,0.0366,878.6,5.67
5160,3.2064,1.18,0.0365,877.98,5.58
5160,3.1984,1.187,0.0365,877.34,5.56
5170,3.2024,1.193,0.0365,876.75,5.53
5190,3.2144,1.199,0.0367,876.1,5.49
5180,3.2263,1.205,0.0369,875.39,5.39
5140,3.2104,1.211,0.0367,874.65,5.29
5150,3.1984,1.218,0.0366,873.82,5.24
5130,3.2024,1.224,0.0367,873.12,5.11
5140,3.2144,1.231,0.0368,872.33,5.1
5100,3.2064,1.237,0.0368,871.64,5.03
5100,3.1904,1.243,0.0366,870.96,5.02
5100,3.1984,1.25,0.0367,870.42,4.99
5130,3.1824,1.256,0.0366,869.85,4.98
5140,3.1864,1.262,0.0367,869.32,4.94
5140,3.2104,1.267,0.037,868.8,4.93
5100,3.2064,1.271,0.0369,868.34,4.81
5100,3.2064,1.275,0.0369,867.88,4.82
5100,3.2303,1.279,0.0372,867.32,4.78
5080,3.2343,1.284,0.0373,866.75,4.67
5100,3.2104,1.29,0.0371,866.15,4.65
5100,3.1904,1.296,0.0369,865.56,4.64
5100,3.1904,1.302,0.0369,864.97,4.56
5090,3.1984,1.308,0.037,864.44,4.53
5090,3.2064,1.312,0.0371,863.93,4.51
5040,3.2144,1.317,0.0372,863.38,4.43
5040,3.2224,1.322,0.0373,862.76,4.4
5070,3.2224,1.327,0.0374,862.17,4.47
5070,3.2144,1.332,0.0373,861.58,4.5
5030,3.1904,1.338,0.0371,860.95,4.42
5000,3.1784,1.345,0.0369,860.28,4.31
5010,3.1425,1.352,0.0366,859.68,4.28
4980,3.1744,1.359,0.037,859.08,4.2
4980,3.1944,1.364,0.0372,858.47,4.18
4980,3.2104,1.369,0.0374,857.9,4.15
4970,3.1904,1.374,0.0372,857.26,4.1
4950,3.1904,1.381,0.0372,856.68,4.04
4950,3.2183,1.387,0.0376,856.14,4.01
4990,3.2259,1.392,0.0377,855.53,4.09
4960,3.2094,1.396,0.0375,854.95,3.98
4910,3.201,1.402,0.0375,854.37,3.86
4920,3.1771,1.409,0.0372,853.79,3.91
4870,3.2051,1.414,0.0376,853.26,3.74
4930,3.2291,1.419,0.0379,852.82,3.86
4910,3.2291,1.422,0.0379,852.34,3.78
4910,3.2051,1.426,0.0376,851.86,3.76
4870,3.1892,1.43,0.0375,851.33,3.67
4880,3.2091,1.435,0.0377,850.87,3.63
4910,3.2211,1.44,0.0379,850.42,3.61
4900,3.2051,1.445,0.0377,849.89,3.51
4890,3.1972,1.45,0.0376,849.34,3.49
4890,3.1852,1.455,0.0375,848.73,3.47
4850,3.1892,1.461,0.0376,848.25,3.39
4850,3.1932,1.466,0.0377,847.82,3.4
4830,3.2171,1.47,0.038,847.41,3.39
4810,3.2291,1.474,0.0381,846.9,3.42
4790,3.2291,1.477,0.0382,846.39,3.42
4780,3.2171,1.482,0.038,845.89,3.42
4730,3.2131,1.488,0.038,845.34,3.35
4730,3.2171,1.493,0.0381,844.82,3.31
4730,3.2171,1.499,0.0381,844.22,3.29
4700,3.2051,1.505,0.038,843.58,3.33
4670,3.1892,1.511,0.0378,843.05,3.34
4630,3.1892,1.517,0.0378,842.6,3.25
4620,3.2131,1.523,0.0382,842.09,3.26
4610,3.2411,1.528,0.0385,841.55,3.29
4580,3.261,1.531,0.0388,841.07,3.33
4590,3.249,1.535,0.0386,840.66,3.43
4580,3.2291,1.54,0.0384,840.17,3.45
4570,3.2411,1.55,0.0386,839.38,3.45
4530,3.257,1.553,0.0388,839.01,3.36
4540,3.277,1.556,0.0391,838.61,3.41
4510,3.273,1.559,0.039,838.27,3.33
4480,3.277,1.563,0.0391,837.84,3.26
4470,3.281,1.567,0.0392,837.34,3.25
4470,3.281,1.571,0.0392,836.86,3.25
4440,3.277,1.577,0.0392,836.4,3.17
4470,3.281,1.582,0.0392,835.93,3.23
4460,3.265,1.586,0.0391,835.52,3.25
4440,3.261,1.59,0.039,835.11,3.24
4430,3.273,1.595,0.0392,834.63,3.26
4410,3.3009,1.599,0.0396,834.2,3.28
4400,3.3209,1.602,0.0398,833.84,3.28
4370,3.3209,1.605,0.0398,833.44,3.23
4360,3.3049,1.609,0.0397,833.02,3.32
4340,3.2969,1.613,0.0396,832.61,3.33
4310,3.3129,1.618,0.0398,832.12,3.47
4260,3.3289,1.624,0.04,831.72,3.55
4230,3.3448,1.628,0.0402,831.2,3.57
4190,3.3408,1.632,0.0402,830.75,3.5
4190,3.3328,1.636,0.0401,830.23,3.5
4190,3.3247,1.641,0.0401,829.83,3.53
4160,3.3563,1.646,0.0405,829.39,3.48
4140,3.3916,1.651,0.0409,828.88,3.47
4120,3.3874,1.654,0.0409,828.45,3.39
4110,3.3755,1.659,0.0408,828.02,3.35
4090,3.3715,1.664,0.0407,827.61,3.27
4060,3.3555,1.669,0.0406,827.1,3.27
4030,3.3356,1.674,0.0403,826.66,3.26
4010,3.3555,1.679,0.0406,826.27,3.21
4010,3.3954,1.685,0.0411,825.51,3.27
3970,3.3874,1.688,0.0411,825.13,3.2
3950,3.3715,1.692,0.0409,824.68,3.36
3910,3.3635,1.696,0.0408,824.26,3.4
3900,3.4074,1.701,0.0414,823.92,3.52
3870,3.4233,1.704,0.0416,823.5,3.55
3830,3.4114,1.707,0.0414,823.1,3.48
3830,3.4313,1.712,0.0417,822.65,3.53
3810,3.4313,1.717,0.0417,822.26,3.45
3800,3.4273,1.721,0.0417,821.84,3.43
3800,3.4433,1.725,0.0419,821.42,3.42
3800,3.4513,1.729,0.042,821.05,3.4
3780,3.4513,1.733,0.0421,820.7,3.34
3770,3.4433,1.737,0.042,820.19,3.34
3750,3.4513,1.741,0.0421,819.67,3.32
3730,3.4832,1.745,0.0425,819.19,3.27
3720,3.4752,1.748,0.0424,818.74,3.36
3690,3.4513,1.752,0.0422,818.32,3.42
3650,3.4593,1.757,0.0423,818.02,3.43
3630,3.4792,1.76,0.0425,817.68,3.43
3630,3.4952,1.763,0.0428,817.28,3.41
3620,3.5071,1.767,0.0429,816.92,3.34
3610,3.4872,1.77,0.0427,816.64,3.33
3600,3.4912,1.774,0.0428,816.35,3.33
3580,3.5351,1.777,0.0433,816.11,3.26
3570,3.5391,1.78,0.0434,815.82,3.29
3560,3.543,1.783,0.0434,815.45,3.23
3560,3.5311,1.786,0.0433,815.04,3.35
3510,3.5271,1.79,0.0433,814.68,3.28
3510,3.5151,1.794,0.0432,814.31,3.35
3490,3.5231,1.798,0.0433,813.87,3.28
3500,3.547,1.801,0.0436,813.42,3.27
3470,3.5351,1.805,0.0435,813.07,3.19
3490,3.4872,1.81,0.0429,812.73,3.22
3470,3.5151,1.814,0.0433,812.32,3.17
3460,3.5271,1.818,0.0434,811.91,3.17
3460,3.551,1.821,0.0438,811.51,3.18
3420,3.543,1.825,0.0437,811.2,3.1
3430,3.5391,1.829,0.0436,810.82,3.17
3410,3.559,1.832,0.0439,810.38,3.1
3400,3.5829,1.835,0.0442,810.08,3.21
3370,3.5909,1.837,0.0443,809.73,3.3
3330,3.575,1.841,0.0442,809.39,3.29
3320,3.567,1.845,0.0441,809.08,3.27
3320,3.575,1.848,0.0442,808.81,3.36
3310,3.579,1.851,0.0443,808.62,3.34
3280,3.5869,1.853,0.0444,808.3,3.31
3280,3.5869,1.855,0.0444,808.06,3.3
3270,3.5909,1.857,0.0445,807.81,3.32
3260,3.6189,1.86,0.0448,807.52,3.3
3250,3.6508,1.862,0.0452,807.3,3.3
3240,3.6468,1.865,0.0452,807,3.32
3230,3.6348,1.868,0.0451,806.74,3.33
3220,3.6228,1.871,0.0449,806.38,3.34
3200,3.6149,1.874,0.0448,806.01,3.35
3170,3.6349,1.877,0.0451,805.77,3.34
3150,3.6469,1.879,0.0453,805.55,3.38
3120,3.6389,1.882,0.0452,805.2,3.42
3050,3.6349,1.885,0.0452,804.91,3.56
2980,3.6548,1.888,0.0454,804.51,3.62
2920,3.6667,1.891,0.0456,804.12,3.68
2830,3.6705,1.895,0.0457,803.71,3.74
2640,3.6461,1.899,0.0454,803.37,3.98
2550,3.6694,1.904,0.0457,803.07,4.03
2520,3.6932,1.908,0.046,802.7,4.04
2450,3.7291,1.911,0.0465,802.36,4.06
2430,3.757,1.915,0.0468,801.94,4.05
2400,3.761,1.918,0.0469,801.48,3.97
2360,3.7451,1.923,0.0468,800.91,3.98
2320,3.761,1.929,0.047,800.42,3.89
2310,3.773,1.934,0.0472,799.94,3.84
2310,3.7491,1.94,0.0469,799.41,3.84
2270,3.765,1.946,0.0471,798.95,3.77
2270,3.777,1.951,0.0473,798.52,3.7
2250,3.785,1.957,0.0474,798.09,3.71
2230,3.8169,1.961,0.0479,797.64,3.7
2220,3.8448,1.965,0.0482,797.25,3.7
2180,3.8528,1.971,0.0484,795.97,3.6
2140,3.8528,1.984,0.0485,794.78,3.49
2140,3.8687,1.99,0.0487,794.38,3.47
2160,3.8647,1.994,0.0487,794.09,3.45
2140,3.8767,2.002,0.0489,793.52,3.37
2150,3.9126,2.005,0.0493,793.2,3.36
2140,3.9285,2.007,0.0495,792.85,3.35
2140,3.9046,2.01,0.0493,792.53,3.33
2110,3.8927,2.014,0.0491,792.2,3.26
2110,3.8847,2.018,0.0491,791.86,3.25
2090,3.9046,2.022,0.0493,791.44,3.23
2070,3.9006,2.026,0.0493,791.11,3.17
2060,3.8927,2.029,0.0492,790.8,3.18
2060,3.9046,2.033,0.0494,790.46,3.16
2060,3.9166,2.035,0.0496,790.18,3.14
2040,3.9126,2.038,0.0495,789.85,3.08
2050,3.9285,2.041,0.0498,789.52,3.11
2030,3.9166,2.044,0.0496,789.21,2.98
2020,3.9206,2.048,0.0497,788.87,2.98
2020,3.9126,2.052,0.0496,788.59,2.97
2000,3.9206,2.055,0.0497,788.28,2.97
1970,3.9325,2.058,0.0499,787.99,2.94
1970,3.9206,2.061,0.0498,787.62,2.95
1950,3.9285,2.065,0.0499,787.35,2.88
1950,3.9485,2.068,0.0502,787.15,2.79
1920,3.9405,2.075,0.0501,786.59,2.78
1930,3.9445,2.079,0.0502,786.32,2.76
1920,3.9445,2.082,0.0502,786,2.68
1910,3.9405,2.086,0.0502,785.64,2.67
1900,3.9246,2.089,0.05,785.3,2.68
1870,3.9365,2.096,0.0502,784.85,2.68
1840,3.9525,2.096,0.0504,784.55,2.61
1830,3.9405,2.099,0.0503,784.12,2.59
1810,3.9325,2.102,0.0502,783.82,2.59
1790,3.9605,2.105,0.0505,783.62,2.59
1760,3.9684,2.108,0.0507,783.29,2.52
1740,3.9765,2.111,0.0508,782.92,2.52
1690,3.9646,2.115,0.0507,782.6,2.55
1670,3.9725,2.119,0.0508,782.23,2.56
1630,3.9845,2.123,0.051,781.9,2.54
1610,3.9646,2.13,0.0507,781.55,2.47
1580,3.9725,2.13,0.0509,781.16,2.42
1540,3.9486,2.135,0.0506,780.82,2.43
1540,3.9725,2.139,0.0509,780.47,2.42
1520,3.9805,2.142,0.051,780.16,2.41
1510,3.9845,2.145,0.0511,779.79,2.41
1490,4.0163,2.149,0.0515,779.44,2.41
1480,4.016,2.152,0.0515,779.07,2.34
1480,4.0034,2.156,0.0514,778.73,2.32
1460,3.9989,2.16,0.0514,778.42,2.26
1450,4.0028,2.167,0.0514,778.03,2.32
1430,4.0267,2.167,0.0518,777.72,2.26
1420,4.0347,2.17,0.0519,777.35,2.24
1440,4.0387,2.174,0.052,776.98,2.21
1450,4.0187,2.178,0.0517,776.63,2.21
1440,4.0187,2.182,0.0518,776.28,2.14
1440,4.0387,2.186,0.0521,775.88,2.12
1420,4.0506,2.189,0.0522,775.59,2.05
1410,4.0586,2.192,0.0524,775.23,2.1
1380,4.0347,2.196,0.0521,774.82,2.05
1370,4.0506,2.205,0.0523,774.41,2.04
1360,4.0466,2.205,0.0523,774.07,2.05
1350,4.0466,2.209,0.0523,773.68,2.05
1330,4.0546,2.213,0.0524,773.33,2.05
1260,4.0626,2.216,0.0526,773,1.95
1240,4.0785,2.219,0.0528,772.67,1.91
1220,4.0825,2.223,0.0529,772.28,1.84
1210,4.0626,2.227,0.0526,771.92,1.75
1230,4.0586,2.232,0.0526,771.51,1.8
1220,4.0785,2.236,0.0529,771.14,1.73
1230,4.0825,2.243,0.053,770.82,1.77
1230,4.0905,2.243,0.0531,770.51,1.7
1240,4.1064,2.246,0.0533,770.14,1.69
1250,4.0985,2.25,0.0532,769.79,1.67
1240,4.0945,2.253,0.0532,769.48,1.68
1230,4.1064,2.257,0.0534,769.12,1.68
1210,4.1144,2.26,0.0535,768.8,1.6
1210,4.0985,2.264,0.0533,768.45,1.59
1200,4.0865,2.268,0.0532,768.08,1.57
1190,4.0785,2.272,0.0531,767.74,1.48
1180,4.0706,2.279,0.053,767.36,1.42
1170,4.0666,2.279,0.053,766.97,1.47
1170,4.0785,2.282,0.0532,766.59,1.47
1150,4.1184,2.286,0.0537,766.24,1.41
1140,4.1304,2.29,0.0539,765.82,1.33
1130,4.0865,2.294,0.0534,765.33,1.32
1120,4.0387,2.3,0.0528,764.85,1.25
1100,4.0785,2.305,0.0534,764.38,1.23
1090,4.1064,2.31,0.0538,763.95,1.17
1080,4.1224,2.314,0.054,763.56,1.23
1080,4.1304,2.323,0.0541,763.15,1.14
1070,4.0985,2.323,0.0537,762.62,1.11
1080,4.0706,2.329,0.0534,762.06,1.01
1100,3.9749,2.336,0.0522,761.54,1.01
1100,4.0147,2.342,0.0528,761.08,1
1100,4.0747,2.347,0.0536,760.65,0.93
1100,4.1185,2.351,0.0542,760.33,0.92
1090,4.1026,2.354,0.054,759.95,0.89
1090,4.0627,2.358,0.0535,759.54,0.88
1070,4.0865,2.362,0.0538,759.15,0.82
1060,4.118,2.37,0.0543,758.82,0.81
1050,4.1052,2.37,0.0541,758.42,0.74
1040,4.1048,2.373,0.0542,758,0.73
1040,4.1128,2.378,0.0543,757.66,0.65
1040,4.1248,2.382,0.0545,757.21,0.68
1050,4.0969,2.386,0.0541,756.81,0.6
1050,4.0969,2.391,0.0542,756.35,0.54
1060,4.0969,2.396,0.0542,755.96,0.52
1050,4.1088,2.401,0.0544,755.53,0.5
1040,4.1128,2.405,0.0545,755.13,0.49
1040,4.1248,2.412,0.0547,754.74,0.48
1040,4.1168,2.412,0.0546,754.36,0.35
1000,4.1048,2.416,0.0544,753.94,0.4
963,4.0929,2.421,0.0543,753.49,0.35
944,4.1288,2.427,0.0548,753.06,0.28
933,4.1009,2.432,0.0545,752.55,0.26
928,4.0969,2.436,0.0545,752.13,0.19
924,4.0849,2.442,0.0543,751.7,0.18
916,4.1208,2.447,0.0549,751.27,0.1
908,4.1168,2.451,0.0548,750.81,0.08
909,4.1128,2.461,0.0548,750.4,0.06
905,4.0929,2.461,0.0546,749.9,0.05
904,4.0769,2.466,0.0544,749.53,-0.02
902,4.0929,2.471,0.0546,749.19,-0.05
897,4.1168,2.475,0.055,748.71,-0.16
897,4.1088,2.48,0.0549,748.27,-0.18
900,4.1009,2.484,0.0548,747.79,-0.13
889,4.1048,2.49,0.0549,747.3,-0.19
893,4.1208,2.495,0.0552,746.8,-0.21
886,4.1048,2.5,0.055,746.35,-0.29
884,4.1367,2.51,0.0555,745.87,-0.3
874,4.1487,2.51,0.0557,745.45,-0.38
879,4.1288,2.514,0.0554,745,-0.4
877,4.1088,2.519,0.0552,744.54,-0.41
866,4.0889,2.525,0.055,744.11,-0.45
848,4.1088,2.53,0.0552,743.74,-0.45
842,4.1088,2.535,0.0553,743.37,-0.46
827,4.1327,2.538,0.0556,743.01,-0.46
812,4.1367,2.541,0.0557,742.66,-0.53
787,4.1487,2.545,0.0559,742.26,-0.53
774,4.1447,2.554,0.0559,741.81,-0.59
772,4.1367,2.554,0.0558,741.35,-0.61
749,4.1208,2.559,0.0556,740.92,-0.67
738,4.1288,2.564,0.0558,740.49,-0.68
724,4.1208,2.569,0.0557,740.01,-0.68
716,4.1248,2.574,0.0558,739.57,-0.7
710,4.1329,2.579,0.0559,739.13,-0.76
700,4.085,2.585,0.0553,738.7,-0.78
692,4.089,2.59,0.0554,738.27,-0.83
687,4.1129,2.595,0.0557,737.86,-0.85
686,4.1289,2.604,0.056,737.37,-0.85
678,4.1289,2.604,0.056,736.8,-0.86
672,4.1129,2.609,0.0559,736.33,-0.87
664,4.089,2.615,0.0556,735.79,-0.91
661,4.1169,2.619,0.056,735.39,-0.91
656,4.1528,2.623,0.0565,734.91,-0.93
656,4.1528,2.627,0.0565,734.48,-1.01
649,4.1369,2.632,0.0564,734.03,-1.03
651,4.1329,2.638,0.0563,733.63,-1.04
646,4.1289,2.643,0.0563,733.2,-1.11
646,4.1249,2.653,0.0563,732.76,-1.12
655,4.1329,2.653,0.0564,732.3,-1.13
652,4.1648,2.657,0.0569,731.78,-1.21
651,4.1528,2.662,0.0568,731.26,-1.29
