"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
2680,4.6762,1.098,0.0523,894.66,7.03
2650,4.6876,1.102,0.0524,894.2,7.03
2650,4.6762,1.105,0.0523,893.79,7
2650,4.661,1.108,0.0522,893.46,7.01
2650,4.6496,1.112,0.0521,892.92,7
2650,4.6458,1.115,0.052,892.64,7
2640,4.68,1.118,0.0524,892.34,6.98
2630,4.6951,1.121,0.0526,892.06,6.99
2630,4.6914,1.123,0.0526,891.73,6.97
2630,4.6951,1.127,0.0527,891.38,6.89
2630,4.7027,1.131,0.0528,891.03,6.94
2630,4.6914,1.135,0.0527,890.65,6.87
2630,4.6989,1.138,0.0528,890.26,6.84
2620,4.7103,1.142,0.0529,889.9,6.83
2620,4.7141,1.146,0.053,889.49,6.83
2610,4.7027,1.149,0.0529,889.09,6.72
2620,4.6724,1.153,0.0526,888.75,6.71
2590,4.6686,1.156,0.0526,888.39,6.69
2590,4.6686,1.16,0.0526,887.96,6.67
2580,4.661,1.163,0.0525,887.64,6.58
2580,4.6762,1.166,0.0527,887.29,6.57
2580,4.6951,1.169,0.0529,886.96,6.56
2580,4.7103,1.172,0.0531,886.62,6.58
2570,4.7103,1.175,0.0531,886.25,6.47
2570,4.6914,1.178,0.053,885.93,6.49
2570,4.6762,1.181,0.0528,885.62,6.58
2560,4.68,1.185,0.0529,885.25,6.58
2560,4.6762,1.188,0.0528,884.83,6.57
2560,4.6876,1.192,0.053,884.51,6.47
2550,4.6989,1.195,0.0531,884.1,6.57
2540,4.7179,1.199,0.0534,883.78,6.56
2540,4.7293,1.202,0.0535,883.37,6.49
2520,4.7217,1.205,0.0535,883.04,6.5
2520,4.7103,1.209,0.0534,882.62,6.49
2520,4.7103,1.213,0.0534,882.26,6.48
2520,4.7065,1.217,0.0534,881.88,6.47
2520,4.7369,1.221,0.0537,881.4,6.38
2510,4.7558,1.225,0.054,881.02,6.37
2530,4.7482,1.23,0.0539,880.55,6.35
2510,4.7369,1.233,0.0538,880.12,6.34
2500,4.771,1.237,0.0542,879.71,6.34
2480,4.79,1.241,0.0545,879.29,6.24
2490,4.7824,1.246,0.0544,878.84,6.22
2480,4.7522,1.25,0.0541,878.46,6.2
2490,4.737,1.253,0.0539,878.11,6.21
2500,4.7712,1.255,0.0543,877.88,6.2
2480,4.7863,1.259,0.0545,877.58,6.18
2480,4.7636,1.262,0.0543,877.25,6.18
2480,4.7598,1.266,0.0543,876.86,6.17
2480,4.7598,1.269,0.0543,876.37,6.08
2470,4.7712,1.272,0.0545,876.07,6.07
2490,4.8015,1.276,0.0548,875.53,6.08
2480,4.8205,1.28,0.0551,875.04,6.06
2460,4.7977,1.284,0.0549,874.56,6.04
2450,4.7749,1.289,0.0546,874.23,5.96
2460,4.7522,1.292,0.0544,873.82,5.95
2470,4.7863,1.295,0.0548,873.41,5.95
2450,4.8167,1.299,0.0552,873.09,5.93
2450,4.7863,1.302,0.0548,872.7,5.92
2440,4.7332,1.306,0.0543,872.32,5.85
2450,4.7294,1.309,0.0542,872,5.91
2460,4.7484,1.312,0.0545,871.67,5.92
2430,4.7825,1.316,0.0549,871.34,5.84
2420,4.7939,1.319,0.055,871.01,5.84
2430,4.7712,1.323,0.0548,870.61,5.87
2450,4.7482,1.326,0.0546,870.31,5.95
2450,4.752,1.33,0.0546,869.94,5.97
2470,4.767,1.334,0.0548,869.51,6.08
2460,4.7971,1.338,0.0552,869.15,6.07
2450,4.8156,1.342,0.0554,868.72,6.07
2430,4.7923,1.346,0.0552,868.32,5.99
2410,4.7694,1.35,0.055,867.81,6
2420,4.7617,1.353,0.0549,867.49,6
2410,4.792,1.357,0.0553,867.05,5.98
2400,4.8224,1.361,0.0556,866.64,5.98
2390,4.8148,1.365,0.0556,866.25,5.89
2380,4.792,1.369,0.0553,865.95,5.88
2370,4.8299,1.374,0.0558,865.51,5.86
2370,4.8451,1.379,0.056,865.01,5.85
2360,4.8337,1.384,0.0559,864.43,5.78
2340,4.8337,1.389,0.0559,863.99,5.77
2340,4.7996,1.393,0.0556,863.46,5.78
2330,4.7769,1.397,0.0553,863.03,5.85
2310,4.7807,1.4,0.0554,862.65,5.77
2320,4.811,1.404,0.0558,862.17,5.86
2300,4.8489,1.408,0.0563,861.59,5.77
2290,4.8641,1.412,0.0565,861.29,5.77
2280,4.8262,1.416,0.0561,860.87,5.75
2270,4.792,1.42,0.0557,860.5,5.66
2260,4.7845,1.424,0.0556,860.08,5.65
2270,4.8034,1.428,0.0559,859.68,5.65
2250,4.8451,1.433,0.0564,859.2,5.54
2270,4.8641,1.437,0.0566,858.7,5.61
2280,4.8489,1.441,0.0565,858.31,5.61
2260,4.8603,1.445,0.0567,857.91,5.5
2250,4.883,1.45,0.0569,857.46,5.48
2250,4.8603,1.455,0.0567,856.98,5.47
2250,4.8716,1.46,0.0569,856.52,5.4
2240,4.9058,1.464,0.0573,855.98,5.41
2220,4.8565,1.469,0.0568,855.47,5.4
2210,4.8148,1.473,0.0563,855.03,5.42
2210,4.811,1.476,0.0563,854.64,5.4
2200,4.8451,1.48,0.0567,854.23,5.29
2200,4.883,1.484,0.0572,853.76,5.31
2180,4.868,1.488,0.0571,853.28,5.31
2170,4.8415,1.492,0.0568,852.87,5.29
2170,4.8339,1.497,0.0567,852.49,5.31
2150,4.8415,1.501,0.0568,852.03,5.31
2140,4.8529,1.505,0.057,851.6,5.22
2140,4.868,1.497,0.0572,851.16,5.2
2150,4.8566,1.501,0.0571,850.77,5.2
2140,4.8377,1.505,0.0569,850.36,5.19
2140,4.8339,1.509,0.0569,849.89,5.19
2150,4.8566,1.513,0.0572,849.48,5.44
2170,4.8756,1.517,0.0574,849,5.45
2150,4.8794,1.521,0.0575,848.53,5.4
2180,4.8718,1.531,0.0574,848.04,5.43
2210,4.8339,1.537,0.057,847.48,5.54
2180,4.8225,1.537,0.0569,847.03,5.22
2170,4.8111,1.546,0.0568,846.57,5.21
2180,4.8529,1.551,0.0574,846.18,5.3
2180,4.8718,1.555,0.0576,845.66,5.21
2210,4.8718,1.559,0.0576,845.18,5.28
2220,4.8642,1.563,0.0576,844.68,5.28
2200,4.8604,1.567,0.0576,844.21,5.18
2200,4.8529,1.571,0.0575,843.69,5.17
2200,4.868,1.576,0.0577,843.18,5.14
2190,4.8908,1.58,0.058,842.62,5.05
2200,4.8718,1.585,0.0579,842.14,5.1
2210,4.8566,1.589,0.0577,841.72,5.1
2220,4.8339,1.594,0.0575,841.19,5.1
2200,4.8529,1.598,0.0577,840.75,4.99
2200,4.868,1.602,0.0579,840.34,4.89
2190,4.8908,1.607,0.0582,839.85,4.87
2200,4.887,1.612,0.0582,839.39,4.85
2190,4.8604,1.617,0.0579,838.89,4.77
2190,4.8529,1.622,0.0579,838.39,4.75
2200,4.8301,1.626,0.0576,837.97,4.73
2200,4.8377,1.63,0.0578,837.44,4.71
2200,4.8718,1.635,0.0582,837.01,4.61
2190,4.887,1.639,0.0584,836.66,4.59
2210,4.8642,1.643,0.0582,836.25,4.59
2200,4.8604,1.647,0.0582,835.82,4.49
2190,4.8794,1.651,0.0584,835.34,4.39
2200,4.8718,1.655,0.0584,834.88,4.44
2200,4.8718,1.66,0.0584,834.41,4.35
2220,4.8756,1.664,0.0585,833.92,4.34
2220,4.8756,1.669,0.0585,833.41,4.32
2210,4.8415,1.674,0.0581,832.92,4.3
2190,4.7998,1.679,0.0577,832.5,4.2
2190,4.8074,1.683,0.0578,832.07,4.21
2180,4.8377,1.687,0.0582,831.64,4.12
2190,4.8566,1.691,0.0584,831.25,4.1
2180,4.8491,1.695,0.0584,830.86,4.08
2180,4.8149,1.699,0.058,830.4,4
2180,4.7998,1.703,0.0578,830.05,3.97
2190,4.8111,1.708,0.058,829.63,3.95
2180,4.8341,1.712,0.0583,829.16,3.86
2210,4.8454,1.716,0.0585,828.76,3.9
2220,4.8492,1.721,0.0586,828.2,3.83
2230,4.8454,1.725,0.0585,827.75,3.81
2220,4.8568,1.73,0.0587,827.27,3.7
2230,4.8113,1.734,0.0582,826.8,3.76
2240,4.7619,1.739,0.0576,826.35,3.77
2230,4.7884,1.743,0.058,825.99,3.66
2230,4.7922,1.747,0.058,825.58,3.66
2230,4.8111,1.751,0.0583,825.15,3.57
2230,4.8224,1.755,0.0585,824.75,3.55
2240,4.8224,1.76,0.0585,824.33,3.46
2220,4.8034,1.764,0.0583,823.88,3.45
2230,4.7766,1.767,0.058,823.49,3.42
2230,4.7615,1.771,0.0579,822.98,3.4
2220,4.769,1.775,0.058,822.59,3.38
2210,4.7843,1.78,0.0582,822.26,3.29
2220,4.7919,1.784,0.0583,821.92,3.26
2220,4.7614,1.788,0.058,821.58,3.2
2230,4.7273,1.792,0.0576,821.2,3.16
2230,4.7157,1.796,0.0575,820.77,3.14
2240,4.7233,1.8,0.0576,820.33,3.14
2250,4.7423,1.804,0.0578,819.93,3.06
2230,4.7612,1.808,0.0581,819.57,3.04
2250,4.7573,1.812,0.0581,819.18,3.04
2260,4.7344,1.816,0.0578,818.81,3.1
2250,4.7041,1.82,0.0575,818.35,3.01
2240,4.6888,1.824,0.0573,817.95,2.92
2260,4.6813,1.828,0.0573,817.59,2.92
2250,4.7229,1.831,0.0578,817.31,2.91
2250,4.772,1.835,0.0584,817.02,2.9
2240,4.7682,1.838,0.0584,816.61,2.81
2260,4.715,1.842,0.0578,816.1,2.85
2270,4.715,1.847,0.0578,815.55,2.77
2300,4.6848,1.853,0.0575,815.04,2.83
2300,4.696,1.859,0.0577,814.55,2.76
2290,4.7036,1.863,0.0578,814.07,2.78
2290,4.6921,1.867,0.0577,813.63,2.79
2300,4.6845,1.871,0.0576,813.08,2.8
2290,4.7035,1.876,0.0579,812.68,2.79
2290,4.745,1.881,0.0584,812.27,2.78
2280,4.7639,1.885,0.0587,811.82,2.78
2280,4.7223,1.889,0.0582,811.37,2.75
2270,4.6806,1.894,0.0577,811.06,2.66
2270,4.6692,1.898,0.0576,810.68,2.66
2260,4.6919,1.902,0.0579,810.28,2.63
2240,4.726,1.906,0.0584,809.89,2.57
2250,4.7412,1.911,0.0586,809.45,2.62
2240,4.7071,1.916,0.0582,808.98,2.55
2230,4.6844,1.921,0.0579,808.51,2.55
2220,4.6881,1.925,0.058,808.09,2.55
2230,4.7298,1.929,0.0586,807.57,2.54
2230,4.7488,1.933,0.0588,807.15,2.54
2230,4.7602,1.937,0.059,806.68,2.55
2220,4.7639,1.942,0.0591,806.2,2.53
2230,4.7338,1.947,0.0587,805.79,2.52
2230,4.6997,1.952,0.0584,805.35,2.45
2220,4.6845,1.956,0.0582,804.87,2.43
2210,4.6883,1.961,0.0583,804.4,2.41
2200,4.7224,1.965,0.0587,803.9,2.34
2200,4.7679,1.969,0.0593,803.43,2.32
2210,4.7679,1.974,0.0594,802.78,2.38
2210,4.7376,1.98,0.0591,802.26,2.29
2220,4.7224,1.987,0.0589,801.67,2.2
2220,4.7072,1.994,0.0588,801.03,2.25
2210,4.6959,2.001,0.0587,800.45,2.16
2210,4.6883,2.007,0.0586,799.89,2.16
2210,4.6693,2.013,0.0584,799.4,2.14
2200,4.6807,2.017,0.0586,798.9,2.08
2220,4.6656,2.021,0.0584,798.47,2.18
2210,4.7035,2.026,0.0589,798.04,2.18
2210,4.7489,2.03,0.0595,797.57,2.17
2230,4.7603,2.035,0.0597,797.09,2.29
2240,4.7148,2.039,0.0592,796.64,2.31
2250,4.6921,2.044,0.0589,796.2,2.33
2240,4.7148,2.048,0.0592,795.78,2.31
2290,4.7414,2.052,0.0596,795.29,2.53
2340,4.7565,2.057,0.0598,794.82,2.73
2340,4.7451,2.062,0.0597,794.36,2.77
2350,4.7793,2.068,0.0602,793.84,2.77
2360,4.7868,2.072,0.0603,793.3,2.84
2360,4.7755,2.078,0.0602,792.74,2.84
2350,4.7376,2.084,0.0598,792.11,2.77
2390,4.7338,2.09,0.0598,791.59,2.87
2380,4.7489,2.096,0.06,791.03,2.87
2380,4.7338,2.101,0.0599,790.52,2.87
2360,4.73,2.106,0.0599,790.02,2.78
2380,4.711,2.111,0.0597,789.49,2.86
2360,4.7035,2.117,0.0596,789.03,2.75
2360,4.7376,2.122,0.0601,788.51,2.75
2340,4.7224,2.127,0.0599,788.03,2.67
2340,4.6883,2.132,0.0595,787.62,2.66
2330,4.7186,2.137,0.0599,787.14,2.64
2360,4.6997,2.141,0.0597,786.85,2.73
2370,4.6807,2.145,0.0595,786.46,2.68
2390,4.711,2.149,0.0599,786.02,2.75
2380,4.7489,2.153,0.0604,785.65,2.66
2380,4.73,2.156,0.0602,785.2,2.66
2380,4.6883,2.16,0.0597,784.75,2.65
2370,4.6618,2.164,0.0594,784.29,2.63
2360,4.6466,2.169,0.0593,783.77,2.62
2360,4.658,2.173,0.0595,783.26,2.54
2370,4.6657,2.178,0.0596,782.85,2.52
2390,4.6581,2.181,0.0595,782.51,2.58
2380,4.6847,2.185,0.0599,782.23,2.49
2380,4.6619,2.188,0.0596,781.91,2.48
2390,4.6202,2.192,0.0591,781.54,2.47
2380,4.6126,2.196,0.059,781.25,2.4
2360,4.6619,2.199,0.0597,781,2.38
2370,4.715,2.201,0.0604,780.67,2.36
2360,4.7264,2.204,0.0606,780.24,2.25
2370,4.6922,2.208,0.0602,779.75,2.22
2390,4.6505,2.214,0.0597,779.37,2.13
2380,4.6202,2.219,0.0593,778.86,2.11
2380,4.6051,2.224,0.0592,778.5,2.04
2380,4.6202,2.229,0.0594,778.19,2.01
2370,4.6543,2.233,0.0598,777.86,1.99
2380,4.6543,2.237,0.0599,777.45,1.97
2370,4.6126,2.241,0.0594,777.02,1.9
2370,4.5823,2.246,0.059,776.63,1.88
2380,4.5747,2.25,0.0589,776.31,1.87
2370,4.5861,2.253,0.0591,775.95,1.79
2370,4.5899,2.257,0.0592,775.57,1.78
2380,4.6013,2.261,0.0594,775.18,1.75
2380,4.6126,2.265,0.0595,774.83,1.73
2380,4.6202,2.269,0.0597,774.49,1.72
2360,4.6392,2.273,0.0599,774.19,1.66
2350,4.6202,2.276,0.0597,773.88,1.56
2360,4.5975,2.28,0.0594,773.52,1.54
2360,4.5899,2.284,0.0594,773.19,1.52
2360,4.6051,2.288,0.0596,772.79,1.52
2360,4.6468,2.292,0.0602,772.32,1.44
2360,4.6354,2.296,0.06,771.93,1.41
2360,4.5975,2.3,0.0596,771.46,1.41
2360,4.5937,2.305,0.0596,771.17,1.38
2370,4.6013,2.309,0.0597,770.81,1.36
2350,4.6164,2.312,0.0599,770.44,1.28
2350,4.6202,2.315,0.06,770.15,1.27
2330,4.6316,2.319,0.0602,769.82,1.19
2330,4.6468,2.323,0.0604,769.37,1.16
2340,4.6505,2.328,0.0605,768.98,1.15
2340,4.6771,2.332,0.0609,768.52,1.06
2330,4.7036,2.337,0.0612,768.12,0.97
2350,4.7036,2.341,0.0613,767.61,1.01
2340,4.6733,2.346,0.0609,767.08,0.84
2360,4.6354,2.352,0.0605,766.52,0.8
2370,4.6354,2.359,0.0605,766.07,0.78
