"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
11300,2.8658,0.257,0.0288,995.73,16.62
11300,2.8658,0.262,0.0288,995.22,17.07
11400,2.881,0.266,0.029,994.72,18.21
11300,2.9037,0.271,0.0292,994.16,18.71
11200,2.9227,0.276,0.0294,993.59,18.88
11000,2.9265,0.281,0.0295,993.02,19.01
10800,2.9341,0.287,0.0296,992.46,19.05
10700,2.9606,0.292,0.0298,991.87,19.17
10700,2.9758,0.297,0.03,991.28,19.43
10700,2.9796,0.301,0.0301,990.77,19.68
10800,3.0023,0.306,0.0303,990.17,19.75
11300,3.0402,0.311,0.0307,989.59,19.86
11300,3.063,0.316,0.031,989.02,19.87
11000,3.0592,0.321,0.0309,988.44,19.84
11000,3.0705,0.327,0.0311,987.79,19.81
10700,3.0592,0.333,0.031,987.19,19.73
10600,3.0857,0.338,0.0313,986.59,19.74
10500,3.0895,0.344,0.0313,985.95,19.73
10400,3.082,0.349,0.0313,985.34,19.7
10500,3.0858,0.353,0.0313,984.75,19.77
10500,3.082,0.358,0.0313,984.21,19.71
10400,3.082,0.362,0.0313,983.7,19.7
10400,3.0858,0.366,0.0314,983.19,19.69
10400,3.0896,0.37,0.0314,982.7,19.66
10300,3.1123,0.375,0.0317,982.16,19.67
10300,3.101,0.379,0.0316,981.62,19.63
10200,3.1123,0.384,0.0317,981.08,19.66
9890,3.1465,0.39,0.0321,980.61,19.71
9740,3.154,0.396,0.0322,980.05,19.79
9720,3.1502,0.403,0.0322,979.46,19.77
9630,3.1313,0.409,0.032,978.86,19.67
9750,3.1427,0.414,0.0321,978.25,19.63
9720,3.154,0.419,0.0323,977.63,19.62
9730,3.1654,0.424,0.0324,977.04,19.57
9710,3.173,0.431,0.0325,976.39,19.52
9600,3.154,0.437,0.0323,975.78,19.45
9620,3.1427,0.442,0.0322,975.12,19.43
9510,3.1123,0.446,0.0319,974.54,19.46
9460,3.1275,0.449,0.0321,974.11,19.46
9410,3.1885,0.452,0.0327,973.68,19.54
9320,3.2045,0.456,0.0329,973.23,19.52
9240,3.2084,0.461,0.033,972.77,19.53
9130,3.2273,0.465,0.0332,972.3,19.58
8920,3.2425,0.471,0.0334,971.74,19.66
8870,3.2349,0.476,0.0333,971.18,19.7
8830,3.2197,0.481,0.0332,970.6,19.69
8880,3.2539,0.486,0.0335,970.02,19.64
8760,3.2994,0.491,0.034,969.47,19.61
8710,3.3145,0.496,0.0342,968.82,19.56
8610,3.3183,0.503,0.0343,968.2,19.45
8630,3.2994,0.51,0.0341,967.55,19.47
8540,3.2577,0.515,0.0337,966.9,19.46
8420,3.2577,0.518,0.0337,966.38,19.5
8360,3.3145,0.522,0.0343,965.86,19.54
8350,3.3601,0.527,0.0348,965.39,19.5
8300,3.3828,0.532,0.0351,964.81,19.51
8260,3.3828,0.537,0.0351,964.25,19.41
8260,3.3828,0.542,0.0351,963.75,19.38
8230,3.3904,0.546,0.0352,963.22,19.37
8200,3.398,0.55,0.0353,962.74,19.4
8160,3.4207,0.554,0.0355,962.31,19.36
8140,3.4131,0.557,0.0355,961.88,19.3
8110,3.4169,0.561,0.0355,961.49,19.28
8040,3.4397,0.564,0.0358,961.07,19.26
8020,3.4776,0.568,0.0362,960.63,19.27
8020,3.4928,0.572,0.0364,960.23,19.18
8000,3.4739,0.576,0.0362,959.83,19.15
7980,3.4744,0.58,0.0362,959.4,19.09
7990,3.4752,0.584,0.0362,958.98,19.09
7970,3.4867,0.587,0.0364,958.55,19.04
7950,3.5018,0.591,0.0365,958.15,19.01
7950,3.5058,0.595,0.0366,957.71,18.99
7920,3.5285,0.598,0.0369,957.3,18.96
7900,3.5247,0.601,0.0368,956.89,18.95
7900,3.5285,0.605,0.0369,956.47,18.9
7900,3.5361,0.609,0.037,956.07,18.85
7870,3.5171,0.613,0.0368,955.64,18.74
8000,3.5323,0.616,0.037,955.31,18.93
7920,3.5399,0.619,0.0371,954.95,18.8
7960,3.5399,0.623,0.0371,954.54,18.8
7940,3.5551,0.627,0.0373,954.12,18.77
7940,3.5361,0.631,0.0371,953.7,18.73
7990,3.5361,0.634,0.0371,953.31,18.78
8010,3.5589,0.637,0.0373,952.9,18.77
7970,3.5513,0.641,0.0373,952.51,18.73
7970,3.5361,0.645,0.0371,952.11,18.68
7940,3.5475,0.648,0.0373,951.74,18.62
7890,3.5627,0.651,0.0374,951.37,18.57
7920,3.5703,0.655,0.0375,950.97,18.58
7920,3.5627,0.659,0.0375,950.55,18.55
7910,3.5437,0.663,0.0373,950.16,18.51
7910,3.5437,0.666,0.0373,949.73,18.48
7900,3.5627,0.67,0.0375,949.3,18.48
7890,3.5816,0.674,0.0377,948.89,18.41
7870,3.593,0.678,0.0379,948.47,18.34
7860,3.593,0.682,0.0379,948.05,18.29
7860,3.5895,0.687,0.0379,947.58,18.28
7820,3.5941,0.691,0.0379,947.1,18.27
7850,3.5906,0.696,0.0379,946.6,18.25
7820,3.5678,0.701,0.0377,946.09,18.2
7760,3.5527,0.705,0.0376,945.62,18.17
7660,3.5413,0.709,0.0375,945.16,18.18
7690,3.5337,0.713,0.0374,944.74,18.17
7740,3.5565,0.716,0.0377,944.3,18.14
7640,3.564,0.72,0.0378,943.91,18.14
7490,3.5792,0.724,0.0379,943.5,18.17
7380,3.5906,0.728,0.0381,943.05,18.23
7390,3.5982,0.732,0.0382,942.61,18.19
7360,3.6096,0.736,0.0383,942.14,18.16
7170,3.5944,0.741,0.0382,941.68,18.24
7080,3.5754,0.745,0.038,941.21,18.27
7070,3.5792,0.748,0.038,940.79,18.35
6770,3.6286,0.751,0.0386,940.37,18.35
6520,3.6779,0.755,0.0391,939.98,18.43
6230,3.6931,0.76,0.0393,939.48,18.55
6050,3.7045,0.765,0.0395,938.99,18.74
6010,3.7273,0.77,0.0397,938.49,18.77
5930,3.7462,0.775,0.0399,938.02,18.92
5860,3.769,0.78,0.0402,937.5,18.99
5840,3.7766,0.785,0.0403,936.97,19.08
5790,3.807,0.789,0.0407,936.49,19.08
5730,3.8184,0.794,0.0408,935.99,19.08
5700,3.8146,0.798,0.0408,935.49,19.07
5650,3.8335,0.801,0.041,935.03,19.01
5680,3.8563,0.805,0.0413,934.58,19.08
5640,3.8715,0.808,0.0414,934.14,19.03
5590,3.8905,0.812,0.0417,933.72,19
5590,3.8943,0.817,0.0417,933.28,18.98
5570,3.9019,0.821,0.0418,932.85,18.97
5520,3.9094,0.824,0.0419,932.41,18.89
5520,3.9019,0.828,0.0419,931.99,18.9
5530,3.9057,0.832,0.0419,931.56,18.89
5520,3.9208,0.836,0.0421,931.16,18.86
5510,3.9132,0.84,0.042,930.74,18.87
5480,3.9172,0.844,0.0421,930.3,18.8
5480,3.9361,0.848,0.0423,929.88,18.81
5470,3.9513,0.852,0.0425,929.46,18.81
5450,3.9478,0.856,0.0425,929.01,18.83
5500,3.9674,0.861,0.0427,928.54,18.84
5410,3.9793,0.866,0.0429,928.09,18.79
5420,3.9568,0.871,0.0427,927.68,18.76
5440,3.9492,0.876,0.0426,927.23,18.73
5400,3.9378,0.879,0.0425,926.79,18.72
5380,3.9606,0.883,0.0428,926.42,18.7
5390,3.972,0.887,0.0429,925.99,18.67
5350,3.9644,0.891,0.0428,925.52,18.69
5380,3.9606,0.895,0.0428,925.08,18.68
5350,3.9986,0.887,0.0432,924.67,18.63
5270,3.9986,0.895,0.0433,924.21,18.63
5280,3.972,0.899,0.043,923.78,18.62
5270,3.9454,0.899,0.0427,923.31,18.62
5290,3.9454,0.903,0.0427,922.9,18.62
5280,3.972,0.908,0.0431,922.49,18.56
5300,4.01,0.912,0.0435,922.11,18.55
5270,4.0289,0.915,0.0437,921.67,18.48
5220,4.0175,0.919,0.0436,921.19,18.44
5220,3.991,0.923,0.0433,920.73,18.42
5200,3.9758,0.928,0.0432,920.33,18.42
5200,3.9948,0.936,0.0434,919.91,18.38
5190,4.0062,0.94,0.0436,919.51,18.38
5210,4.0251,0.94,0.0438,919.07,18.36
5170,4.0365,0.944,0.0439,918.67,18.36
5190,4.0365,0.948,0.044,918.24,18.33
5160,4.0062,0.952,0.0436,917.84,18.32
5120,4.0213,0.956,0.0438,917.41,18.29
5120,4.0213,0.96,0.0439,916.98,18.23
5150,4.0251,0.964,0.0439,916.54,18.24
5150,4.0137,0.968,0.0438,916.15,18.28
5130,4.0441,0.976,0.0442,915.73,18.17
5110,4.0631,0.979,0.0444,915.31,18.12
5110,4.0441,0.979,0.0442,914.78,18.13
5130,4.0024,0.983,0.0438,914.38,18.11
5090,4.0175,0.987,0.044,913.93,18.05
5080,4.0289,0.992,0.0441,913.53,18
5080,4.0365,0.995,0.0442,913.16,17.98
5080,4.0479,0.998,0.0443,912.78,17.96
5110,4.0441,1.002,0.0443,912.37,17.96
5070,4.0821,1.006,0.0448,911.92,17.89
5090,4.1011,1.014,0.045,911.49,17.8
5040,4.0897,1.018,0.0449,911,17.77
5040,4.0707,1.018,0.0447,910.4,17.72
5090,4.0707,1.023,0.0447,909.86,17.75
5070,4.0707,1.028,0.0448,909.35,17.72
5080,4.0669,1.032,0.0447,908.83,17.67
5050,4.0631,1.037,0.0447,908.35,17.61
5070,4.0593,1.041,0.0447,907.89,17.6
5050,4.0593,1.046,0.0447,907.46,17.6
5060,4.0479,1.05,0.0446,907.03,17.53
5030,4.0441,1.059,0.0446,906.62,17.5
4990,4.0517,1.062,0.0447,906.24,17.44
5010,4.0631,1.062,0.0449,905.8,17.43
4980,4.0593,1.066,0.0448,905.35,17.36
4990,4.0517,1.07,0.0448,904.9,17.36
5000,4.0441,1.074,0.0447,904.44,17.36
4990,4.067,1.079,0.045,903.98,17.3
4990,4.0822,1.083,0.0452,903.52,17.27
5040,4.0556,1.088,0.0449,903.03,17.23
5000,4.0481,1.092,0.0449,902.54,17.18
4980,4.0556,1.102,0.045,902.09,17.13
4970,4.0443,1.106,0.0449,901.62,17.14
5010,4.0329,1.106,0.0448,901.19,17.1
4980,4.0481,1.11,0.0449,900.74,17.06
4950,4.0519,1.114,0.045,900.3,17.03
4960,4.0481,1.119,0.045,899.8,17.01
4940,4.0481,1.123,0.045,899.32,16.97
4950,4.0481,1.127,0.045,898.85,16.93
4910,4.0329,1.132,0.0449,898.42,17.01
4870,4.0443,1.137,0.045,897.98,16.98
4890,4.086,1.137,0.0455,897.54,17.02
4970,4.0139,1.176,0.0449,893.75,16.91
4960,4.0139,1.182,0.0449,893.2,16.88
4980,4.0367,1.188,0.0452,892.68,16.83
4990,4.0367,1.196,0.0452,892.22,16.79
4930,4.0291,1.2,0.0452,891.74,16.79
4980,4.0253,1.2,0.0452,891.22,16.78
4960,4.0139,1.2,0.0451,890.78,16.71
4960,4.0253,1.209,0.0452,890.31,16.72
4950,4.0253,1.213,0.0452,889.89,16.65
4880,4.0101,1.24,0.0452,887.6,16.44
4900,3.9987,1.24,0.0451,887.19,16.45
4900,4.0101,1.243,0.0452,886.77,16.43
4890,3.9987,1.247,0.0451,886.36,16.37
4880,3.9721,1.251,0.0448,885.92,16.31
4910,3.9645,1.255,0.0448,885.51,16.28
4880,3.9607,1.259,0.0448,885.05,16.26
4900,3.9569,1.264,0.0447,884.65,16.23
4900,3.9569,1.268,0.0448,884.2,16.19
4900,3.9607,1.276,0.0448,883.78,16.15
4920,3.9683,1.279,0.0449,883.36,16.07
4870,3.9645,1.279,0.0449,882.97,16.13
4850,3.9607,1.283,0.0449,882.54,16.08
4880,3.9417,1.287,0.0447,882.17,16.08
4880,3.9303,1.291,0.0446,881.75,16.06
4870,3.9417,1.295,0.0447,881.36,16
4850,3.9417,1.299,0.0447,880.98,15.99
4870,3.9265,1.303,0.0446,880.58,15.99
4860,3.9227,1.307,0.0446,880.19,15.98
4840,3.9265,1.315,0.0446,879.71,15.93
4840,3.9303,1.319,0.0447,879.29,15.96
4790,3.9341,1.319,0.0448,878.86,15.9
4830,3.9343,1.324,0.0448,878.34,15.94
4810,3.9115,1.328,0.0446,877.94,15.9
4830,3.9267,1.333,0.0448,877.46,15.88
4790,3.9457,1.337,0.045,877.08,15.86
4780,3.9646,1.341,0.0452,876.69,15.89
4770,3.957,1.344,0.0452,876.26,15.84
4740,3.9457,1.348,0.045,875.84,15.82
4720,3.9457,1.356,0.0451,875.46,15.84
4620,3.9532,1.36,0.0452,875.03,15.71
4590,3.9608,1.36,0.0453,874.57,15.79
4540,3.9532,1.364,0.0452,874.14,15.75
4500,3.9532,1.368,0.0453,873.64,15.72
4490,3.9532,1.373,0.0453,873.22,15.75
4470,3.9646,1.377,0.0454,872.78,15.74
4470,3.976,1.382,0.0456,872.36,15.79
4420,4.0102,1.386,0.046,871.9,15.74
4400,4.014,1.39,0.0461,871.45,15.77
4350,4.0254,1.399,0.0462,870.95,15.77
4300,4.0368,1.404,0.0464,870.47,15.78
4290,4.0368,1.404,0.0464,869.96,15.79
4320,4.0368,1.409,0.0464,869.47,15.89
4290,4.033,1.414,0.0464,868.95,15.9
4270,4.0596,1.419,0.0467,868.49,15.8
4290,4.0558,1.423,0.0467,868.01,15.84
4280,4.0672,1.428,0.0469,867.55,15.79
4240,4.071,1.433,0.0469,867.1,15.71
4260,4.0824,1.438,0.0471,866.69,15.75
4270,4.09,1.446,0.0472,866.24,15.72
4230,4.1089,1.45,0.0475,865.79,15.7
4250,4.0976,1.45,0.0474,865.36,15.7
4180,4.0862,1.455,0.0472,864.92,15.51
4200,4.09,1.459,0.0473,864.48,15.53
4200,4.1089,1.464,0.0476,864.08,15.51
4200,4.1165,1.468,0.0477,863.67,15.48
4160,4.1279,1.472,0.0478,863.26,15.51
4140,4.1393,1.476,0.048,862.82,15.51
4200,4.1431,1.48,0.048,862.39,15.41
4150,4.1393,1.488,0.048,861.98,15.4
4010,4.1317,1.492,0.048,861.54,15.41
3890,4.1355,1.492,0.048,861.07,15.45
3830,4.1317,1.496,0.048,860.58,15.46
3800,4.1431,1.501,0.0482,860.11,15.41
3790,4.1735,1.505,0.0485,859.64,15.33
3770,4.1849,1.511,0.0487,859.16,15.36
3740,4.1659,1.515,0.0485,858.68,15.29
3720,4.1621,1.52,0.0485,858.27,15.29
3710,4.1849,1.525,0.0488,857.88,15.28
3700,4.1887,1.533,0.0488,857.47,15.18
3690,4.1887,1.537,0.0489,857.02,15.16
3680,4.1963,1.537,0.049,856.61,15.13
3700,4.1963,1.541,0.049,856.18,15.14
3680,4.2305,1.545,0.0494,855.75,15.01
3700,4.2343,1.55,0.0495,855.29,15.05
3680,4.2153,1.553,0.0493,854.83,14.95
3650,4.2191,1.557,0.0494,854.41,14.94
3590,4.2419,1.562,0.0497,853.98,14.97
3580,4.2648,1.567,0.05,853.57,14.96
3580,4.2648,1.575,0.05,853.18,14.96
3560,4.2762,1.579,0.0501,852.78,14.94
3500,4.28,1.579,0.0502,852.36,14.92
3450,4.2914,1.583,0.0504,851.91,14.86
3430,4.2648,1.587,0.0501,851.43,14.83
3410,4.2686,1.592,0.0502,851.01,14.83
3380,4.318,1.597,0.0508,850.61,14.82
3380,4.3369,1.601,0.051,850.15,14.78
3310,4.3293,1.605,0.051,849.65,14.78
3210,4.3255,1.609,0.0509,849.09,14.73
3090,4.3255,1.62,0.051,848.48,14.83
2980,4.3104,1.627,0.0508,847.86,14.84
2880,4.2762,1.627,0.0505,847.24,14.82
2880,4.299,1.633,0.0508,846.66,14.8
2840,4.3635,1.64,0.0516,846.14,14.77
2840,4.4015,1.645,0.052,845.64,14.74
2830,4.4091,1.65,0.0522,845.14,14.68
2790,4.4775,1.655,0.053,844.66,14.66
2750,4.4737,1.66,0.053,844.2,14.63
2710,4.485,1.665,0.0532,843.75,14.62
2660,4.4775,1.674,0.0531,843.33,14.6
2620,4.4926,1.678,0.0533,842.86,14.55
2590,4.4964,1.678,0.0534,842.44,14.52
2600,4.4964,1.683,0.0534,841.99,14.51
2570,4.4926,1.687,0.0534,841.59,14.49
2580,4.504,1.691,0.0535,841.17,14.45
2590,4.5116,1.695,0.0537,840.73,14.42
2580,4.5192,1.699,0.0538,840.33,14.34
2570,4.5306,1.703,0.0539,839.94,14.32
2520,4.5344,1.708,0.054,839.54,14.3
2490,4.561,1.715,0.0544,839.17,14.31
2450,4.599,1.719,0.0548,838.74,14.22
2430,4.58,1.719,0.0546,838.25,14.17
2440,4.5078,1.723,0.0538,837.79,14.14
2430,4.485,1.728,0.0536,837.32,14.14
2430,4.5002,1.733,0.0538,836.9,14.12
2420,4.542,1.738,0.0543,836.5,14.04
2420,4.561,1.742,0.0546,836.1,13.99
2420,4.5572,1.745,0.0545,835.68,13.94
2430,4.5306,1.749,0.0542,835.29,13.96
2430,4.5268,1.758,0.0542,834.86,13.9
2420,4.542,1.763,0.0544,834.5,13.86
2410,4.5382,1.763,0.0544,834.1,13.83
2400,4.5344,1.766,0.0544,833.67,13.76
2370,4.561,1.77,0.0547,833.26,13.73
2370,4.6066,1.774,0.0553,832.83,13.72
2360,4.6332,1.779,0.0557,832.35,13.61
2330,4.6066,1.783,0.0554,831.84,13.59
2310,4.5686,1.788,0.055,831.37,13.54
2360,4.5952,1.793,0.0553,830.95,13.57
2310,4.599,1.803,0.0554,830.5,13.53
2270,4.599,1.807,0.0554,830.08,13.43
2280,4.6028,1.807,0.0555,829.65,13.47
2270,4.5877,1.812,0.0553,829.22,13.39
2270,4.5801,1.816,0.0553,828.8,13.39
2250,4.5953,1.82,0.0555,828.34,13.32
2250,4.5915,1.824,0.0555,827.9,13.27
2230,4.5953,1.829,0.0555,827.47,13.25
2220,4.5763,1.833,0.0553,827.05,13.23
2220,4.5801,1.837,0.0554,826.64,13.21
2210,4.5915,1.845,0.0556,826.24,13.18
2220,4.5839,1.849,0.0555,825.86,13.18
2200,4.5611,1.849,0.0553,825.46,13.1
2200,4.5536,1.854,0.0552,825.09,13.11
2190,4.5574,1.858,0.0553,824.71,13.04
2200,4.5536,1.862,0.0552,824.34,13.03
2160,4.5801,1.865,0.0556,823.91,12.95
2200,4.5915,1.869,0.0558,823.51,12.97
2140,4.6029,1.873,0.0559,823.05,12.91
2140,4.5991,1.877,0.0559,822.65,12.92
2130,4.5991,1.886,0.0559,822.18,12.92
2090,4.5763,1.891,0.0557,821.71,12.78
2110,4.5649,1.891,0.0556,821.27,12.83
2090,4.5574,1.895,0.0555,820.88,12.73
2100,4.546,1.9,0.0554,820.5,12.73
2110,4.5498,1.904,0.0555,820.11,12.71
2090,4.5725,1.908,0.0558,819.72,12.6
2060,4.5991,1.912,0.0561,819.23,12.59
2050,4.5839,1.916,0.056,818.75,12.61
2040,4.5611,1.921,0.0557,818.25,12.55
2050,4.5156,1.933,0.0552,817.79,12.49
2030,4.5536,1.938,0.0557,817.34,12.51
2030,4.5915,1.938,0.0562,816.9,12.42
2020,4.5725,1.942,0.056,816.46,12.38
2010,4.5574,1.947,0.0558,816.06,12.31
2000,4.5232,1.951,0.0555,815.65,12.37
1990,4.5384,1.956,0.0557,815.25,12.29
1990,4.5611,1.96,0.056,814.85,12.26
1990,4.5536,1.963,0.0559,814.46,12.24
1980,4.546,1.967,0.0558,814.05,12.22
1980,4.5801,1.975,0.0563,813.69,12.21
1970,4.5839,1.979,0.0564,813.33,12.12
1950,4.5991,1.979,0.0566,812.94,12.09
1970,4.5801,1.983,0.0564,812.52,12.07
1960,4.5536,1.987,0.0561,812.13,12.07
1940,4.5574,1.992,0.0561,811.76,12.01
1940,4.5839,1.996,0.0565,811.39,11.97
1920,4.6143,1.999,0.0569,810.94,11.93
1940,4.6257,2.003,0.0571,810.44,11.89
1920,4.5763,2.008,0.0565,809.94,11.87
1910,4.546,2.019,0.0562,809.43,11.79
1910,4.5725,2.024,0.0565,808.93,11.75
1910,4.5574,2.024,0.0564,808.46,11.72
1950,4.5498,2.03,0.0563,807.99,11.84
1920,4.5801,2.034,0.0567,807.55,11.85
1910,4.6105,2.039,0.0571,807.08,11.85
1910,4.6143,2.043,0.0572,806.56,11.81
1920,4.5801,2.047,0.0568,806.06,11.76
1930,4.5385,2.053,0.0563,805.59,11.78
1960,4.5537,2.059,0.0566,805.18,11.75
1950,4.5727,2.068,0.0568,804.78,11.75
1950,4.5727,2.072,0.0568,804.38,11.72
1920,4.5765,2.072,0.0569,803.98,11.64
1920,4.5841,2.08,0.057,803.62,11.64
1910,4.6145,2.084,0.0574,803.26,11.57
1930,4.6221,2.088,0.0576,802.89,11.61
1900,4.6486,2.091,0.0579,802.47,11.42
1890,4.6411,2.096,0.0579,802.02,11.37
1900,4.6221,2.1,0.0577,801.65,11.37
1910,4.6183,2.104,0.0576,801.27,11.34
1920,4.6259,2.108,0.0578,800.91,11.38
1910,4.6221,2.111,0.0577,800.48,11.35
1920,4.6031,2.115,0.0575,800.15,11.37
1950,4.6259,2.118,0.0578,799.84,11.33
1930,4.6714,2.121,0.0584,799.49,11.29
1960,4.6828,2.124,0.0586,799.08,11.21
1950,4.6524,2.129,0.0583,798.64,11.19
1910,4.5955,2.134,0.0576,798.25,11.17
1920,4.5917,2.139,0.0575,797.88,11.15
1940,4.6335,2.144,0.0581,797.48,11.12
1970,4.6335,2.147,0.0581,797.05,11.12
2020,4.6411,2.151,0.0583,796.68,11.07
2090,4.6486,2.155,0.0584,796.32,11.12
2130,4.6714,2.159,0.0587,796.02,11.1
2120,4.6676,2.162,0.0587,795.66,11.03
2120,4.6714,2.166,0.0587,795.27,11.03
2110,4.698,2.17,0.0591,794.83,10.96
2190,4.6752,2.174,0.0589,794.4,10.94
2200,4.6221,2.18,0.0582,793.94,10.88
2230,4.5993,2.186,0.058,793.51,10.85
2260,4.6297,2.19,0.0584,793.08,10.81
2250,4.6145,2.195,0.0582,792.64,10.77
2260,4.6145,2.199,0.0582,792.28,10.77
2250,4.6297,2.203,0.0585,791.89,10.71
2250,4.66,2.207,0.0589,791.53,10.69
2270,4.7018,2.21,0.0594,791.12,10.62
2300,4.717,2.214,0.0597,790.66,10.59
2310,4.6866,2.22,0.0593,790.14,10.5
2340,4.6562,2.226,0.059,789.55,10.43
2410,4.5993,2.233,0.0583,788.95,10.41
2470,4.5689,2.24,0.058,788.37,10.37
2490,4.5347,2.246,0.0576,787.85,10.36
2500,4.6145,2.251,0.0586,787.37,10.29
2510,4.6562,2.251,0.0592,786.87,10.27
2500,4.6297,2.26,0.0589,786.33,10.2
2510,4.5917,2.266,0.0584,785.86,10.16
2510,4.5575,2.271,0.058,785.46,10.15
2490,4.5803,2.276,0.0583,785.09,10.1
2510,4.6031,2.279,0.0587,784.69,10.1
2500,4.6069,2.283,0.0587,784.31,10.03
2510,4.6145,2.287,0.0589,783.91,10.01
2510,4.5917,2.291,0.0586,783.54,9.98
2520,4.6031,2.295,0.0588,783.18,9.94
2460,4.607,2.298,0.0589,782.79,9.9
2470,4.5918,2.302,0.0587,782.38,9.87
2450,4.5804,2.307,0.0586,782.01,9.85
2390,4.5918,2.311,0.0587,781.62,9.85
2350,4.588,2.315,0.0587,781.25,9.79
2260,4.5994,2.319,0.0589,780.87,9.79
2220,4.6564,2.323,0.0597,780.51,9.74
2200,4.6944,2.327,0.0602,780.1,9.69
2190,4.6716,2.331,0.0599,779.69,9.64
2240,4.6298,2.336,0.0594,779.25,9.61
2280,4.6108,2.341,0.0592,778.82,9.61
2290,4.5956,2.346,0.059,778.4,9.54
2410,4.6032,2.351,0.0592,777.92,9.54
2680,4.5918,2.355,0.0591,777.44,9.5
3000,4.6222,2.36,0.0595,776.98,9.46
3140,4.6222,2.366,0.0595,776.51,9.41
3210,4.6032,2.371,0.0593,776.03,9.39
3320,4.5766,2.376,0.059,775.62,9.39
3320,4.5766,2.38,0.059,775.2,9.33
3360,4.5918,2.384,0.0593,774.82,9.4
3350,4.6032,2.388,0.0594,774.39,9.31
3330,4.588,2.393,0.0593,773.93,9.21
3330,4.5425,2.398,0.0587,773.43,9.19
3330,4.4703,2.403,0.0578,772.97,9.16
3300,4.4589,2.409,0.0577,772.56,9.09
3310,4.5045,2.414,0.0583,772.18,9.06
3300,4.5311,2.417,0.0587,771.78,9.06
3290,4.5273,2.421,0.0587,771.37,9.03
3260,4.5349,2.425,0.0588,770.99,8.97
3280,4.5273,2.43,0.0588,770.59,8.98
3260,4.5121,2.433,0.0586,770.21,8.92
3270,4.5121,2.438,0.0586,769.82,8.91
3300,4.4969,2.442,0.0584,769.43,8.86
3330,4.4703,2.446,0.0581,769.01,8.85
3320,4.4437,2.451,0.0578,768.58,8.82
3330,4.4893,2.456,0.0584,768.17,8.81
3350,4.5197,2.459,0.0589,767.76,8.73
3420,4.5197,2.464,0.0589,767.28,8.66
3500,4.4931,2.469,0.0586,766.74,8.62
3530,4.4475,2.475,0.058,766.16,8.59
3560,4.3526,2.482,0.0569,765.59,8.51
3620,4.3108,2.49,0.0563,765.03,8.48
3620,4.2766,2.496,0.0559,764.53,8.46
3630,4.2728,2.501,0.0559,764.11,8.44
3610,4.2918,2.505,0.0562,763.7,8.44
3590,4.3374,2.508,0.0568,763.31,8.4
3570,4.3715,2.511,0.0573,762.92,8.37
3560,4.3488,2.515,0.057,762.49,8.33
3540,4.2994,2.52,0.0564,762,8.26
3540,4.2386,2.525,0.0557,761.54,8.21
3540,4.1968,2.531,0.0551,761.09,8.17
3540,4.2274,2.536,0.0556,760.69,8.12
3550,4.2387,2.541,0.0558,760.27,8.09
3570,4.2236,2.545,0.0556,759.81,8.03
