"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
9900,2.47,0.558,0.0261,947.85,16.05
9830,2.5189,0.564,0.0266,947.4,16.03
9680,2.5828,0.569,0.0273,946.81,15.89
9690,2.6204,0.573,0.0277,946.22,16.07
9570,2.6166,0.582,0.0277,945.59,15.94
9600,2.6241,0.589,0.0278,944.97,16.15
9520,2.6279,0.589,0.0278,944.29,16.24
9550,2.6429,0.595,0.028,943.7,16.39
9470,2.6655,0.601,0.0283,943.15,16.39
9490,2.6956,0.606,0.0286,942.52,16.56
9340,2.7219,0.612,0.0289,941.96,16.46
9260,2.7332,0.616,0.029,941.18,16.48
9160,2.7407,0.621,0.0291,940.62,16.52
9110,2.7407,0.626,0.0292,940,16.54
9070,2.767,0.637,0.0295,939.4,16.55
9010,2.8083,0.641,0.0299,938.86,16.52
8980,2.8384,0.641,0.0302,938.41,16.4
9050,2.8497,0.646,0.0304,937.85,16.48
8970,2.8271,0.65,0.0302,937.32,16.36
8980,2.8497,0.656,0.0304,936.69,16.35
8930,2.876,0.662,0.0307,936.09,16.33
8890,2.8873,0.668,0.0309,935.65,16.37
8850,2.8986,0.673,0.031,935.16,16.39
8860,2.9061,0.677,0.0311,934.66,16.39
8870,2.9099,0.686,0.0312,934.13,16.38
8840,2.9249,0.691,0.0313,933.76,16.38
8850,2.9475,0.691,0.0316,933.23,16.37
8870,2.9813,0.694,0.032,932.8,16.33
8810,3.0038,0.698,0.0322,932.25,16.19
8770,3.0226,0.703,0.0324,931.74,16.18
8780,3.0151,0.707,0.0324,931.18,16.13
8810,3.0001,0.712,0.0322,930.62,16.13
8810,2.9964,0.718,0.0322,930.08,16.12
8770,3.019,0.723,0.0325,929.65,15.99
8790,3.0641,0.731,0.033,929.2,15.99
8870,3.0791,0.735,0.0332,928.67,16.12
8810,3.0791,0.735,0.0332,928.17,15.99
8810,3.0829,0.74,0.0332,927.67,15.97
8800,3.1092,0.745,0.0335,927.05,15.95
8700,3.1205,0.75,0.0337,926.49,15.82
8680,3.1017,0.756,0.0335,925.93,15.84
8570,3.0791,0.762,0.0333,925.37,15.84
8440,3.1055,0.767,0.0336,924.83,15.91
8320,3.1355,0.773,0.0339,924.29,15.92
8240,3.1506,0.78,0.0341,923.71,15.96
8270,3.1468,0.784,0.0341,923.12,15.97
8350,3.1468,0.784,0.0341,922.57,16.07
8440,3.1581,0.789,0.0342,922.08,15.92
8560,3.1994,0.793,0.0347,921.6,16.02
8590,3.2145,0.796,0.0349,921.18,16.03
8640,3.1882,0.799,0.0346,920.62,16.01
8650,3.1694,0.804,0.0344,920.03,16
8570,3.1882,0.809,0.0347,919.48,15.87
8580,3.1957,0.816,0.0348,919,15.85
8580,3.1844,0.825,0.0347,918.56,15.87
8540,3.207,0.83,0.0349,918.13,15.84
8540,3.2483,0.83,0.0354,917.69,15.84
8460,3.2333,0.834,0.0352,917.27,15.71
8480,3.2107,0.838,0.035,916.86,15.71
8540,3.2295,0.842,0.0352,916.37,15.8
8480,3.2596,0.847,0.0356,915.87,15.66
8510,3.2596,0.851,0.0356,915.47,15.66
8550,3.2408,0.854,0.0354,915.08,15.66
8640,3.2408,0.858,0.0354,914.68,15.78
8510,3.2746,0.866,0.0358,914.34,15.62
8400,3.2897,0.869,0.036,913.86,15.5
8430,3.2822,0.869,0.0359,913.36,15.63
8400,3.2784,0.873,0.0359,912.92,15.62
8330,3.2784,0.878,0.0359,912.41,15.5
8310,3.2709,0.883,0.0359,911.95,15.5
8280,3.2709,0.887,0.0359,911.55,15.49
8230,3.2859,0.891,0.0361,911.11,15.48
8090,3.2934,0.895,0.0362,910.65,15.4
8120,3.3047,0.899,0.0363,910.21,15.51
8050,3.3273,0.907,0.0366,909.81,15.39
8070,3.3197,0.911,0.0365,909.34,15.47
8020,3.2784,0.911,0.0361,908.76,15.37
8070,3.2784,0.917,0.0361,908.21,15.43
8110,3.3122,0.922,0.0365,907.62,15.53
7940,3.3122,0.927,0.0365,907.12,15.19
8090,3.2784,0.932,0.0362,906.52,15.59
8000,3.2634,0.937,0.036,906.02,15.57
7910,3.2897,0.943,0.0363,905.45,15.63
7860,3.2972,0.947,0.0364,904.98,15.83
7880,3.2784,0.957,0.0362,904.45,16.05
7800,3.2747,0.962,0.0362,903.97,16.09
7750,3.3311,0.962,0.0369,903.41,16.13
7690,3.3575,0.967,0.0372,902.87,16.31
7620,3.3462,0.971,0.0371,902.3,16.39
7560,3.3199,0.976,0.0368,901.7,16.41
7530,3.3123,0.982,0.0368,901.09,16.41
7460,3.3274,0.989,0.0369,900.53,16.43
7400,3.3274,0.995,0.037,899.98,16.48
7380,3.3499,1,0.0372,899.49,16.63
7390,3.3725,1.009,0.0375,898.99,16.82
7270,3.3913,1.013,0.0377,898.53,16.77
7310,3.4176,1.013,0.0381,898.09,16.92
7270,3.4138,1.017,0.038,897.83,16.95
7220,3.4439,1.021,0.0384,897.41,16.92
7160,3.474,1.025,0.0387,896.95,16.8
7150,3.489,1.029,0.0389,896.51,16.79
7220,3.489,1.033,0.0389,896.09,16.92
7200,3.4966,1.037,0.039,895.66,16.93
7200,3.5116,1.042,0.0392,895.19,16.91
7180,3.5191,1.051,0.0393,894.7,16.89
7110,3.5078,1.056,0.0392,894.27,16.8
7070,3.5229,1.056,0.0394,893.78,16.78
7020,3.5454,1.061,0.0397,893.37,16.78
6960,3.5793,1.065,0.0401,892.86,16.76
6970,3.5981,1.069,0.0403,892.36,16.75
6970,3.5718,1.073,0.0401,891.78,16.63
7060,3.5454,1.078,0.0398,891.18,16.74
7020,3.5266,1.084,0.0396,890.75,16.61
7070,3.5417,1.09,0.0398,890.26,16.71
7010,3.5642,1.101,0.0401,889.77,16.58
6910,3.5981,1.105,0.0405,889.27,16.45
6980,3.5793,1.105,0.0403,888.78,16.57
6930,3.5793,1.109,0.0403,888.34,16.41
6940,3.5943,1.113,0.0405,887.96,16.41
6960,3.5943,1.117,0.0405,887.53,16.4
6980,3.6018,1.12,0.0406,887.08,16.37
7000,3.6244,1.124,0.0409,886.66,16.37
6880,3.6206,1.129,0.0409,886.18,16.38
6800,3.6169,1.133,0.0408,885.68,16.38
6640,3.6244,1.143,0.0409,885.19,16.26
6620,3.6545,1.148,0.0413,884.65,16.26
6640,3.662,1.148,0.0414,884.06,16.27
6480,3.6432,1.153,0.0412,883.52,16.32
6410,3.6131,1.159,0.0409,882.95,16.36
6550,3.6394,1.165,0.0412,882.47,16.47
6610,3.6883,1.171,0.0418,882.05,16.46
6570,3.7184,1.176,0.0422,881.54,16.5
6550,3.7447,1.18,0.0425,881.05,16.53
6460,3.7409,1.183,0.0425,880.59,16.69
6410,3.7071,1.192,0.0421,880.08,16.73
6360,3.7221,1.197,0.0423,879.59,16.78
6320,3.771,1.197,0.0429,879.16,16.78
6240,3.771,1.201,0.0429,878.67,16.81
6050,3.7448,1.206,0.0426,878.15,16.82
5900,3.7411,1.21,0.0426,877.68,16.87
5740,3.7787,1.216,0.0431,877.21,16.75
5680,3.8087,1.22,0.0434,876.73,16.76
5660,3.8087,1.225,0.0435,876.3,16.76
5620,3.7862,1.229,0.0432,875.86,16.77
5580,3.7975,1.237,0.0434,875.47,16.79
5550,3.8426,1.241,0.0439,875.06,16.76
5490,3.8877,1.241,0.0445,874.61,16.75
5440,3.9027,1.245,0.0446,874.19,16.77
5380,3.899,1.248,0.0446,873.73,16.76
5320,3.9027,1.252,0.0447,873.32,16.63
5300,3.8952,1.257,0.0446,872.81,16.63
5320,3.8764,1.262,0.0444,872.3,16.64
5280,3.8952,1.267,0.0447,871.86,16.61
5220,3.8952,1.272,0.0447,871.43,16.51
5200,3.9027,1.281,0.0448,870.99,16.65
5170,3.899,1.284,0.0448,870.61,16.63
5150,3.9253,1.284,0.0451,870.25,16.61
5110,3.9516,1.289,0.0454,869.83,16.52
5100,3.9704,1.293,0.0457,869.41,16.63
5000,3.9591,1.297,0.0456,869.02,16.51
4950,3.9629,1.301,0.0456,868.62,16.52
4990,3.9779,1.305,0.0458,868.18,16.48
5190,4.0155,1.308,0.0463,867.75,16.44
5120,4.0306,1.312,0.0465,867.38,16.45
4930,3.9967,1.321,0.0461,866.98,16.48
4830,4.0005,1.325,0.0462,866.65,16.36
4920,4.0456,1.325,0.0467,866.14,16.31
5050,4.0644,1.329,0.047,865.65,16.14
5080,4.0343,1.333,0.0466,865.08,16.26
4900,4.0155,1.338,0.0464,864.53,16.16
5050,4.0231,1.343,0.0466,864.11,16.23
5130,4.0381,1.349,0.0468,863.61,16.23
4990,4.0306,1.353,0.0467,863.19,16.15
4750,4.0381,1.357,0.0468,862.65,16.21
5600,4.0644,1.365,0.0471,862.15,16.17
5130,4.0719,1.369,0.0473,861.78,16.28
4770,4.0531,1.369,0.0471,861.38,16.31
4680,4.0343,1.373,0.0469,861.04,16.22
5520,4.0306,1.377,0.0468,860.69,16.29
5470,4.0494,1.381,0.0471,860.22,16.31
5090,4.0419,1.386,0.047,859.74,16.15
5230,4.0419,1.39,0.047,859.25,16.22
4260,4.0494,1.395,0.0472,858.77,16.28
3610,4.0569,1.4,0.0473,858.34,16.27
3080,4.0456,1.41,0.0472,857.77,16.27
2780,4.102,1.415,0.0478,857.3,16.3
2780,4.1246,1.415,0.0481,856.79,16.29
2800,4.1058,1.42,0.0479,856.34,16.27
2830,4.1434,1.426,0.0484,855.83,16.25
2830,4.1772,1.431,0.0488,855.34,16.28
2850,4.2223,1.435,0.0494,854.94,16.26
3130,4.2825,1.439,0.0501,854.51,16.19
3320,4.3351,1.443,0.0508,854.11,16.15
3640,4.3539,1.447,0.051,853.71,16.04
3620,4.339,1.456,0.0509,853.26,16.03
3560,4.3202,1.46,0.0507,852.76,15.92
3430,4.3503,1.46,0.051,852.36,15.96
2800,4.3578,1.464,0.0511,851.99,16.05
2480,4.3841,1.468,0.0515,851.56,16
2410,4.4105,1.472,0.0518,851.1,16.02
2390,4.4105,1.477,0.0518,850.69,15.99
2370,4.4481,1.482,0.0523,850.35,15.88
2360,4.4744,1.486,0.0526,849.92,15.86
2260,4.4969,1.491,0.0529,849.53,15.86
2190,4.5157,1.5,0.0532,849.04,15.74
2040,4.5421,1.504,0.0535,848.57,15.9
1970,4.5571,1.504,0.0537,848.14,15.76
1760,4.5684,1.508,0.0539,847.81,15.68
1680,4.5872,1.513,0.0541,847.46,15.71
1550,4.6248,1.516,0.0546,847.07,15.82
1400,4.6398,1.52,0.0548,846.69,15.76
1240,4.6774,1.524,0.0553,846.34,15.81
1100,4.7301,1.527,0.0559,845.92,15.82
1030,4.7489,1.531,0.0562,845.59,15.82
989,4.7639,1.539,0.0564,845.16,15.84
981,4.7827,1.543,0.0566,844.84,15.84
946,4.8429,1.543,0.0573,844.48,15.72
894,4.8917,1.547,0.058,844.11,15.72
865,4.9218,1.551,0.0583,843.68,15.73
850,4.9481,1.555,0.0587,843.24,15.72
847,4.9933,1.558,0.0593,842.72,15.7
838,5.0271,1.562,0.0597,842.35,15.68
831,5.0459,1.566,0.0599,841.95,15.57
805,5.0459,1.571,0.06,841.51,15.55
757,5.0497,1.581,0.06,841.09,15.55
754,5.0985,1.585,0.0607,840.6,15.44
770,5.1474,1.585,0.0613,840.17,15.5
788,5.1775,1.59,0.0617,839.73,15.39
796,5.1888,1.594,0.0618,839.32,15.39
788,5.1813,1.598,0.0618,838.94,15.39
793,5.2076,1.603,0.0621,838.51,15.38
789,5.2301,1.608,0.0624,838.08,15.38
770,5.2677,1.611,0.0629,837.62,15.38
760,5.2903,1.615,0.0632,837.27,15.25
751,5.2978,1.624,0.0633,836.81,15.22
753,5.2865,1.628,0.0632,836.37,15.21
755,5.2978,1.628,0.0634,835.94,15.08
755,5.3129,1.633,0.0636,835.54,15.07
764,5.3429,1.637,0.064,835.05,15.07
779,5.3542,1.641,0.0641,834.65,15.04
772,5.3204,1.645,0.0638,834.23,14.9
763,5.3204,1.649,0.0638,833.87,14.91
782,5.3956,1.654,0.0647,833.41,14.99
786,5.4482,1.658,0.0654,833.01,14.87
798,5.4633,1.665,0.0656,832.47,14.85
781,5.3993,1.67,0.0649,831.99,14.83
781,5.3768,1.67,0.0647,831.58,14.7
763,5.3881,1.677,0.0648,831.15,14.69
762,5.3693,1.682,0.0646,830.73,14.7
760,5.3768,1.688,0.0648,830.27,14.58
757,5.4407,1.693,0.0656,829.89,14.68
746,5.5086,1.697,0.0664,829.32,14.56
733,5.5349,1.701,0.0668,828.71,14.53
741,5.5311,1.705,0.0668,828.14,14.51
743,5.5123,1.716,0.0666,827.51,14.39
749,5.486,1.721,0.0664,826.8,14.37
745,5.4258,1.721,0.0657,826.28,14.36
748,5.4183,1.727,0.0656,825.88,14.26
740,5.4672,1.733,0.0662,825.45,14.33
757,5.5386,1.738,0.0671,824.98,14.33
756,5.5424,1.742,0.0672,824.6,14.3
767,5.5048,1.745,0.0668,824.09,14.2
780,5.4785,1.749,0.0665,823.71,14.22
771,5.5236,1.754,0.0671,823.3,14.18
782,5.5386,1.762,0.0673,822.89,14.05
770,5.501,1.767,0.0669,822.41,14.15
764,5.486,1.767,0.0667,821.99,14.06
775,5.501,1.771,0.067,821.66,14.03
763,5.5499,1.775,0.0676,821.3,14.02
790,5.565,1.778,0.0678,820.88,14.01
791,5.5424,1.782,0.0676,820.44,14.02
787,5.4747,1.787,0.0668,819.93,14.05
764,5.4559,1.792,0.0666,819.51,14.17
747,5.4973,1.798,0.0671,819.02,14.14
739,5.5424,1.806,0.0677,818.64,14.04
718,5.5537,1.81,0.0679,818.21,14.05
673,5.5123,1.81,0.0674,817.75,14.18
621,5.5236,1.814,0.0676,817.35,14.2
565,5.5725,1.819,0.0682,816.88,14.2
523,5.5838,1.824,0.0684,816.38,14.11
492,5.5574,1.828,0.0681,815.82,14.12
476,5.5048,1.834,0.0675,815.28,14.23
453,5.4785,1.839,0.0672,814.77,14.11
443,5.5236,1.846,0.0678,814.27,14.02
439,5.5198,1.856,0.0678,813.82,14.15
469,5.4785,1.861,0.0674,813.27,14.02
447,5.4446,1.861,0.067,812.81,14.13
463,5.501,1.866,0.0677,812.36,14.28
479,5.5311,1.871,0.0681,811.97,14.28
487,5.5086,1.875,0.0679,811.55,13.95
498,5.4559,1.879,0.0673,811.18,14.08
504,5.4935,1.883,0.0678,810.79,14.1
505,5.5274,1.887,0.0682,810.34,13.98
512,5.5086,1.891,0.068,809.83,13.96
532,5.4258,1.9,0.067,809.37,13.95
528,5.4108,1.906,0.0669,808.89,13.93
535,5.4221,1.906,0.0671,808.51,13.91
553,5.3995,1.911,0.0668,808.09,13.92
559,5.4183,1.916,0.0671,807.69,13.8
549,5.4522,1.92,0.0675,807.25,13.78
596,5.4672,1.924,0.0678,806.86,13.77
612,5.4597,1.927,0.0677,806.44,13.74
640,5.392,1.931,0.0669,805.96,13.74
670,5.347,1.936,0.0664,805.46,13.74
702,5.332,1.948,0.0662,805.04,13.72
753,5.3245,1.952,0.0662,804.66,13.7
789,5.3658,1.952,0.0667,804.32,13.72
804,5.3997,1.956,0.0672,803.81,13.69
815,5.3734,1.96,0.0669,803.41,13.68
816,5.2944,1.964,0.0659,802.91,13.68
805,5.2342,1.968,0.0652,802.41,13.69
767,5.2267,1.974,0.0652,802.08,13.59
744,5.2643,1.979,0.0657,801.67,13.71
732,5.317,1.983,0.0664,801.29,13.7
746,5.332,1.99,0.0666,800.83,13.69
740,5.2869,1.994,0.0661,800.34,13.56
740,5.2342,1.994,0.0654,799.87,13.54
736,5.2154,2,0.0652,799.37,13.53
739,5.1891,2.005,0.0649,798.95,13.52
732,5.1778,2.01,0.0648,798.57,13.52
744,5.2192,2.014,0.0654,798.19,13.52
733,5.2418,2.017,0.0657,797.93,13.41
724,5.2493,2.02,0.0658,797.49,13.38
698,5.2681,2.023,0.0661,797.08,13.35
699,5.2267,2.033,0.0656,796.57,13.27
703,5.1703,2.039,0.0649,796.08,13.36
715,5.0989,2.039,0.0641,795.6,13.36
715,5.1139,2.046,0.0643,795.15,13.38
732,5.1402,2.051,0.0647,794.71,13.28
702,5.1891,2.056,0.0653,794.35,13.37
717,5.2004,2.06,0.0655,793.88,13.36
709,5.1628,2.064,0.0651,793.38,13.23
722,5.1252,2.069,0.0646,792.88,13.21
713,5.1064,2.074,0.0644,792.44,12.96
733,5.1214,2.084,0.0647,792.1,13.06
724,5.1478,2.088,0.065,791.67,13.03
722,5.1139,2.088,0.0646,791.25,13.04
729,5.1402,2.091,0.065,790.92,13.04
733,5.1816,2.095,0.0655,790.56,12.9
744,5.1741,2.099,0.0655,790.19,12.89
762,5.1628,2.102,0.0654,789.72,12.87
794,5.1666,2.106,0.0655,789.23,12.75
797,5.1327,2.112,0.0651,788.68,12.73
818,5.0575,2.118,0.0642,788.12,12.83
819,5.0312,2.131,0.0639,787.6,12.84
831,5.0237,2.136,0.0638,787.13,12.98
828,5.0274,2.136,0.0639,786.69,12.97
819,5.0462,2.141,0.0642,786.28,12.88
818,5.0613,2.145,0.0644,785.89,12.95
818,5.129,2.149,0.0653,785.45,12.94
803,5.1365,2.153,0.0654,785.05,12.84
801,5.1252,2.157,0.0653,784.55,12.72
812,5.0763,2.161,0.0647,784.15,12.71
828,5.0124,2.166,0.064,783.71,12.78
832,4.9748,2.176,0.0635,783.3,12.78
825,4.9862,2.181,0.0637,782.96,12.79
813,5.0502,2.181,0.0645,782.61,12.69
814,5.0953,2.184,0.0651,782.3,12.66
807,5.0276,2.186,0.0643,781.92,12.68
798,5.0502,2.189,0.0646,781.52,12.68
789,5.1141,2.193,0.0655,781.22,12.67
801,5.1141,2.197,0.0655,780.74,12.54
804,5.1366,2.201,0.0658,780.31,12.51
797,5.0953,2.206,0.0653,779.82,12.4
798,4.9749,2.218,0.0638,779.35,12.41
793,5.0238,2.223,0.0645,778.93,12.38
804,5.0727,2.223,0.0652,778.43,12.38
808,5.0802,2.227,0.0653,777.95,12.26
812,5.0276,2.231,0.0647,777.54,12.33
818,5.0201,2.236,0.0646,777.19,12.23
803,5.0614,2.241,0.0652,776.78,12.22
810,5.0802,2.245,0.0654,776.49,12.2
820,5.0953,2.249,0.0657,776.05,12.08
818,5.0652,2.253,0.0653,775.69,12.17
817,5.0276,2.262,0.0648,775.38,12.07
809,5.069,2.266,0.0654,775.05,12.05
809,5.0953,2.266,0.0658,774.6,12.04
810,5.084,2.269,0.0657,774.07,12.03
842,5.0238,2.274,0.0649,773.56,11.99
943,4.9975,2.279,0.0646,773.25,11.98
1110,5.0351,2.284,0.0651,772.85,11.94
1380,5.1066,2.287,0.0661,772.51,11.86
1580,5.1366,2.291,0.0665,771.91,11.79
1810,5.1141,2.295,0.0663,771.4,11.72
2220,5.069,2.307,0.0658,770.9,11.7
2800,5.0276,2.314,0.0653,770.37,11.68
3150,4.9449,2.314,0.0642,769.93,11.71
3470,4.8922,2.321,0.0636,769.58,11.63
3820,4.9073,2.326,0.0638,769.16,11.58
4140,4.9862,2.33,0.0649,768.78,11.49
4250,4.9975,2.334,0.065,768.33,11.33
4370,4.9486,2.338,0.0645,767.79,11.27
4480,4.8433,2.343,0.0631,767.33,11.32
4490,4.7644,2.348,0.0621,766.93,11.21
4530,4.7568,2.359,0.0621,766.52,11.18
4550,4.7568,2.363,0.0621,766.11,11.15
4610,4.7531,2.363,0.0621,765.66,11.02
4670,4.708,2.367,0.0615,765.14,10.99
4730,4.629,2.372,0.0605,764.74,10.98
4790,4.6252,2.378,0.0605,764.24,10.93
4850,4.644,2.383,0.0608,763.76,10.8
4950,4.5839,2.388,0.0601,763.23,10.86
4960,4.4748,2.393,0.0587,762.87,10.75
4970,4.4259,2.4,0.058,762.52,10.75
4990,4.4523,2.408,0.0584,762.18,10.77
4970,4.4823,2.411,0.0588,761.82,10.74
4950,4.4447,2.411,0.0584,761.42,10.7
4930,4.4147,2.414,0.058,761.05,10.59
4930,4.3922,2.418,0.0577,760.64,10.58
4980,4.3772,2.422,0.0576,760.24,10.55
4980,4.3772,2.427,0.0576,759.71,10.51
4970,4.3358,2.431,0.0571,759.31,10.41
5010,4.2869,2.436,0.0565,758.81,10.38
4990,4.2305,2.442,0.0558,758.31,10.35
4990,4.1816,2.454,0.0552,757.88,10.33
4990,4.1779,2.458,0.0552,757.41,10.25
4970,4.1854,2.458,0.0553,756.91,10.24
4950,4.1741,2.462,0.0552,756.53,10.23
4930,4.1666,2.466,0.0551,756.14,10.23
4880,4.1252,2.471,0.0546,755.73,10.13
4820,4.1628,2.474,0.0551,755.5,10.12
4780,4.1816,2.478,0.0554,755.08,10.11
4790,4.1553,2.482,0.0551,754.73,10.1
4840,4.1027,2.487,0.0544,754.26,10.07
4920,4.0801,2.498,0.0541,753.83,10.03
5030,4.0764,2.503,0.0541,753.37,9.99
5200,4.0538,2.503,0.0538,752.93,9.95
5360,4.0199,2.507,0.0534,752.58,9.91
5420,3.9899,2.51,0.053,752.17,9.91
5490,4.0162,2.514,0.0534,751.78,9.99
5640,4.0124,2.518,0.0534,751.37,9.82
5880,3.9748,2.521,0.0529,750.95,9.85
5930,3.9635,2.525,0.0528,750.62,9.74
6020,3.9447,2.529,0.0526,750.23,9.7
6240,3.877,2.538,0.0517,749.88,9.64
6480,3.7943,2.543,0.0506,749.49,9.68
6600,3.7793,2.543,0.0504,749.14,9.63
6750,3.7718,2.548,0.0504,748.75,9.69
6790,3.7567,2.552,0.0502,748.3,9.61
6650,3.7229,2.556,0.0498,747.89,9.65
6530,3.6702,2.56,0.0491,747.44,9.67
6490,3.6138,2.566,0.0484,746.94,9.69
6460,3.5574,2.572,0.0477,746.4,9.69
6410,3.5085,2.577,0.047,746.06,9.6
