"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
14900,1.6212,1.315,0.0185,874.97,13
14800,1.6212,1.321,0.0185,874.35,12.87
14800,1.6103,1.328,0.0184,873.62,12.86
14800,1.5958,1.334,0.0183,873,12.84
14800,1.5849,1.34,0.0182,872.38,12.82
14800,1.5885,1.344,0.0182,871.97,12.83
14700,1.5922,1.347,0.0183,871.65,12.72
14700,1.6031,1.352,0.0184,871.14,12.71
14700,1.5994,1.357,0.0184,870.62,12.68
14700,1.5958,1.363,0.0183,870,12.67
14600,1.5958,1.37,0.0184,869.28,12.52
14600,1.5813,1.376,0.0182,868.66,12.5
14800,1.5632,1.382,0.018,868.04,12.56
14700,1.5559,1.389,0.0179,867.32,12.45
14700,1.5595,1.393,0.018,866.9,12.44
14700,1.5631,1.399,0.018,866.29,12.44
14700,1.5593,1.403,0.018,865.87,12.42
14600,1.5521,1.406,0.0179,865.56,12.31
14500,1.5481,1.411,0.0179,865.05,12.3
14600,1.5372,1.414,0.0178,864.74,12.28
14600,1.548,1.417,0.0179,864.43,12.31
14700,1.5698,1.421,0.0182,864.02,12.44
14400,1.5661,1.425,0.0181,863.61,12.09
14700,1.5553,1.43,0.018,863.1,12.27
14500,1.548,1.436,0.0179,862.48,12.11
14400,1.5698,1.442,0.0182,861.87,11.9
14300,1.5661,1.447,0.0182,861.35,11.76
14500,1.5444,1.452,0.0179,860.84,11.89
14600,1.5226,1.456,0.0177,860.43,11.98
14500,1.5226,1.46,0.0177,860.02,11.86
14500,1.5299,1.463,0.0178,859.71,11.84
14400,1.5625,1.467,0.0182,859.3,11.82
14400,1.5661,1.473,0.0182,858.69,11.73
14300,1.548,1.478,0.018,858.18,11.69
14400,1.519,1.483,0.0177,857.67,11.68
14400,1.5371,1.488,0.0179,857.15,11.67
14500,1.5408,1.492,0.018,856.75,11.63
14500,1.5371,1.497,0.018,856.24,11.6
14600,1.5444,1.502,0.018,855.73,11.56
14400,1.5371,1.507,0.018,855.22,11.43
14500,1.5226,1.512,0.0178,854.71,11.41
14500,1.5118,1.516,0.0177,854.3,11.4
14400,1.5154,1.521,0.0177,853.79,11.27
14400,1.5299,1.525,0.0179,853.38,11.26
14400,1.5299,1.529,0.0179,852.97,11.24
14500,1.5082,1.534,0.0177,852.46,11.33
14400,1.4937,1.539,0.0175,851.96,11.23
14600,1.5154,1.544,0.0178,851.45,11.31
14500,1.5263,1.548,0.0179,851.04,11.2
14500,1.5227,1.553,0.0179,850.53,11.17
14600,1.519,1.558,0.0179,850.02,11.14
14600,1.5082,1.563,0.0178,849.52,11.1
14500,1.4973,1.568,0.0176,849.01,10.99
14500,1.4937,1.572,0.0176,848.6,10.98
14500,1.5009,1.576,0.0177,848.2,10.96
14400,1.5299,1.581,0.018,847.69,10.84
14500,1.5299,1.586,0.0181,847.19,10.93
14500,1.519,1.591,0.0179,846.68,10.88
14500,1.5045,1.597,0.0178,846.07,10.75
14500,1.4973,1.601,0.0177,845.67,10.71
14500,1.5009,1.605,0.0178,845.26,10.7
14400,1.5118,1.61,0.0179,844.76,10.56
14500,1.5227,1.615,0.018,844.25,10.53
14600,1.5154,1.62,0.018,843.75,10.6
14500,1.5045,1.625,0.0178,843.24,10.49
14600,1.5009,1.631,0.0178,842.64,10.45
14600,1.5009,1.637,0.0178,842.03,10.43
14600,1.4828,1.644,0.0176,841.33,10.43
14700,1.4792,1.649,0.0176,840.82,10.4
14600,1.4937,1.654,0.0178,840.32,10.29
14600,1.5118,1.659,0.018,839.82,10.27
14700,1.5082,1.665,0.018,839.21,10.26
14700,1.5009,1.671,0.0179,838.61,10.24
14700,1.5009,1.678,0.0179,837.91,10.22
14700,1.49,1.686,0.0178,837.11,10.21
14600,1.49,1.694,0.0178,836.3,10.1
14600,1.4973,1.702,0.0179,835.5,10.08
14600,1.4973,1.71,0.0179,834.7,10.05
14600,1.4792,1.718,0.0177,833.9,10.03
14600,1.461,1.725,0.0175,833.2,10.03
14500,1.4683,1.731,0.0176,832.6,9.91
14500,1.461,1.735,0.0176,832.2,9.9
14500,1.4574,1.74,0.0175,831.7,9.9
14500,1.4574,1.744,0.0175,831.31,9.89
14500,1.4828,1.747,0.0178,831.01,9.88
14500,1.4864,1.75,0.0179,830.71,9.88
14400,1.49,1.756,0.0179,830.11,9.78
14500,1.49,1.762,0.018,829.51,9.87
14400,1.4683,1.767,0.0177,829.02,9.77
14400,1.4575,1.772,0.0176,828.52,9.76
14400,1.472,1.775,0.0178,828.22,9.76
14400,1.4828,1.779,0.0179,827.82,9.76
14400,1.4828,1.784,0.0179,827.33,9.73
14400,1.472,1.789,0.0178,826.83,9.71
14300,1.4611,1.795,0.0177,826.23,9.61
14300,1.4575,1.799,0.0176,825.84,9.6
14300,1.4575,1.804,0.0177,825.34,9.59
14300,1.4466,1.809,0.0175,824.85,9.69
14000,1.472,1.814,0.0179,824.35,9.52
14000,1.472,1.819,0.0179,823.86,9.53
13900,1.472,1.824,0.0179,823.36,9.53
13900,1.4538,1.828,0.0177,822.97,9.51
14100,1.4647,1.832,0.0178,822.57,9.61
13900,1.4647,1.836,0.0178,822.18,9.51
13800,1.4682,1.841,0.0179,821.68,9.4
13900,1.4682,1.845,0.0179,821.29,9.5
14000,1.4573,1.849,0.0178,820.89,9.49
13900,1.4574,1.852,0.0178,820.6,9.38
13900,1.4681,1.856,0.0179,820.2,9.37
13900,1.4752,1.86,0.018,819.81,9.36
13900,1.4642,1.865,0.0179,819.32,9.34
13900,1.4646,1.869,0.0179,818.92,9.33
13900,1.4642,1.874,0.0179,818.43,9.33
13900,1.4607,1.879,0.0179,817.94,9.31
13800,1.4678,1.883,0.018,817.54,9.21
13800,1.4606,1.889,0.0179,816.96,9.19
14000,1.4569,1.894,0.0178,816.46,9.29
13900,1.4569,1.9,0.0179,815.88,9.17
14000,1.4677,1.906,0.018,815.29,9.24
13900,1.4822,1.911,0.0182,814.8,9.15
13900,1.4641,1.916,0.018,814.31,9.14
14000,1.4569,1.92,0.0179,813.92,9.13
14000,1.4569,1.924,0.0179,813.52,9.11
14000,1.4532,1.928,0.0179,813.13,9.11
13900,1.4532,1.932,0.0179,812.74,9.09
13900,1.4532,1.936,0.0179,812.35,9.09
14000,1.4786,1.941,0.0182,811.86,9.07
13900,1.4677,1.946,0.0181,811.37,9.09
13800,1.4641,1.951,0.0181,810.89,8.97
14000,1.4605,1.956,0.018,810.4,9.06
13900,1.4605,1.96,0.018,810.01,8.97
13900,1.4677,1.963,0.0181,809.72,9.06
13800,1.4786,1.968,0.0183,809.23,8.93
13900,1.4822,1.973,0.0183,808.74,8.92
13900,1.4858,1.979,0.0184,808.16,8.9
13900,1.4786,1.986,0.0183,807.48,8.81
14000,1.4677,1.993,0.0182,806.8,8.89
13900,1.4605,1.999,0.0181,806.21,8.78
13900,1.4786,2.004,0.0184,805.73,8.78
14000,1.4895,2.01,0.0185,805.15,8.77
13900,1.4859,2.015,0.0185,804.66,8.76
14000,1.4678,2.021,0.0183,804.08,8.84
14000,1.4569,2.025,0.0181,803.69,8.74
14000,1.4605,2.03,0.0182,803.21,8.73
13800,1.475,2.036,0.0184,802.63,8.63
13700,1.475,2.041,0.0184,802.15,8.63
13500,1.4714,2.045,0.0184,801.76,8.52
13500,1.4786,2.05,0.0185,801.28,8.53
13500,1.4859,2.054,0.0186,800.89,8.51
13400,1.5113,2.06,0.0189,800.31,8.41
13500,1.5113,2.065,0.0189,799.83,8.48
13500,1.504,2.07,0.0188,799.35,8.48
13400,1.5076,2.076,0.0189,798.77,8.38
13400,1.504,2.08,0.0188,798.38,8.36
13500,1.5258,2.085,0.0191,797.9,8.35
13500,1.5403,2.091,0.0193,797.32,8.35
13500,1.5366,2.097,0.0193,796.75,8.34
13600,1.533,2.103,0.0193,796.17,8.33
13600,1.5294,2.109,0.0192,795.6,8.32
13600,1.5439,2.114,0.0194,795.12,8.3
13600,1.5475,2.12,0.0195,794.54,8.29
13500,1.5366,2.126,0.0194,793.96,8.19
13500,1.5149,2.132,0.0191,793.39,8.18
13400,1.5149,2.137,0.0191,792.91,8.16
13400,1.533,2.143,0.0193,792.34,8.16
13200,1.5475,2.148,0.0195,791.86,8.05
13100,1.5548,2.152,0.0196,791.48,7.95
13300,1.5511,2.156,0.0196,791.09,8.02
13200,1.5366,2.16,0.0194,790.71,7.94
13200,1.5475,2.164,0.0196,790.33,7.93
13200,1.5729,2.168,0.0199,789.95,7.92
13200,1.5837,2.173,0.0201,789.47,7.91
13200,1.5765,2.179,0.02,788.9,7.89
13400,1.5692,2.186,0.0199,788.23,7.97
13300,1.5584,2.192,0.0198,787.66,7.87
13400,1.5548,2.198,0.0198,787.09,7.95
13300,1.562,2.204,0.0199,786.52,7.86
13200,1.5765,2.209,0.0201,786.04,7.74
13300,1.5946,2.215,0.0203,785.47,7.82
13200,1.5801,2.221,0.0201,784.91,7.71
13200,1.5729,2.227,0.0201,784.34,7.71
13200,1.5729,2.231,0.0201,783.96,7.71
13200,1.6019,2.237,0.0204,783.39,7.68
13200,1.591,2.244,0.0203,782.73,7.67
13200,1.5765,2.251,0.0202,782.06,7.57
13200,1.5693,2.257,0.0201,781.5,7.55
13300,1.5657,2.261,0.02,781.12,7.63
13200,1.5729,2.264,0.0201,780.83,7.55
13200,1.6092,2.268,0.0206,780.46,7.55
13200,1.6055,2.274,0.0206,779.89,7.53
13200,1.591,2.281,0.0204,779.23,7.52
13200,1.6019,2.287,0.0206,778.66,7.52
13200,1.5838,2.292,0.0204,778.19,7.5
13100,1.5983,2.297,0.0206,777.72,7.41
13100,1.6055,2.303,0.0207,777.16,7.39
13100,1.5983,2.309,0.0206,776.59,7.39
13000,1.5765,2.313,0.0203,776.22,7.35
13000,1.5947,2.318,0.0206,775.75,7.26
12900,1.5947,2.325,0.0206,775.09,7.14
13000,1.5947,2.331,0.0206,774.53,7.22
13000,1.591,2.337,0.0206,773.96,7.22
12900,1.5765,2.343,0.0204,773.4,7.13
12900,1.5802,2.349,0.0204,772.84,7.19
13000,1.6128,2.355,0.0209,772.28,7.19
12900,1.6019,2.362,0.0208,771.62,7.09
12900,1.5947,2.368,0.0207,771.06,7.09
12900,1.5947,2.372,0.0207,770.69,7.08
12900,1.5729,2.376,0.0204,770.32,7.07
12900,1.5657,2.38,0.0203,769.94,7.06
12900,1.5983,2.383,0.0208,769.66,7.08
12900,1.5983,2.388,0.0208,769.2,7.06
12800,1.6055,2.393,0.0209,768.73,6.96
12900,1.6019,2.399,0.0209,768.17,6.96
12800,1.6055,2.406,0.0209,767.52,6.93
12800,1.5947,2.412,0.0208,766.96,6.91
12900,1.5765,2.419,0.0206,766.31,6.92
12900,1.5765,2.425,0.0206,765.75,6.93
12900,1.5838,2.43,0.0207,765.29,6.94
13000,1.5621,2.435,0.0204,764.83,7.03
12900,1.5621,2.439,0.0204,764.46,6.93
12800,1.5765,2.445,0.0206,763.9,6.91
12800,1.5657,2.453,0.0205,763.16,6.81
12800,1.5294,2.458,0.0201,762.7,6.8
12900,1.5258,2.463,0.02,762.23,6.88
12900,1.5258,2.467,0.02,761.86,6.87
12800,1.5439,2.471,0.0203,761.49,6.79
12800,1.5728,2.475,0.0207,761.12,6.77
12900,1.5728,2.48,0.0207,760.66,6.91
12800,1.5726,2.486,0.0207,760.11,6.83
12600,1.5471,2.492,0.0204,759.56,6.56
12600,1.529,2.497,0.0201,759.1,6.54
12600,1.5325,2.501,0.0202,758.73,6.59
12600,1.5325,2.505,0.0202,758.36,6.52
12600,1.5252,2.51,0.0201,757.9,6.52
12600,1.5216,2.514,0.0201,757.53,6.55
12600,1.5071,2.52,0.0199,756.98,6.56
12600,1.5107,2.527,0.02,756.34,6.54
12600,1.4817,2.534,0.0196,755.69,6.53
12600,1.4854,2.539,0.0197,755.23,6.53
12500,1.4962,2.543,0.0198,754.87,6.42
12500,1.4817,2.549,0.0196,754.32,6.41
12600,1.4817,2.555,0.0197,753.77,6.48
12500,1.4709,2.559,0.0195,753.4,6.4
12500,1.4854,2.564,0.0197,752.94,6.38
12500,1.4709,2.57,0.0195,752.39,6.36
12500,1.46,2.576,0.0194,751.85,6.35
12500,1.4564,2.58,0.0194,751.48,6.34
12400,1.4419,2.586,0.0192,750.93,6.25
12400,1.4383,2.59,0.0192,750.57,6.24
12400,1.4455,2.594,0.0193,750.2,6.23
12400,1.46,2.6,0.0195,749.66,6.24
12400,1.4673,2.605,0.0196,749.2,6.24
12400,1.4419,2.61,0.0193,748.75,6.21
12400,1.4491,2.615,0.0194,748.29,6.2
12300,1.4346,2.621,0.0192,747.74,6.13
12300,1.4274,2.625,0.0191,747.38,6.13
12300,1.4274,2.628,0.0191,747.11,6.14
12300,1.4564,2.633,0.0195,746.65,6.13
12200,1.4636,2.637,0.0196,746.29,6.02
12300,1.46,2.643,0.0196,745.75,6.08
12200,1.4528,2.649,0.0195,745.2,5.99
12100,1.4455,2.655,0.0194,744.66,5.88
12100,1.431,2.664,0.0192,743.84,5.85
12300,1.4274,2.67,0.0192,743.3,5.94
12200,1.4238,2.675,0.0192,742.85,5.82
12200,1.4093,2.682,0.019,742.21,5.8
12200,1.3984,2.687,0.0189,741.76,5.81
12100,1.4165,2.691,0.0191,741.4,5.8
12200,1.4455,2.696,0.0195,740.95,5.82
12100,1.4491,2.7,0.0196,740.59,5.82
12100,1.4455,2.706,0.0195,740.05,5.71
12100,1.4419,2.712,0.0195,739.51,5.69
12000,1.4202,2.718,0.0192,738.97,5.57
11900,1.4166,2.724,0.0192,738.43,5.56
11900,1.4238,2.728,0.0193,738.07,5.47
11900,1.4456,2.733,0.0196,737.62,5.48
11900,1.4383,2.739,0.0195,737.08,5.56
11800,1.4419,2.745,0.0196,736.54,5.44
11800,1.4456,2.749,0.0196,736.18,5.44
11800,1.4347,2.755,0.0195,735.64,5.43
11800,1.4238,2.761,0.0194,735.1,5.41
11900,1.4093,2.767,0.0192,734.57,5.41
11900,1.4311,2.771,0.0195,734.21,5.42
11900,1.4238,2.776,0.0194,733.76,5.41
11900,1.4528,2.781,0.0198,733.31,5.42
11800,1.4601,2.785,0.0199,732.96,5.31
11800,1.4564,2.79,0.0199,732.51,5.28
11700,1.4564,2.793,0.0199,732.24,5.2
11800,1.4564,2.797,0.0199,731.88,5.25
11700,1.4528,2.8,0.0199,731.62,5.19
11500,1.4601,2.804,0.02,731.26,5.19
11200,1.4745,2.809,0.0202,730.81,5.01
11000,1.4818,2.815,0.0203,730.28,4.89
11100,1.4854,2.82,0.0204,729.83,4.88
11100,1.4963,2.825,0.0205,729.38,4.89
11100,1.4927,2.829,0.0205,729.03,4.89
11200,1.5144,2.832,0.0208,728.76,4.88
11200,1.5253,2.835,0.0209,728.49,4.89
11100,1.5216,2.839,0.0209,728.14,4.88
11000,1.5289,2.843,0.021,727.78,4.86
10300,1.5325,2.848,0.0211,727.34,4.54
9670,1.5325,2.853,0.0211,726.89,4.07
9650,1.5506,2.857,0.0213,726.53,4.06
9540,1.5579,2.863,0.0215,726,4.07
9050,1.5579,2.869,0.0215,725.47,3.71
9200,1.5615,2.874,0.0215,725.02,3.8
9210,1.5869,2.879,0.0219,724.58,3.81
9240,1.5724,2.884,0.0217,724.13,3.8
