"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
8430,3.0939,0.295,0.0314,984.54,12.47
8390,3.0543,0.299,0.031,983.98,12.35
8450,3.0344,0.305,0.0309,983.33,12.38
8470,3.0622,0.312,0.0312,982.69,12.36
8460,3.0781,0.317,0.0313,982.01,12.35
8490,3.0582,0.322,0.0312,981.37,12.41
8440,3.09,0.327,0.0315,980.76,12.36
8370,3.082,0.334,0.0314,980.13,12.38
8350,3.09,0.34,0.0315,979.43,12.36
8270,3.0741,0.344,0.0314,978.77,12.24
8280,3.1098,0.351,0.0318,978.09,12.29
8150,3.1574,0.357,0.0323,977.43,12.27
8160,3.1415,0.363,0.0322,976.77,12.2
8060,3.1455,0.369,0.0322,976.06,12.18
7960,3.1217,0.375,0.032,975.41,12.37
7880,3.1733,0.38,0.0326,974.75,12.46
7780,3.2169,0.386,0.033,973.97,12.57
7690,3.2209,0.392,0.0331,973.24,12.59
7580,3.2209,0.398,0.0331,972.57,12.68
7520,3.201,0.404,0.0329,971.92,12.71
7570,3.2407,0.409,0.0334,971.3,12.8
7560,3.2645,0.414,0.0336,970.64,12.89
7690,3.2804,0.419,0.0338,970.03,13.07
7700,3.3081,0.425,0.0341,969.38,13.04
7690,3.32,0.432,0.0343,968.67,13.02
7650,3.3518,0.438,0.0346,967.98,12.94
7650,3.328,0.443,0.0344,967.32,12.92
7690,3.32,0.448,0.0343,966.68,13.08
7940,3.3399,0.454,0.0346,965.95,13.42
8000,3.3319,0.46,0.0345,965.28,13.52
8140,3.3557,0.465,0.0348,964.71,13.64
8300,3.3835,0.471,0.0351,964.07,13.78
8380,3.3914,0.477,0.0352,963.45,13.78
8260,3.3637,0.483,0.0349,962.85,13.69
8600,3.3676,0.491,0.035,962.16,13.95
8690,3.3756,0.498,0.0351,961.36,14.05
8710,3.3201,0.504,0.0346,960.69,14.09
8630,3.3163,0.51,0.0345,960.01,13.99
8620,3.3404,0.517,0.0348,959.28,14
8610,3.3645,0.522,0.0351,958.61,13.97
8660,3.3211,0.528,0.0347,957.9,14.05
8580,3.3332,0.534,0.0348,957.24,13.97
8600,3.3175,0.54,0.0347,956.55,13.96
8550,3.3373,0.546,0.0349,955.76,13.85
8510,3.2738,0.553,0.0343,955.06,13.82
8510,3.2778,0.559,0.0343,954.35,13.78
8520,3.2262,0.564,0.0338,953.69,13.76
8520,3.2262,0.57,0.0339,953.04,13.73
8460,3.2262,0.576,0.0339,952.35,13.64
8460,3.2262,0.582,0.0339,951.66,13.61
8460,3.2064,0.588,0.0337,951.03,13.59
8450,3.2064,0.593,0.0337,950.38,13.54
8400,3.2341,0.599,0.0341,949.75,13.45
8410,3.2421,0.604,0.0342,949.07,13.42
8440,3.1905,0.609,0.0336,948.45,13.39
8390,3.1865,0.615,0.0336,947.78,13.29
8380,3.1984,0.622,0.0338,947.11,13.25
8370,3.1786,0.627,0.0336,946.46,13.22
8330,3.1468,0.631,0.0333,945.83,13.1
8370,3.1468,0.635,0.0333,945.28,13.09
8350,3.1627,0.64,0.0335,944.76,13.06
8360,3.1746,0.647,0.0336,944.24,13.05
8300,3.1468,0.653,0.0333,943.62,12.93
8330,3.1151,0.658,0.033,943.07,12.9
8340,3.123,0.664,0.0331,942.44,12.87
8290,3.1151,0.669,0.0331,941.76,12.77
8330,3.127,0.674,0.0332,941.18,12.73
8360,3.0913,0.679,0.0329,940.6,12.78
8340,3.1032,0.683,0.033,940.04,12.68
8330,3.123,0.689,0.0332,939.47,12.66
8320,3.1072,0.695,0.0331,938.83,12.55
8360,3.0754,0.7,0.0328,938.18,12.55
8360,3.0873,0.706,0.0329,937.59,12.5
8370,3.0675,0.712,0.0327,936.99,12.5
8380,3.0873,0.718,0.033,936.39,12.46
8380,3.0675,0.723,0.0328,935.76,12.38
8450,3.0516,0.728,0.0326,935.12,12.43
8440,3.0635,0.735,0.0328,934.48,12.32
8450,3.0476,0.742,0.0326,933.87,12.28
8410,3.0397,0.747,0.0326,933.2,12.17
8440,3.0079,0.752,0.0323,932.6,12.14
8440,3.0357,0.758,0.0326,932,12.12
8420,3.0476,0.764,0.0327,931.3,12.08
8440,3.0079,0.77,0.0323,930.67,12.08
8410,3.0319,0.776,0.0326,930.04,11.98
8500,2.9842,0.781,0.0321,929.38,12.04
8450,2.9604,0.786,0.0319,928.79,11.96
8430,2.9961,0.792,0.0323,928.22,11.91
8420,3.016,0.797,0.0325,927.55,11.85
8420,2.9326,0.802,0.0316,927,11.93
8440,2.9922,0.807,0.0323,926.44,11.9
8400,3.0001,0.812,0.0324,925.83,11.81
8360,2.9922,0.817,0.0323,925.24,11.8
8330,3.012,0.823,0.0326,924.62,11.77
8330,2.9922,0.828,0.0324,923.96,11.76
8330,2.9842,0.833,0.0323,923.38,11.74
8250,2.9763,0.839,0.0323,922.86,11.69
8160,2.9565,0.843,0.0321,922.31,11.81
8090,2.9723,0.848,0.0322,921.75,11.83
8020,3.0001,0.853,0.0326,921.22,11.76
8100,3.0319,0.859,0.0329,920.65,11.84
8120,3.0199,0.865,0.0328,920.13,11.8
8010,3.0041,0.87,0.0327,919.49,11.73
7960,2.9961,0.874,0.0326,918.98,11.7
7900,3.0199,0.879,0.0329,918.38,11.62
7910,3.0557,0.885,0.0333,917.76,11.6
7890,3.0636,0.891,0.0334,917.17,11.54
7960,3.0557,0.897,0.0333,916.53,11.53
7950,3.012,0.902,0.0329,915.92,11.43
7970,3.008,0.906,0.0329,915.35,11.43
8060,3.0239,0.91,0.0331,914.87,11.49
8080,3.0676,0.914,0.0335,914.34,11.49
8010,3.0795,0.918,0.0337,913.85,11.46
7690,3.0795,0.923,0.0337,913.31,11.48
7540,3.0438,0.928,0.0333,912.78,11.51
7460,3.0517,0.933,0.0335,912.27,11.56
7410,3.0596,0.938,0.0336,911.82,11.57
7340,3.0755,0.943,0.0337,911.37,11.63
7260,3.0795,0.948,0.0338,910.88,11.74
7200,3.0953,0.954,0.034,910.37,11.66
7160,3.0993,0.959,0.0341,909.81,11.65
7110,3.1033,0.963,0.0341,909.24,11.63
7130,3.139,0.969,0.0345,908.67,11.54
7180,3.1351,0.974,0.0345,908.03,11.49
7160,3.1432,0.98,0.0346,907.46,11.5
7030,3.1395,0.986,0.0346,906.93,11.61
6940,3.1597,0.991,0.0349,906.29,11.57
6910,3.1638,0.995,0.0349,905.7,11.55
6750,3.2235,1,0.0356,905.24,11.62
6240,3.2433,1.006,0.0358,904.71,11.71
5600,3.1957,1.011,0.0353,904.17,11.95
5300,3.2712,1.016,0.0362,903.64,11.95
5180,3.3149,1.021,0.0367,903.09,12.08
5090,3.3625,1.026,0.0373,902.58,12.01
5040,3.4022,1.031,0.0377,902,11.98
5010,3.4022,1.036,0.0377,901.43,12.01
4980,3.4419,1.042,0.0382,900.86,11.87
4930,3.4737,1.047,0.0386,900.31,11.85
4860,3.5491,1.052,0.0394,899.8,11.87
4760,3.569,1.057,0.0397,899.26,11.9
4540,3.5849,1.062,0.0399,898.67,11.83
4290,3.6047,1.067,0.0401,898.11,11.92
4190,3.6206,1.071,0.0403,897.61,11.91
4200,3.6722,1.076,0.0409,897.09,11.89
4180,3.7437,1.082,0.0418,896.63,11.8
3870,3.7873,1.087,0.0423,896.08,11.89
3610,3.7556,1.092,0.0419,895.47,11.96
3380,3.7913,1.097,0.0424,894.87,12.08
3220,3.8151,1.102,0.0427,894.34,12.04
3110,3.8628,1.107,0.0432,893.78,12
3050,3.9382,1.112,0.0441,893.25,12.07
3030,3.97,1.118,0.0445,892.63,11.97
3030,3.9898,1.124,0.0447,892.07,11.96
3010,3.9977,1.129,0.0448,891.49,11.94
3020,4.0017,1.134,0.0449,890.95,11.93
3020,4.0533,1.139,0.0455,890.45,11.84
3020,4.1129,1.144,0.0462,889.9,11.83
3050,4.1168,1.15,0.0463,889.35,11.8
3070,4.1208,1.155,0.0464,888.72,11.76
3060,4.1129,1.159,0.0463,888.18,11.66
3060,4.1605,1.163,0.0469,887.66,11.64
3050,4.2201,1.168,0.0476,887.17,11.63
3050,4.2518,1.174,0.048,886.63,11.6
3090,4.2439,1.179,0.0479,886.08,11.6
3130,4.2439,1.183,0.0479,885.65,11.58
3130,4.2598,1.188,0.0481,885.15,11.5
3150,4.3272,1.194,0.0489,884.65,11.45
3130,4.3114,1.199,0.0488,884.12,11.4
3130,4.3392,1.205,0.0491,883.5,11.3
3150,4.3034,1.21,0.0487,882.89,11.28
3180,4.3312,1.215,0.0491,882.31,11.25
3230,4.359,1.22,0.0494,881.82,11.17
3260,4.3908,1.225,0.0498,881.32,11.21
3290,4.3908,1.231,0.0499,880.73,11.12
3310,4.3669,1.237,0.0496,880.14,11.06
3300,4.3709,1.243,0.0497,879.57,11.03
3310,4.3749,1.248,0.0498,878.98,10.94
3320,4.375,1.253,0.0498,878.45,10.91
3330,4.3909,1.258,0.05,877.9,10.88
3370,4.4266,1.263,0.0505,877.29,10.85
3360,4.4505,1.268,0.0508,876.74,10.77
3360,4.4346,1.273,0.0506,876.16,10.74
3450,4.4108,1.278,0.0504,875.61,10.72
3410,4.4227,1.283,0.0505,875.11,10.66
3330,4.4584,1.288,0.051,874.63,10.77
3270,4.4584,1.293,0.051,874.08,10.81
3180,4.4465,1.299,0.0509,873.52,10.81
3090,4.4346,1.305,0.0508,872.97,10.81
3040,4.4425,1.31,0.0509,872.39,10.75
3000,4.4505,1.316,0.051,871.81,10.81
2870,4.4663,1.321,0.0513,871.16,10.79
2770,4.4663,1.327,0.0513,870.6,10.92
2680,4.4584,1.332,0.0512,870.01,10.94
2590,4.51,1.338,0.0519,869.47,11.02
2440,4.5418,1.343,0.0523,868.9,11.04
2360,4.4862,1.349,0.0517,868.36,11.04
2310,4.5219,1.354,0.0521,867.8,10.98
2270,4.5299,1.359,0.0522,867.25,10.98
2240,4.5815,1.364,0.0529,866.73,10.96
2240,4.6688,1.371,0.0539,866.17,10.93
2240,4.6768,1.371,0.054,865.59,10.83
2240,4.6172,1.382,0.0534,864.99,10.8
2230,4.641,1.387,0.0537,864.43,10.76
2210,4.6887,1.392,0.0543,863.93,10.68
2190,4.7284,1.398,0.0548,863.36,10.67
2190,4.7204,1.405,0.0547,862.73,10.65
2190,4.6887,1.411,0.0544,862.09,10.56
2180,4.6887,1.416,0.0544,861.49,10.54
2170,4.6807,1.421,0.0544,860.91,10.51
2170,4.7045,1.426,0.0547,860.36,10.48
2170,4.7403,1.426,0.0551,859.8,10.4
2210,4.7522,1.438,0.0553,859.16,10.37
2130,4.7047,1.443,0.0548,858.64,10.37
2090,4.7325,1.447,0.0552,858.1,10.36
2050,4.7247,1.453,0.0551,857.56,10.3
2050,4.7806,1.458,0.0558,856.99,10.28
2030,4.7892,1.464,0.0559,856.37,10.26
2030,4.7896,1.469,0.056,855.86,10.23
2010,4.7421,1.474,0.0554,855.32,10.23
1980,4.7898,1.479,0.056,854.83,10.17
1950,4.7938,1.479,0.0561,854.29,10.21
1940,4.8176,1.49,0.0564,853.74,10.15
1930,4.782,1.496,0.0561,853.16,10.13
1900,4.786,1.502,0.0561,852.56,10.06
1910,4.7741,1.508,0.056,851.97,10.05
1890,4.786,1.514,0.0562,851.32,10.04
1910,4.7899,1.519,0.0563,850.75,10.05
1890,4.8058,1.524,0.0565,850.23,10.05
1850,4.8336,1.53,0.0569,849.71,9.97
1850,4.8456,1.536,0.0571,849.13,9.99
1860,4.8217,1.536,0.0568,848.55,9.91
1850,4.8098,1.546,0.0567,847.97,9.88
1840,4.7899,1.551,0.0565,847.46,9.82
1790,4.8336,1.556,0.0571,846.99,9.84
1780,4.8972,1.561,0.0579,846.5,9.89
1750,4.917,1.568,0.0581,845.89,9.85
1730,4.8853,1.573,0.0578,845.34,9.88
1700,4.8694,1.578,0.0576,844.76,9.96
1640,4.8694,1.583,0.0577,844.21,9.91
1590,4.8932,1.589,0.058,843.68,9.91
1580,4.9448,1.589,0.0586,843.14,10
1620,4.921,1.599,0.0584,842.54,10.07
1620,4.9409,1.605,0.0587,842.03,10.08
1580,4.9766,1.61,0.0591,841.55,10
1590,4.9885,1.616,0.0593,841.02,9.93
1570,5.0402,1.622,0.06,840.47,9.91
1580,5.0163,1.628,0.0597,839.87,9.87
1580,4.9806,1.634,0.0593,839.2,9.85
1560,4.9806,1.639,0.0594,838.64,9.78
1560,5.0203,1.644,0.0599,838.09,9.75
1550,5.0799,1.644,0.0607,837.56,9.71
1550,5.1236,1.656,0.0612,836.98,9.63
1530,5.1355,1.662,0.0614,836.36,9.61
1520,5.0481,1.668,0.0604,835.74,9.6
1500,5.0719,1.673,0.0607,835.17,9.58
1500,5.0481,1.678,0.0605,834.6,9.59
1470,5.0839,1.684,0.061,834.08,9.5
1480,5.1395,1.691,0.0617,833.55,9.48
1460,5.1474,1.697,0.0618,832.85,9.45
1450,5.0799,1.704,0.061,832.21,9.36
1490,5.0878,1.704,0.0612,831.62,9.35
1550,5.0997,1.714,0.0614,831.03,9.32
1560,5.1474,1.719,0.062,830.45,9.3
1520,5.199,1.726,0.0626,829.89,9.29
1470,5.1913,1.732,0.0626,829.31,9.28
1450,5.1436,1.738,0.0621,828.73,9.21
1430,5.0999,1.743,0.0616,828.15,9.19
1430,5.1317,1.748,0.062,827.63,9.14
1360,5.1754,1.754,0.0626,827.09,9.11
1330,5.2151,1.761,0.0631,826.51,9.08
1310,5.2191,1.761,0.0632,825.81,9.02
1290,5.2111,1.774,0.0631,825.21,9.08
1290,5.1833,1.78,0.0629,824.68,9.02
1310,5.1873,1.785,0.0629,824.09,8.99
1310,5.2111,1.791,0.0633,823.55,8.92
1320,5.231,1.798,0.0636,822.98,8.88
1290,5.2508,1.805,0.0639,822.32,8.85
1300,5.227,1.811,0.0636,821.65,8.76
1270,5.1913,1.816,0.0632,821.02,8.73
1220,5.223,1.822,0.0637,820.41,8.71
1250,5.223,1.822,0.0637,819.77,8.66
1230,5.2747,1.833,0.0644,819.14,8.63
1290,5.3104,1.841,0.0649,818.49,8.67
1340,5.3223,1.848,0.0651,817.87,8.69
1330,5.2667,1.854,0.0644,817.24,8.69
1340,5.2548,1.86,0.0643,816.69,8.69
1340,5.2032,1.865,0.0638,816.12,8.6
1310,5.2628,1.871,0.0645,815.55,8.58
1310,5.3065,1.877,0.0651,814.88,8.48
1300,5.2469,1.877,0.0644,814.24,8.45
1330,5.231,1.883,0.0643,813.65,8.42
1300,5.227,1.895,0.0643,813.19,8.4
1290,5.223,1.895,0.0643,812.69,8.3
1290,5.2191,1.901,0.0643,812.11,8.22
1290,5.2667,1.907,0.0649,811.54,8.19
1310,5.2747,1.913,0.065,810.94,8.17
1290,5.227,1.919,0.0645,810.36,8.1
1310,5.2667,1.925,0.065,809.8,8.04
1290,5.2429,1.931,0.0648,809.14,7.99
1310,5.2469,1.938,0.0649,808.49,7.91
1320,5.2588,1.945,0.0651,807.74,7.89
1340,5.2111,1.952,0.0646,807.1,7.8
1350,5.1913,1.959,0.0644,806.49,7.68
1390,5.1476,1.965,0.0639,805.85,7.64
1440,5.1636,1.97,0.0641,805.2,7.67
1430,5.2073,1.976,0.0647,804.64,7.59
1440,5.1795,1.983,0.0644,804.06,7.54
1400,5.132,1.99,0.0639,803.45,7.45
1430,5.1046,1.996,0.0636,802.83,7.37
1460,5.1009,2.002,0.0636,802.24,7.36
1480,5.1334,2.008,0.064,801.69,7.32
1500,5.1337,2.015,0.0641,801.1,7.22
1490,5.0464,2.022,0.063,800.46,7.16
1490,5.0782,2.028,0.0635,799.75,7.08
1480,5.0504,2.035,0.0632,799.05,7.06
1490,5.0067,-5,0.0627,798.42,7.06
1470,5.0226,2.028,0.063,797.81,6.96
1480,5.0425,2.035,0.0633,797.14,6.93
1500,5.0385,2.041,0.0633,796.48,6.9
1490,4.9829,2.047,0.0626,795.87,6.81
1500,4.963,2.053,0.0624,795.29,6.79
1520,4.963,2.067,0.0625,794.71,6.7
1500,4.9709,2.073,0.0626,794.15,6.67
1520,4.967,2.079,0.0626,793.54,6.57
1530,4.9431,2.085,0.0623,792.9,6.53
1520,4.9193,2.092,0.0621,792.3,6.48
1520,4.9272,2.099,0.0622,791.71,6.41
1530,4.9074,2.106,0.062,791.11,6.32
1530,4.8875,2.112,0.0618,790.51,6.27
1540,4.8676,2.118,0.0616,789.87,6.24
1550,4.8676,2.124,0.0617,789.19,6.16
1580,4.8478,2.131,0.0615,788.54,6.14
1550,4.8597,2.137,0.0617,787.99,6.13
1530,4.8478,2.143,0.0616,787.45,6.05
1520,4.8358,2.149,0.0615,786.84,5.96
1520,4.8319,2.155,0.0615,786.23,5.99
1500,4.812,2.161,0.0613,785.62,5.94
1450,4.7961,2.168,0.0611,784.97,5.85
1430,4.8001,2.175,0.0612,784.28,5.9
1430,4.8239,2.182,0.0616,783.71,5.91
1430,4.82,2.188,0.0616,783.06,5.95
1470,4.8122,2.195,0.0615,782.45,6.07
1460,4.7645,2.202,0.0609,781.84,6.09
1450,4.7406,2.208,0.0607,781.21,6.09
1450,4.7486,2.215,0.0608,780.69,6.19
1440,4.7883,2.222,0.0614,780.09,6.12
1440,4.8122,2.227,0.0617,779.5,6.06
1420,4.7724,2.233,0.0613,778.9,5.97
1430,4.7287,2.233,0.0608,778.26,5.91
1420,4.7049,2.246,0.0605,777.66,5.93
1420,4.7327,2.252,0.0609,777.11,5.85
1430,4.7486,2.258,0.0612,776.43,5.75
1420,4.7406,2.264,0.0611,775.82,5.78
1420,4.7128,2.264,0.0608,775.16,5.78
1380,4.6771,2.27,0.0604,774.47,5.71
1370,4.6214,2.277,0.0597,773.85,5.72
1340,4.6333,2.285,0.0599,773.18,5.66
1340,4.6572,2.292,0.0603,772.59,5.65
1330,4.6413,2.298,0.0601,772.05,5.63
1320,4.6651,2.303,0.0605,771.49,5.54
1330,4.6294,2.309,0.0601,770.9,5.52
1350,4.6135,2.321,0.0599,770.33,5.52
1380,4.6294,2.327,0.0601,769.73,5.55
1400,4.5817,2.327,0.0596,769.16,5.53
1420,4.5539,2.333,0.0593,768.57,5.47
1440,4.5618,2.339,0.0594,767.93,5.44
1460,4.5698,2.347,0.0596,767.27,5.43
1490,4.5698,2.354,0.0596,766.69,5.41
1480,4.5618,2.361,0.0595,766.1,5.39
1490,4.534,2.367,0.0592,765.49,5.32
1490,4.53,2.373,0.0592,764.84,5.24
1500,4.5261,2.387,0.0592,764.19,5.23
1490,4.5221,2.393,0.0592,763.57,5.23
1490,4.5499,2.393,0.0596,763.03,5.21
1480,4.53,2.399,0.0594,762.46,5.16
1460,4.5102,2.405,0.0592,761.87,5.13
1440,4.4625,2.411,0.0586,761.26,5.11
1450,4.4904,2.417,0.059,760.67,5
1450,4.4547,2.423,0.0586,760.09,4.89
1440,4.4586,2.43,0.0587,759.48,4.88
1430,4.4229,2.437,0.0583,758.81,4.95
1430,4.4269,2.45,0.0584,758.25,4.84
1430,4.4149,2.457,0.0583,757.65,4.87
1410,4.3951,2.457,0.0581,757.04,4.8
1400,4.4428,2.47,0.0587,756.5,4.8
1410,4.411,2.476,0.0584,755.88,4.77
1390,4.3514,2.481,0.0576,755.31,4.77
1390,4.3196,2.487,0.0572,754.78,4.75
1400,4.2759,2.493,0.0567,754.17,4.73
1380,4.248,2.5,0.0564,753.66,4.71
1380,4.2441,2.506,0.0564,753.08,4.62
1390,4.2282,2.512,0.0562,752.5,4.55
1370,4.1646,2.518,0.0554,751.95,4.5
1370,4.1527,2.524,0.0553,751.31,4.42
1350,4.1328,2.531,0.0551,750.71,4.41
1360,4.1248,2.538,0.055,750.2,4.35
1340,4.1288,2.544,0.0551,749.66,4.24
1330,4.1288,2.549,0.0551,749.08,4.22
1330,4.1328,2.554,0.0552,748.54,4.23
1320,4.101,2.56,0.0548,747.99,4.13
1310,4.0334,2.566,0.054,747.43,4.09
1330,3.9699,2.572,0.0532,746.86,4.02
1320,3.9937,2.58,0.0535,746.29,4
1310,3.9699,2.587,0.0532,745.73,3.96
1310,3.9579,2.593,0.0531,745.2,3.86
1320,3.9778,2.599,0.0534,744.62,3.78
1330,3.9619,2.604,0.0532,744.03,3.79
1320,3.9142,2.609,0.0526,743.53,3.71
1330,3.9103,2.616,0.0526,742.95,3.62
1340,3.8904,2.623,0.0524,742.35,3.6
1320,3.8905,2.63,0.0524,741.84,3.57
1320,3.8867,2.636,0.0524,741.31,3.49
1310,3.8788,2.641,0.0524,740.74,3.41
1310,3.8553,2.647,0.0521,740.22,3.39
1330,3.8354,2.653,0.0519,739.62,3.28
1310,3.8355,2.659,0.0519,739.02,3.22
1320,3.8199,2.666,0.0517,738.43,3.17
1310,3.8122,2.672,0.0517,737.83,3.07
1300,3.7886,2.678,0.0514,737.19,3.06
1300,3.7846,2.685,0.0514,736.59,3.04
1300,3.741,2.691,0.0508,736.06,2.96
1300,3.7092,2.698,0.0504,735.49,2.95
1290,3.7529,2.705,0.0511,734.99,2.91
1320,3.7648,2.71,0.0513,734.42,2.83
1310,3.7569,2.715,0.0512,733.89,2.77
1320,3.733,2.721,0.0509,733.33,2.73
1320,3.7131,2.727,0.0507,732.83,2.71
1330,3.729,2.733,0.0509,732.34,2.68
1330,3.7529,2.739,0.0513,731.75,2.74
1290,3.7251,2.745,0.0509,731.21,2.8
1270,3.6972,2.751,0.0506,730.71,2.75
1260,3.7012,2.758,0.0507,730.21,2.74
1230,3.6972,2.764,0.0507,729.7,2.68
1200,3.6893,2.769,0.0506,729.17,2.68
1150,3.7052,2.774,0.0508,728.66,2.65
1100,3.7131,2.78,0.051,728.09,2.62
1050,3.6972,2.785,0.0508,727.51,2.61
1030,3.6853,2.791,0.0507,727,2.66
958,3.6734,2.798,0.0506,726.54,2.66
939,3.6813,2.803,0.0507,726.12,2.61
903,3.729,2.808,0.0514,725.63,2.6
875,3.733,2.813,0.0515,725.06,2.54
858,3.729,2.818,0.0515,724.5,2.5
835,3.7012,2.825,0.0511,724,2.45
838,3.6972,2.832,0.0511,723.52,2.43
823,3.6972,2.838,0.0511,723.02,2.42
801,3.741,2.844,0.0518,722.49,2.44
786,3.7688,2.849,0.0522,722.04,2.39
778,3.7529,2.854,0.052,721.51,2.38
770,3.733,2.86,0.0518,721.06,2.36
752,3.7569,2.865,0.0521,720.57,2.28
742,3.7807,2.871,0.0525,720.05,2.28
727,3.7688,2.877,0.0524,719.61,2.21
723,3.7847,2.883,0.0526,719.05,2.26
705,3.7927,2.888,0.0528,718.57,2.18
687,3.8007,2.894,0.0529,718.03,2.16
673,3.8007,2.899,0.053,717.55,2.12
670,3.7968,2.906,0.053,717.02,2.09
665,3.7968,2.912,0.053,716.45,2.07
648,3.8246,2.918,0.0534,715.9,2.05
651,3.8564,2.923,0.0539,715.41,1.99
652,3.8484,2.928,0.0538,714.9,1.99
636,3.8286,2.934,0.0536,714.36,1.93
618,3.8564,2.94,0.054,713.84,1.93
628,3.8524,2.946,0.054,713.33,1.89
607,3.8524,2.952,0.054,712.79,1.91
624,3.8484,2.958,0.054,712.33,1.84
607,3.8564,2.965,0.0542,711.84,1.89
607,3.8683,2.971,0.0544,711.4,1.81
598,3.8922,2.976,0.0547,710.93,1.75
621,3.9041,2.98,0.055,710.41,1.71
615,3.8802,2.985,0.0547,709.89,1.64
605,3.8604,2.991,0.0544,709.31,1.62
608,3.8484,2.998,0.0543,708.85,1.61
614,3.8683,3.005,0.0546,708.37,1.58
597,3.9041,3.011,0.0552,707.86,1.56
571,3.912,3.016,0.0553,707.36,1.45
554,3.8683,3.021,0.0547,706.8,1.43
550,3.8524,3.027,0.0545,706.23,1.35
530,3.8484,3.034,0.0545,705.73,1.34
529,3.8802,3.039,0.055,705.24,1.24
541,3.8842,3.044,0.0551,704.69,1.23
527,3.8604,3.05,0.0548,704.17,1.14
554,3.8325,3.056,0.0545,703.66,1.12
573,3.8047,3.062,0.0541,703.16,1.04
577,3.8246,3.069,0.0544,702.67,1.08
588,3.8405,3.074,0.0547,702.18,0.94
592,3.8206,3.079,0.0545,701.61,0.95
595,3.7848,3.086,0.054,701.07,0.9
591,3.7769,3.092,0.0539,700.55,0.82
592,3.7649,3.098,0.0538,700.05,0.84
576,3.7888,3.104,0.0542,699.63,0.72
569,3.8286,3.109,0.0548,699.09,0.69
585,3.8484,3.114,0.0551,698.57,0.66
574,3.8365,3.12,0.055,697.98,0.59
552,3.8088,3.127,0.0546,697.43,0.52
537,3.7531,3.134,0.0539,696.89,0.49
514,3.7293,3.142,0.0536,696.4,0.45
519,3.7571,3.148,0.054,695.94,0.45
530,3.773,3.152,0.0543,695.47,0.39
540,3.7651,3.156,0.0542,694.99,0.32
551,3.7293,3.161,0.0537,694.48,0.25
557,3.6935,3.167,0.0532,694.01,0.23
560,3.7054,3.173,0.0534,693.49,0.2
551,3.7213,3.179,0.0537,693.09,0.14
548,3.7253,3.185,0.0538,692.6,0.1
563,3.7333,3.19,0.0539,692.05,0.01
556,3.7293,3.196,0.0539,691.56,0
546,3.6935,3.202,0.0534,691.06,-0.06
524,3.6935,3.209,0.0535,690.53,-0.01
459,3.6816,3.215,0.0533,690.08,-0.03
360,3.7174,3.221,0.0539,689.52,-0.05
292,3.7253,3.226,0.0541,689.03,-0.08
232,3.7213,3.231,0.054,688.54,-0.08
