"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
9210,1.5166,0,0.0149,1017.96,10.85
8890,1.5323,0,0.0151,1016.87,10.06
8800,1.5361,0,0.0151,1016.37,9.51
9090,1.5361,0,0.0151,1015.53,9.54
9270,1.5361,0,0.0151,1014.72,9.46
9350,1.5209,0,0.015,1013.91,9.41
9400,1.525,0,0.0151,1013.27,9.39
9430,1.5562,0,0.0154,1012.58,9.34
9530,1.5796,0,0.0156,1012.1,9.29
9630,1.5757,0,0.0156,1011.54,9.23
9710,1.5796,0,0.0156,1010.99,9.23
9730,1.5913,0,0.0157,1010.49,9.2
9740,1.6147,0,0.016,1009.94,9.16
9710,1.6303,0,0.0161,1009.53,9.03
9830,1.6498,0,0.0164,1008.96,9
9980,1.6537,0,0.0164,1008.47,9.03
10000,1.6498,0,0.0164,1008,8.91
10000,1.6459,0,0.0163,1007.44,8.86
10100,1.6537,0,0.0164,1006.9,8.84
10100,1.6693,0,0.0166,1006.37,8.82
10200,1.6771,0,0.0167,1005.68,8.79
10200,1.6732,0,0.0166,1005.05,8.76
10300,1.6576,0,0.0165,1004.61,8.83
10400,1.6693,0,0.0166,1004.26,8.82
10400,1.6888,0,0.0168,1003.83,8.81
10300,1.7044,0,0.017,1003.28,8.71
10300,1.7083,0,0.017,1002.73,8.69
10400,1.7122,0,0.0171,1002.12,8.66
10400,1.7161,0,0.0171,1001.45,8.61
10500,1.7044,0,0.017,1000.82,8.6
10500,1.6927,0,0.0169,1000.11,8.58
10500,1.6927,0,0.0169,999.37,8.46
10500,1.7044,0,0.0171,998.63,8.54
10500,1.7083,0,0.0171,998.21,8.52
10500,1.7122,0,0.0172,997.76,8.43
10500,1.7161,0,0.0172,997.25,8.42
10500,1.7161,0,0.0172,996.73,8.41
10500,1.7161,0,0.0172,996.21,8.38
10500,1.7161,0,0.0172,995.45,8.36
10500,1.7161,0,0.0172,994.92,8.24
10500,1.7161,0,0.0173,994.29,8.22
10600,1.7161,0,0.0173,993.53,8.31
10600,1.7161,0,0.0173,992.75,8.29
10600,1.7161,0,0.0173,991.97,8.19
10600,1.7161,0,0.0173,991.16,8.18
10600,1.7122,0,0.0173,990.4,8.17
10700,1.7005,0,0.0172,989.7,8.16
10700,1.6966,0,0.0172,988.88,8.15
10700,1.6693,0,0.0169,988.09,8.22
10800,1.6888,0,0.0171,987.52,8.32
10700,1.7083,0,0.0173,987.02,8.14
10600,1.7122,0,0.0174,986.39,8.12
10700,1.7161,0,0.0174,985.96,8.13
10700,1.7162,0,0.0174,984.99,8.16
10800,1.6967,0,0.0172,984.03,8.23
10800,1.685,0,0.0171,983.05,8.14
10700,1.6616,0,0.0169,982.44,8.12
10700,1.646,0,0.0168,981.61,8.02
10700,1.6343,0,0.0167,981.07,8.01
10600,1.6382,0,0.0167,980.64,8.01
10600,1.6421,0,0.0168,980.25,8
10500,1.6616,0,0.017,979.85,7.89
10400,1.6694,0,0.017,979.3,7.88
10500,1.6694,0,0.0171,978.67,7.88
10400,1.6382,0,0.0168,978,7.84
10400,1.6343,0,0.0167,977.44,7.82
10400,1.6382,0,0.0168,976.87,7.73
10500,1.6421,0,0.0168,976.27,7.83
10600,1.6343,0,0.0167,975.74,7.85
10700,1.6382,0,0.0168,975.13,7.97
11200,1.6265,0,0.0167,974.43,8.3
11300,1.6148,0,0.0166,973.87,8.42
11500,1.607,0,0.0165,973.31,8.72
11400,1.607,0,0.0165,972.69,8.93
